ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,r,theta,BEHRSlantColumnAmountNO2Trop,ModelSCD
0,0,37.9889,-91.2116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.064e-10,4.756e-10,4.254e-10,3.957e-10,3.731e-10,3.496e-10,3.201e-10,2.781e-10,1.462e-10,6.567e-11,4.947e-11,4.033e-11,3.287e-11,2.424e-11,1.52e-11,1.196e-11,1.423e-11,2.011e-11,2.556e-11,2.285e-11,1.962e-11,5.7e-11,NaN,1020,1015,1010,1005,1000,990,980,975.7,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.02729,0.02846,0.03055,0.03368,0.03798,0.04354,0.04899,0.05467,0.0606,0.06679,0.0736,0.08078,0.09066,0.1003,0.1127,0.1254,2.989,3.04,3.092,3.141,3.211,3.259,NaN,1.38,-137.2,1.771e+14,5.719e+14
1,0,38.1041,-91.2651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.795e-10,6e-10,5.149e-10,4.729e-10,4.431e-10,3.995e-10,3.532e-10,2.872e-10,1.372e-10,6.359e-11,4.925e-11,4.053e-11,3.259e-11,2.374e-11,1.499e-11,1.213e-11,1.394e-11,1.475e-11,1.937e-11,2.534e-11,2.523e-11,2.099e-11,5.692e-11,1020,1015,1010,1005,1000,990,980,977.5,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,491,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.0521,0.05497,0.05885,0.06469,0.07268,0.08303,0.09299,0.1034,0.1142,0.1256,0.138,0.1512,0.1692,0.1868,0.2096,0.2327,0.2602,2.927,2.975,3.036,3.093,3.174,3.234,1.346,-142.3,-3.744e+14,6.307e+14
2,0,38.2191,-91.3188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.436e-10,7.431e-10,6.63e-10,6.187e-10,5.83e-10,4.638e-10,3.793e-10,2.751e-10,1.311e-10,6.201e-11,4.915e-11,4.074e-11,3.217e-11,2.323e-11,1.487e-11,1.222e-11,1.348e-11,1.412e-11,1.824e-11,2.362e-11,2.642e-11,2.414e-11,5.678e-11,1020,1015,1010,1005,1000,990,980,978.4,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,492,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.06674,0.07062,0.07536,0.08251,0.0923,0.105,0.1169,0.1294,0.1424,0.1561,0.171,0.1868,0.2085,0.2296,0.2569,0.2846,0.3175,2.896,2.948,3.011,3.072,3.158,3.224,1.324,-147.7,5.387e+14,6.98e+14
3,0,38.3342,-91.3727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.967e-10,8.919e-10,8.268e-10,7.836e-10,7.28e-10,5.2e-10,3.953e-10,2.716e-10,1.386e-10,6.554e-11,5.058e-11,4.057e-11,3.132e-11,2.23e-11,1.442e-11,1.186e-11,1.218e-11,1.278e-11,1.695e-11,2.124e-11,2.568e-11,2.717e-11,5.687e-11,1020,1015,1010,1005,1000,990,980,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,538,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.08089,0.0863,0.09188,0.1003,0.1118,0.1267,0.1408,0.1554,0.1707,0.1867,0.2043,0.2228,0.2484,0.2731,0.3052,0.3377,2.806,2.852,2.916,2.983,3.049,3.141,3.214,1.315,-153.2,5.771e+14,7.984e+14
4,0,38.4492,-91.4268,NaN,NaN,NaN,NaN,NaN,NaN,1.16e-09,1.13e-09,1.034e-09,9.775e-10,9.312e-10,7.952e-10,5.32e-10,4.253e-10,2.967e-10,1.622e-10,7.42e-11,5.327e-11,4.051e-11,3.058e-11,2.149e-11,1.402e-11,1.311e-11,1.144e-11,1.206e-11,1.57e-11,1.945e-11,2.402e-11,2.743e-11,5.698e-11,1020,1015,1010,1005,1000,990,983,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,593,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1201,0.1224,0.13,0.1379,0.1497,0.1659,0.1869,0.2067,0.2273,0.2488,0.2712,0.2959,0.3219,0.3578,0.3925,0.4375,2.63,2.676,2.759,2.833,2.909,2.986,3.094,3.184,1.317,-158.7,-1.807e+14,9.664e+14
5,0,38.5642,-91.4810,NaN,NaN,NaN,NaN,NaN,NaN,9.836e-10,9.461e-10,8.713e-10,8.3e-10,7.922e-10,6.69e-10,5.096e-10,4.13e-10,3.072e-10,1.798e-10,8.087e-11,5.476e-11,4.056e-11,3.04e-11,2.112e-11,1.391e-11,1.38e-11,1.142e-11,1.175e-11,1.459e-11,1.789e-11,2.196e-11,2.692e-11,5.729e-11,1020,1015,1010,1005,1000,990,984.9,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,608,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1687,0.174,0.1849,0.196,0.2128,0.2358,0.2656,0.2936,0.3227,0.3532,0.385,0.42,0.4568,0.5076,0.5567,0.6204,2.445,2.525,2.626,2.715,2.805,2.897,3.026,3.139,1.332,-164.2,8.493e+14,1.073e+15
6,0,38.6792,-91.5354,NaN,NaN,NaN,NaN,NaN,NaN,1.017e-09,9.668e-10,8.709e-10,8.203e-10,7.757e-10,6.828e-10,5.286e-10,3.984e-10,3.023e-10,1.696e-10,7.993e-11,5.386e-11,4.017e-11,3.02e-11,2.101e-11,1.793e-11,1.401e-11,1.156e-11,1.171e-11,1.369e-11,1.643e-11,2.005e-11,2.753e-11,5.829e-11,1020,1015,1010,1005,1000,990,985.2,980,970,960,945,925,900,875,850,825,800,770,740,700,660,640,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.206,0.2128,0.226,0.2396,0.2601,0.2882,0.3246,0.3588,0.3943,0.4315,0.4704,0.5131,0.5582,0.6202,0.6802,2.26,2.318,2.413,2.527,2.626,2.728,2.83,2.976,3.106,1.359,-169.5,2.605e+15,1.193e+15
7,0,38.7941,-91.5901,NaN,NaN,NaN,NaN,NaN,NaN,1.133e-09,1.084e-09,9.622e-10,8.893e-10,8.319e-10,7.444e-10,5.481e-10,3.84e-10,2.853e-10,1.506e-10,7.146e-11,5.174e-11,4.013e-11,3.007e-11,2.357e-11,2.117e-11,1.434e-11,1.174e-11,1.163e-11,1.315e-11,1.536e-11,1.847e-11,2.921e-11,6.135e-11,1020,1015,1010,1005,1000,990,984.1,980,970,960,945,925,900,875,850,825,800,770,740,700,672,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2153,0.2202,0.2325,0.2451,0.2642,0.2903,0.3241,0.3558,0.3888,0.4234,0.4595,0.4992,0.5411,0.5987,2.262,2.283,2.372,2.462,2.571,2.665,2.762,2.859,2.999,3.121,1.397,-174.5,1.945e+15,1.245e+15
8,0,38.9091,-91.6450,NaN,NaN,NaN,NaN,NaN,NaN,1.156e-09,1.127e-09,9.946e-10,9.045e-10,8.379e-10,7.347e-10,5.158e-10,3.64e-10,2.644e-10,1.317e-10,6.397e-11,5.064e-11,4.076e-11,3.546e-11,3.026e-11,2.157e-11,1.492e-11,1.217e-11,1.17e-11,1.285e-11,1.478e-11,1.746e-11,3.104e-11,6.569e-11,1020,1015,1010,1005,1000,990,982.3,980,970,960,945,925,900,875,850,825,800,770,740,721,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1972,0.1996,0.2097,0.2201,0.2359,0.2574,0.2853,0.3115,0.3388,0.3674,0.3972,0.43,0.4647,2.316,2.349,2.409,2.488,2.567,2.664,2.748,2.834,2.922,3.048,3.153,1.446,-179.3,2.342e+15,1.232e+15
9,0,39.0239,-91.7001,NaN,NaN,NaN,NaN,NaN,NaN,1.257e-09,1.241e-09,1.067e-09,9.404e-10,8.6e-10,7.426e-10,4.938e-10,3.483e-10,2.405e-10,1.185e-10,6.216e-11,5.107e-11,4.163e-11,3.688e-11,3.059e-11,2.188e-11,1.524e-11,1.246e-11,1.177e-11,1.251e-11,1.437e-11,1.688e-11,3.249e-11,6.99e-11,1020,1015,1010,1005,1000,990,980.9,980,970,960,945,925,900,875,850,825,800,770,740,724,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2201,0.221,0.2304,0.2401,0.2547,0.2747,0.3006,0.3249,0.3503,0.3768,0.4045,0.435,0.4672,2.363,2.4,2.457,2.532,2.607,2.699,2.779,2.862,2.946,3.066,3.165,1.504,176.3,2.275e+15,1.282e+15
10,0,39.1387,-91.7553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.311e-09,1.117e-09,9.729e-10,8.891e-10,7.806e-10,5.033e-10,3.433e-10,2.271e-10,1.157e-10,6.368e-11,5.149e-11,4.163e-11,4.038e-11,3.044e-11,2.176e-11,1.512e-11,1.238e-11,1.168e-11,1.204e-11,1.399e-11,1.644e-11,3.194e-11,7.167e-11,1020,1015,1010,1005,1000,990,980,980,970,960,945,925,900,875,850,825,800,770,740,736,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2021,0.2093,0.2165,0.2276,0.2427,0.2623,0.2806,0.2998,0.3198,0.3407,0.3637,0.388,2.5,2.546,2.594,2.657,2.722,2.8,2.869,2.94,3.013,3.118,3.2,1.57,172.3,2.386e+15,1.249e+15
0,1,38.2348,-90.4521,NaN,NaN,NaN,NaN,NaN,NaN,1.655e-09,1.528e-09,1.401e-09,1.34e-09,1.274e-09,1.2e-09,9.855e-10,8.79e-10,6.494e-10,1.68e-10,7.883e-11,4.98e-11,3.834e-11,2.978e-11,2.186e-11,1.414e-11,1.105e-11,1.285e-11,1.773e-11,1.846e-11,2.522e-11,2.728e-11,2.29e-11,5.603e-11,1020,1015,1010,1005,1000,990,988.1,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,444,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1916,0.2009,0.2124,0.2243,0.2423,0.2669,0.2987,0.3283,0.3592,0.3915,0.4252,0.4621,0.501,0.5545,0.6063,0.6733,0.7413,0.8216,0.8901,2.625,2.706,2.795,2.918,3.029,0.7369,-110.1,1.703e+15,1.491e+15
1,1,38.3504,-90.5046,NaN,NaN,NaN,NaN,NaN,NaN,2.619e-09,2.338e-09,2.079e-09,1.981e-09,1.882e-09,1.755e-09,1.263e-09,1.13e-09,9.188e-10,2.416e-10,8.777e-11,5.152e-11,3.869e-11,2.954e-11,2.235e-11,1.45e-11,1.13e-11,1.266e-11,1.28e-11,1.709e-11,2.534e-11,2.913e-11,2.332e-11,5.746e-11,1020,1015,1010,1005,1000,990,988.7,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,498,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1815,0.191,0.2021,0.2136,0.2309,0.2546,0.2852,0.3138,0.3436,0.3747,0.4071,0.4427,0.4802,0.5318,0.5817,0.6463,0.7117,0.789,2.546,2.63,2.719,2.806,2.928,3.036,0.6524,-117.9,1.541e+15,1.864e+15
2,1,38.4659,-90.5573,NaN,NaN,NaN,NaN,NaN,NaN,4.364e-09,3.602e-09,2.998e-09,2.807e-09,2.641e-09,2.405e-09,1.527e-09,1.259e-09,9.848e-10,3.675e-10,1.267e-10,6.003e-11,4.006e-11,2.953e-11,2.279e-11,1.491e-11,1.165e-11,1.177e-11,1.249e-11,1.651e-11,2.475e-11,3.071e-11,2.508e-11,6.009e-11,1020,1015,1010,1005,1000,990,989.9,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,551,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1959,0.207,0.2185,0.2303,0.2481,0.2725,0.3041,0.3335,0.3642,0.3962,0.4296,0.4662,0.5048,0.5579,0.6092,0.6756,0.7429,2.444,2.53,2.618,2.708,2.797,2.922,3.033,0.5837,-127.8,1.835e+15,2.469e+15
3,1,38.5814,-90.6102,NaN,NaN,NaN,NaN,NaN,NaN,4.683e-09,3.912e-09,3.249e-09,3.042e-09,2.863e-09,2.563e-09,1.532e-09,1.148e-09,8.157e-10,3.239e-10,1.127e-10,5.816e-11,3.981e-11,2.889e-11,2.238e-11,1.467e-11,1.205e-11,1.151e-11,1.206e-11,1.585e-11,2.34e-11,3.153e-11,2.872e-11,6.209e-11,1020,1015,1010,1005,1000,990,989.5,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,569,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2122,0.2235,0.2357,0.2482,0.2671,0.293,0.3265,0.3577,0.3902,0.4241,0.4596,0.4984,0.5394,0.5958,0.6501,0.7205,2.383,2.4,2.503,2.593,2.686,2.779,2.909,3.024,0.5368,-139.9,2.619e+15,2.661e+15
