ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,r,theta,BEHRSlantColumnAmountNO2Trop,ModelSCD
10,0,39.5057,-92.0638,NaN,NaN,NaN,NaN,NaN,NaN,1.064e-09,9.998e-10,8.067e-10,7.02e-10,6.479e-10,6.023e-10,5.129e-10,5.016e-10,3.633e-10,2.274e-10,1.255e-10,8.194e-11,7.015e-11,6.158e-11,5.275e-11,5.168e-11,4.663e-11,3.478e-11,3.853e-11,1.086e-10,1.082e-10,4.917e-11,6.339e-11,2.217e-10,1020,1015,1010,1005,1000,990,983.5,980,970,960,945,925,903,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3193,0.3271,0.3496,0.3729,0.4079,0.456,0.8104,0.8187,0.8797,0.9434,1.01,1.08,1.157,1.239,1.352,1.461,1.604,1.749,1.922,2.066,2.211,2.358,2.563,2.765,1.952,162.8,4.969e+14,2.801e+15
0,1,38.2959,-91.1310,NaN,NaN,NaN,NaN,NaN,NaN,1.263e-09,1.221e-09,1.078e-09,9.973e-10,9.425e-10,8.495e-10,6.698e-10,5.873e-10,4.28e-10,2.187e-10,9.065e-11,6.777e-11,5.623e-11,4.998e-11,4.805e-11,4.098e-11,3.166e-11,3.856e-11,4.387e-11,4.698e-11,4.441e-11,1.067e-10,2.167e-10,NaN,1020,1015,1010,1005,1000,990,983,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1338,0.1371,0.1483,0.1598,0.1771,0.2009,0.2316,0.2608,0.2913,0.3233,0.3566,0.3935,0.4324,0.4861,0.5387,2.241,2.337,2.452,2.55,2.651,2.749,2.887,3.02,NaN,1.125,-145.9,2.029e+15,2.268e+15
1,1,38.4162,-91.1515,NaN,NaN,NaN,NaN,NaN,NaN,1.511e-09,1.42e-09,1.224e-09,1.134e-09,1.067e-09,9.29e-10,7.063e-10,6.377e-10,4.037e-10,1.946e-10,9.327e-11,6.841e-11,5.634e-11,4.924e-11,4.737e-11,4.162e-11,3.226e-11,3.57e-11,3.834e-11,4.271e-11,4.817e-11,4.289e-11,9.8e-11,2.19e-10,1020,1015,1010,1005,1000,990,984.5,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,524,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.225,0.233,0.251,0.2696,0.2977,0.336,0.3858,0.433,0.4822,0.5338,0.5876,0.6472,0.7101,0.7969,0.8817,0.9922,1.105,2.097,2.162,2.291,2.422,2.551,2.733,2.915,1.08,-151.8,1.852e+15,2.523e+15
2,1,38.5366,-91.1719,NaN,NaN,NaN,NaN,NaN,NaN,1.788e-09,1.63e-09,1.409e-09,1.323e-09,1.251e-09,1.107e-09,8.458e-10,7.615e-10,4.151e-10,1.891e-10,9.506e-11,8.45e-11,6.867e-11,5.623e-11,4.825e-11,4.619e-11,4.252e-11,3.314e-11,3.793e-11,4.122e-11,4.88e-11,4.159e-11,8.963e-11,2.187e-10,1020,1015,1010,1005,1000,990,986.7,980,970,960,945,925,900,875,850,825,800,789,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2605,0.2738,0.2939,0.3147,0.346,0.3889,0.4444,0.497,0.5519,0.6093,0.6693,1.319,1.365,1.44,1.544,1.646,1.779,1.915,2.078,2.215,2.356,2.494,2.69,2.887,1.048,-158.1,2.475e+15,2.98e+15
3,1,38.6570,-91.1923,NaN,NaN,NaN,NaN,NaN,NaN,1.51e-09,1.385e-09,1.21e-09,1.141e-09,1.088e-09,1.035e-09,8.212e-10,7.309e-10,4.086e-10,1.773e-10,9.417e-11,6.795e-11,6.25e-11,5.59e-11,4.799e-11,4.546e-11,4.297e-11,3.42e-11,3.752e-11,4.134e-11,5.207e-11,3.964e-11,7.8e-11,2.133e-10,1020,1015,1010,1005,1000,990,986.8,980,970,960,945,925,900,875,850,825,800,770,757,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2526,0.2662,0.2866,0.3076,0.3391,0.3824,0.4385,0.4916,0.547,0.605,0.6656,0.7327,1.383,1.427,1.532,1.635,1.768,1.906,2.07,2.208,2.349,2.489,2.686,2.885,1.029,-164.8,2.445e+15,2.762e+15
4,1,38.7774,-91.2128,NaN,NaN,NaN,NaN,NaN,NaN,1.393e-09,1.312e-09,1.119e-09,1.025e-09,9.658e-10,9.064e-10,7.172e-10,6.244e-10,3.46e-10,1.692e-10,8.737e-11,6.763e-11,5.935e-11,5.654e-11,4.757e-11,4.444e-11,4.364e-11,3.561e-11,3.718e-11,4.217e-11,5.357e-11,3.817e-11,7.31e-11,2.077e-10,1020,1015,1010,1005,1000,990,984.1,980,970,960,945,925,900,875,850,825,800,770,748,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2575,0.2657,0.286,0.3069,0.3384,0.3816,0.4375,0.4907,0.5462,0.6043,0.665,0.7321,1.405,1.427,1.532,1.635,1.769,1.906,2.071,2.209,2.35,2.49,2.688,2.886,1.024,-171.6,2.904e+15,2.571e+15
5,1,38.8977,-91.2332,NaN,NaN,NaN,NaN,NaN,NaN,1.346e-09,1.257e-09,1.045e-09,9.363e-10,8.749e-10,8.164e-10,6.601e-10,5.699e-10,3.243e-10,1.58e-10,8.153e-11,6.646e-11,5.669e-11,4.999e-11,4.73e-11,4.376e-11,4.378e-11,3.621e-11,3.708e-11,4.37e-11,5.553e-11,3.844e-11,6.965e-11,2.055e-10,1020,1015,1010,1005,1000,990,984.1,980,970,960,945,925,900,875,850,825,800,770,740,712,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2774,0.2851,0.3041,0.3237,0.3533,0.3938,0.4462,0.496,0.548,0.6024,0.6592,0.7221,0.7886,1.587,1.619,1.717,1.845,1.976,2.133,2.264,2.399,2.533,2.721,2.908,1.034,-178.4,2.07e+15,2.51e+15
6,1,39.0181,-91.2535,NaN,NaN,NaN,NaN,NaN,NaN,1.134e-09,1.048e-09,8.822e-10,7.955e-10,7.447e-10,6.959e-10,5.902e-10,5.053e-10,3.065e-10,1.505e-10,7.76e-11,6.574e-11,5.684e-11,4.714e-11,4.336e-11,4.348e-11,4.402e-11,3.656e-11,3.695e-11,4.668e-11,5.893e-11,3.994e-11,6.607e-11,2.06e-10,1020,1015,1010,1005,1000,990,985,980,970,960,945,925,900,875,850,825,800,770,740,700,660,651,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2834,0.2929,0.3122,0.332,0.3619,0.4029,0.456,0.5063,0.5588,0.6138,0.6713,0.735,0.8022,0.895,0.9853,1.729,1.836,1.968,2.126,2.258,2.394,2.528,2.718,2.906,1.058,175.1,2.021e+15,2.371e+15
7,1,39.1385,-91.2739,NaN,NaN,NaN,NaN,NaN,NaN,1.054e-09,9.884e-10,8.31e-10,7.544e-10,7.07e-10,6.623e-10,5.78e-10,4.91e-10,3.289e-10,1.342e-10,7.326e-11,6.481e-11,5.699e-11,4.699e-11,4.261e-11,4.315e-11,4.341e-11,3.664e-11,3.635e-11,5.042e-11,6.463e-11,4.545e-11,6.307e-11,2.065e-10,1020,1015,1010,1005,1000,990,984.2,980,970,960,945,925,900,875,850,825,800,770,740,700,660,626,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2674,0.2751,0.2932,0.3119,0.3401,0.3788,0.4289,0.4765,0.5261,0.5781,0.6324,0.6925,0.7561,0.8438,0.9292,1.851,1.893,2.02,2.173,2.3,2.431,2.561,2.744,2.924,1.095,168.9,1.692e+15,2.312e+15
8,1,39.2588,-91.2943,NaN,NaN,NaN,NaN,NaN,NaN,1.101e-09,1.049e-09,8.685e-10,7.614e-10,7.063e-10,6.588e-10,5.856e-10,4.646e-10,3.376e-10,1.407e-10,7.32e-11,6.45e-11,5.712e-11,4.824e-11,4.487e-11,4.391e-11,4.373e-11,3.64e-11,3.548e-11,6.462e-11,8.292e-11,5.275e-11,6.14e-11,2.195e-10,1020,1015,1010,1005,1000,990,983,980,970,960,945,925,900,875,850,825,800,770,740,700,669,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2604,0.2658,0.2838,0.3024,0.3304,0.3687,0.4184,0.4657,0.515,0.5666,0.6206,0.6805,0.7437,0.8309,1.754,1.776,1.9,2.026,2.179,2.306,2.435,2.565,2.748,2.927,1.144,163.1,1.539e+15,2.437e+15
9,1,39.3792,-91.3148,NaN,NaN,NaN,NaN,NaN,NaN,1.369e-09,1.267e-09,1.051e-09,9.44e-10,8.67e-10,7.974e-10,7.03e-10,5.13e-10,2.912e-10,1.471e-10,7.952e-11,7.634e-11,6.464e-11,5.606e-11,4.812e-11,4.312e-11,4.165e-11,3.524e-11,3.428e-11,7.733e-11,1.008e-10,5.976e-11,6.168e-11,2.157e-10,1020,1015,1010,1005,1000,990,984.2,980,970,960,945,925,900,875,850,825,800,794,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.281,0.2896,0.3103,0.3317,0.3638,0.4079,0.465,0.5193,0.5759,0.6352,0.6973,1.275,1.334,1.412,1.519,1.623,1.759,1.898,2.065,2.204,2.346,2.488,2.689,2.887,1.204,157.9,1.809e+15,2.763e+15
10,1,39.4995,-91.3352,NaN,NaN,NaN,NaN,NaN,NaN,1.578e-09,1.267e-09,9.77e-10,8.782e-10,8.078e-10,7.45e-10,6.562e-10,4.943e-10,3.48e-10,2.745e-10,1.468e-10,8.698e-11,6.652e-11,5.641e-11,4.795e-11,4.282e-11,4.097e-11,3.486e-11,3.404e-11,8.829e-11,1.103e-10,5.933e-11,6.228e-11,2.172e-10,1020,1015,1010,1005,1000,990,988.2,980,970,960,945,925,900,875,860,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2773,0.2949,0.3172,0.3401,0.3746,0.4219,0.4833,0.5414,0.9948,1.021,1.088,1.158,1.235,1.317,1.43,1.539,1.682,1.828,2.003,2.149,2.297,2.447,2.656,2.866,1.272,153.2,2.096e+15,2.909e+15
0,2,38.2841,-90.3283,NaN,NaN,NaN,NaN,NaN,1.953e-09,1.931e-09,1.644e-09,1.449e-09,1.377e-09,1.302e-09,1.173e-09,1.059e-09,9.617e-10,7.355e-10,4.782e-10,1.447e-10,7.961e-11,5.79e-11,4.563e-11,3.969e-11,3.878e-11,3.866e-11,3.544e-11,3.852e-11,4.105e-11,4.308e-11,4.808e-11,1.259e-10,2.094e-10,1020,1015,1010,1005,1000,990.8,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,616,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.2054,0.2066,0.2212,0.2363,0.2517,0.2751,0.3071,0.3485,0.3876,0.4284,0.4711,0.5156,0.565,0.6171,0.689,0.7594,2.099,2.114,2.229,2.367,2.486,2.607,2.726,2.895,3.064,0.6557,-101.3,3.142e+15,3.15e+15
1,2,38.4043,-90.3475,NaN,NaN,NaN,NaN,NaN,2.474e-09,2.443e-09,2.001e-09,1.679e-09,1.573e-09,1.473e-09,1.253e-09,1.128e-09,1.006e-09,6.831e-10,3.893e-10,1.33e-10,7.648e-11,5.712e-11,4.548e-11,3.897e-11,3.808e-11,3.725e-11,3.407e-11,3.809e-11,4.219e-11,4.541e-11,4.586e-11,1.246e-10,2.051e-10,1020,1015,1010,1005,1000,990.7,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,634,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.1597,0.1606,0.172,0.1837,0.1958,0.2141,0.2391,0.2714,0.3019,0.3338,0.3671,0.4019,0.4405,0.4812,0.5374,0.5924,2.238,2.286,2.387,2.508,2.612,2.719,2.824,2.972,3.116,0.5433,-105.8,2.725e+15,2.937e+15
2,2,38.5245,-90.3665,NaN,NaN,NaN,NaN,NaN,3.803e-09,3.722e-09,2.791e-09,2.122e-09,1.921e-09,1.759e-09,1.496e-09,1.266e-09,1.106e-09,7.413e-10,3.524e-10,1.225e-10,7.296e-11,5.604e-11,4.532e-11,3.856e-11,3.651e-11,3.362e-11,3.605e-11,3.814e-11,4.485e-11,5.047e-11,4.594e-11,1.212e-10,2.02e-10,1020,1015,1010,1005,1000,991,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,526,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.18,0.1812,0.1933,0.2059,0.2188,0.2383,0.2649,0.2995,0.3321,0.3661,0.4016,0.4388,0.48,0.5234,0.5834,0.6421,0.7186,0.7968,2.422,2.479,2.586,2.697,2.804,2.955,3.105,0.4358,-112.5,2.81e+15,3.117e+15
3,2,38.6448,-90.3855,NaN,NaN,NaN,NaN,NaN,5.507e-09,5.264e-09,3.527e-09,2.34e-09,1.95e-09,1.718e-09,1.506e-09,1.197e-09,1.026e-09,7.141e-10,3.07e-10,1.13e-10,6.883e-11,5.477e-11,4.477e-11,3.735e-11,3.462e-11,3.365e-11,3.894e-11,3.914e-11,5.231e-11,6.349e-11,5.112e-11,1.15e-10,2.007e-10,1020,1015,1010,1005,1000,991.6,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,502,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.1279,0.1293,0.1377,0.1465,0.1554,0.169,0.1876,0.2116,0.2343,0.2579,0.2827,0.3085,0.3372,0.3674,0.4091,0.45,0.5032,0.5576,2.64,2.643,2.734,2.827,2.917,3.043,3.164,0.338,-123.4,3.6e+15,2.78e+15
