ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,r,theta,BEHRSlantColumnAmountNO2Trop,ModelSCD
0,0,37.8116,-91.7300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.477e-10,4.376e-10,3.737e-10,3.325e-10,3.09e-10,2.871e-10,2.614e-10,2.189e-10,1.458e-10,1.155e-10,7.584e-11,5.373e-11,4.349e-11,3.414e-11,2.433e-11,1.547e-11,1.308e-11,1.551e-11,2.003e-11,2.26e-11,2.076e-11,2.216e-11,5.984e-11,1020,1015,1010,1005,1000,990,980,971.6,970,960,945,925,900,875,850,825,816,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1867,0.1891,0.2037,0.2256,0.2557,0.2947,0.3323,0.3716,0.4125,1.996,2.031,2.09,2.152,2.237,2.323,2.435,2.549,2.688,2.811,2.937,3.064,3.245,3.416,1.894,-143.9,3.252e+15,1.242e+15
1,0,37.9254,-91.7865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.654e-10,5.265e-10,4.296e-10,3.779e-10,3.485e-10,3.218e-10,2.895e-10,2.328e-10,1.464e-10,1.156e-10,6.947e-11,5.272e-11,4.353e-11,3.345e-11,2.337e-11,1.506e-11,1.307e-11,1.504e-11,1.868e-11,2.149e-11,2.173e-11,2.584e-11,5.943e-11,1020,1015,1010,1005,1000,990,980,974,970,960,945,925,900,875,850,825,817,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1589,0.1638,0.176,0.1944,0.2196,0.2522,0.2833,0.3158,0.3498,2.18,2.213,2.266,2.322,2.398,2.475,2.575,2.678,2.803,2.914,3.028,3.142,3.307,3.458,1.877,-147.7,2.321e+15,1.287e+15
2,0,38.0391,-91.8431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.425e-10,5.089e-10,4.412e-10,4.022e-10,3.756e-10,3.496e-10,3.151e-10,2.475e-10,1.491e-10,7.198e-11,6.75e-11,5.195e-11,4.266e-11,3.236e-11,2.239e-11,1.457e-11,1.269e-11,1.424e-11,1.733e-11,1.934e-11,2.127e-11,2.911e-11,5.86e-11,1020,1015,1010,1005,1000,990,980,974.9,970,960,945,925,900,875,850,825,802,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.132,0.1368,0.1468,0.1617,0.1822,0.2087,0.2341,0.2605,0.2881,2.373,2.376,2.424,2.473,2.542,2.61,2.7,2.792,2.905,3.005,3.109,3.213,3.362,3.496,1.868,-151.6,2.478e+15,1.244e+15
3,0,38.1529,-91.9002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.574e-10,5.239e-10,4.723e-10,4.406e-10,4.147e-10,3.851e-10,3.421e-10,2.642e-10,1.476e-10,6.553e-11,5.129e-11,4.161e-11,3.116e-11,2.157e-11,1.421e-11,1.222e-11,1.352e-11,1.621e-11,1.732e-11,1.992e-11,3.01e-11,5.794e-11,NaN,1020,1015,1010,1005,1000,990,980,976.1,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1188,0.1243,0.1333,0.1469,0.1656,0.1897,0.2128,0.2369,2.4,2.44,2.486,2.533,2.599,2.665,2.75,2.839,2.946,3.042,3.142,3.242,3.385,3.511,NaN,1.869,-155.5,2.234e+15,1.37e+15
4,0,38.2665,-91.9574,NaN,NaN,NaN,NaN,NaN,NaN,6.107e-10,6.096e-10,5.624e-10,5.228e-10,4.948e-10,4.67e-10,4.229e-10,3.674e-10,2.846e-10,1.708e-10,1.547e-10,6.417e-11,5.103e-11,4.109e-11,3.049e-11,2.124e-11,1.419e-11,1.196e-11,1.302e-11,1.524e-11,1.6e-11,1.847e-11,2.898e-11,5.767e-11,1020,1015,1010,1005,1000,990,980.2,980,970,960,945,925,900,875,850,829,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1121,0.1123,0.1207,0.1293,0.1422,0.1599,0.1827,0.2045,0.2272,2.432,2.438,2.478,2.522,2.569,2.633,2.697,2.78,2.866,2.971,3.064,3.161,3.258,3.399,3.52,1.878,-159.4,2.443e+15,1.399e+15
5,0,38.3801,-92.0147,NaN,NaN,NaN,NaN,NaN,NaN,7.019e-10,6.829e-10,6.281e-10,5.915e-10,5.609e-10,5.21e-10,4.443e-10,3.699e-10,2.886e-10,2.219e-10,1.661e-10,6.71e-11,5.178e-11,4.108e-11,3.04e-11,2.122e-11,1.425e-11,1.185e-11,1.25e-11,1.404e-11,1.481e-11,1.725e-11,2.814e-11,5.8e-11,1020,1015,1010,1005,1000,990,983.5,980,970,960,945,925,900,875,850,838,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1362,0.1397,0.1498,0.1601,0.1757,0.1971,0.2248,0.251,0.2784,2.292,2.315,2.358,2.407,2.458,2.529,2.599,2.69,2.784,2.898,2.999,3.103,3.208,3.36,3.494,1.896,-163.2,1.927e+15,1.495e+15
6,0,38.4937,-92.0723,NaN,NaN,NaN,NaN,NaN,NaN,9.188e-10,8.707e-10,7.587e-10,6.968e-10,6.469e-10,5.767e-10,4.526e-10,3.643e-10,2.777e-10,1.507e-10,1.215e-10,6.918e-11,5.243e-11,4.149e-11,3.059e-11,2.131e-11,1.433e-11,1.185e-11,1.219e-11,1.303e-11,1.381e-11,1.619e-11,2.841e-11,5.946e-11,1020,1015,1010,1005,1000,990,984.4,980,970,960,945,925,900,875,850,825,818,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1782,0.1835,0.1958,0.2085,0.2275,0.2537,0.2875,0.3196,0.353,0.3879,2.168,2.204,2.258,2.315,2.394,2.472,2.572,2.676,2.802,2.913,3.027,3.142,3.308,3.46,1.922,-167,2.567e+15,1.394e+15
7,0,38.6072,-92.1301,NaN,NaN,NaN,NaN,NaN,NaN,1.079e-09,1.028e-09,8.725e-10,7.843e-10,7.171e-10,6.249e-10,4.683e-10,3.614e-10,2.642e-10,1.336e-10,7.407e-11,6.826e-11,5.261e-11,4.192e-11,3.069e-11,2.147e-11,1.459e-11,1.205e-11,1.208e-11,1.259e-11,1.347e-11,1.555e-11,2.892e-11,6.176e-11,1020,1015,1010,1005,1000,990,983.3,980,970,960,945,925,900,875,850,825,803,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2043,0.2088,0.2224,0.2364,0.2575,0.2864,0.3238,0.3592,0.3962,0.4349,2.108,2.114,2.172,2.232,2.316,2.398,2.504,2.614,2.747,2.863,2.983,3.104,3.279,3.44,1.957,-170.6,1.16e+15,1.415e+15
8,0,38.7206,-92.1881,NaN,NaN,NaN,NaN,NaN,NaN,1.12e-09,1.093e-09,9.29e-10,8.189e-10,7.429e-10,6.422e-10,4.788e-10,3.512e-10,2.462e-10,1.294e-10,6.652e-11,6.506e-11,5.303e-11,4.251e-11,3.07e-11,2.168e-11,1.499e-11,1.238e-11,1.202e-11,1.248e-11,1.35e-11,1.506e-11,2.982e-11,6.533e-11,1020,1015,1010,1005,1000,990,981.7,980,970,960,945,925,900,875,850,825,800,797,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2012,0.2034,0.2167,0.2304,0.2509,0.2791,0.3156,0.3503,0.3865,0.4243,0.4638,2.143,2.194,2.254,2.337,2.418,2.523,2.631,2.763,2.877,2.995,3.115,3.288,3.446,1.999,-174.1,1.894e+15,1.382e+15
9,0,38.8341,-92.2462,NaN,NaN,NaN,NaN,NaN,NaN,1.168e-09,1.156e-09,9.73e-10,8.433e-10,7.609e-10,6.528e-10,4.744e-10,3.378e-10,2.257e-10,1.303e-10,1.03e-10,6.744e-11,5.425e-11,4.332e-11,3.076e-11,2.179e-11,1.52e-11,1.255e-11,1.199e-11,1.246e-11,1.36e-11,1.489e-11,3.09e-11,6.885e-11,1020,1015,1010,1005,1000,990,980.7,980,970,960,945,925,900,875,850,825,816,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2373,0.2382,0.2517,0.2656,0.2866,0.3153,0.3525,0.3878,0.4246,0.4632,2.094,2.128,2.186,2.246,2.33,2.411,2.517,2.626,2.759,2.873,2.991,3.112,3.286,3.444,2.049,-177.4,1.503e+15,1.524e+15
10,0,38.9474,-92.3046,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-09,1.273e-09,1.038e-09,8.909e-10,7.996e-10,6.687e-10,4.692e-10,3.388e-10,2.158e-10,1.264e-10,9.483e-11,6.911e-11,5.445e-11,4.307e-11,3.056e-11,2.172e-11,1.516e-11,1.248e-11,1.19e-11,1.233e-11,1.366e-11,1.493e-11,3.108e-11,7.104e-11,1020,1015,1010,1005,1000,990,980.9,980,970,960,945,925,900,875,850,825,813,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2832,0.2846,0.299,0.3138,0.3362,0.3669,0.4066,0.4443,0.4836,0.5247,2.044,2.072,2.132,2.195,2.282,2.366,2.476,2.589,2.725,2.843,2.965,3.089,3.268,3.432,2.105,179.4,1.833e+15,1.618e+15
0,1,38.1535,-90.7358,NaN,NaN,NaN,NaN,NaN,NaN,1.225e-09,1.187e-09,1.088e-09,1.033e-09,9.814e-10,9.248e-10,7.57e-10,6.756e-10,5.25e-10,1.503e-10,6.594e-11,5.816e-11,4.801e-11,3.862e-11,3.101e-11,2.309e-11,1.462e-11,1.129e-11,1.326e-11,1.87e-11,2.602e-11,2.599e-11,1.976e-11,5.542e-11,1020,1015,1010,1005,1000,990,983.3,980,970,960,945,925,900,875,850,825,800,788,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2572,0.2635,0.2825,0.3021,0.3316,0.3721,0.4244,0.4742,0.5261,0.5804,0.637,1.631,1.673,1.745,1.843,1.94,2.066,2.194,2.347,2.48,2.616,2.752,2.944,3.129,0.9413,-124.7,2.511e+15,1.762e+15
