ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,r,theta,BEHRSlantColumnAmountNO2Trop,ModelSCD
0,0,38.2532,-90.7451,NaN,NaN,NaN,NaN,NaN,NaN,1.463e-09,1.383e-09,1.252e-09,1.203e-09,1.16e-09,1.11e-09,7.96e-10,6.713e-10,4.584e-10,9.436e-11,5.528e-11,4.894e-11,4.64e-11,3.916e-11,3.078e-11,2.34e-11,1.487e-11,1.156e-11,1.322e-11,1.837e-11,2.717e-11,2.906e-11,1.881e-11,5.454e-11,1020,1015,1010,1005,1000,990,985.6,980,970,960,945,925,900,875,850,825,800,779,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2453,0.2553,0.2735,0.2923,0.3205,0.3592,0.4092,0.4559,0.5046,0.5555,0.6087,1.147,1.165,1.227,1.312,1.394,1.5,1.606,1.731,1.838,1.945,2.051,2.199,2.339,0.867,-129,1.541e+15,1.597e+15
1,0,38.3736,-90.7754,NaN,NaN,NaN,NaN,NaN,NaN,2.101e-09,1.94e-09,1.774e-09,1.715e-09,1.659e-09,1.594e-09,9.504e-10,8.132e-10,5.935e-10,9.208e-11,5.794e-11,4.904e-11,4.136e-11,3.175e-11,2.796e-11,2.453e-11,1.585e-11,1.234e-11,1.321e-11,1.779e-11,2.642e-11,3.052e-11,2.085e-11,5.465e-11,1020,1015,1010,1005,1000,990,988.6,980,970,960,945,925,900,875,850,825,800,770,740,700,680,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2209,0.2341,0.25,0.2663,0.2909,0.3246,0.3682,0.4085,0.4505,0.4944,0.5402,0.5898,0.6422,0.714,1.504,1.542,1.634,1.728,1.838,1.932,2.027,2.121,2.253,2.374,0.7987,-136.1,1.837e+15,1.82e+15
2,0,38.4940,-90.8057,NaN,NaN,NaN,NaN,NaN,NaN,3.291e-09,2.966e-09,2.639e-09,2.546e-09,2.448e-09,2.229e-09,1.112e-09,8.997e-10,5.324e-10,1.323e-10,6.651e-11,5.219e-11,4.192e-11,3.031e-11,2.846e-11,2.342e-11,1.526e-11,1.202e-11,1.262e-11,1.681e-11,2.439e-11,3.152e-11,2.625e-11,5.717e-11,1020,1015,1010,1005,1000,990,988.8,980,970,960,945,925,900,875,850,825,800,770,740,700,690,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2109,0.2223,0.2357,0.2495,0.2702,0.2987,0.3355,0.3695,0.405,0.442,0.4807,0.5227,0.5669,0.6275,1.636,1.683,1.763,1.844,1.939,2.022,2.105,2.188,2.304,2.407,0.745,-144.5,1.075e+15,2.135e+15
3,0,38.6144,-90.8360,NaN,NaN,NaN,NaN,NaN,NaN,2.401e-09,2.225e-09,2.029e-09,1.942e-09,1.845e-09,1.423e-09,6.887e-10,5.967e-10,3.501e-10,1.366e-10,6.819e-11,5.011e-11,3.934e-11,2.903e-11,2.161e-11,1.595e-11,1.393e-11,1.124e-11,1.197e-11,1.594e-11,2.215e-11,3.131e-11,3.214e-11,5.912e-11,1020,1015,1010,1005,1000,990,988.4,980,970,960,945,925,900,875,850,825,800,770,740,700,660,625,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.216,0.2275,0.2417,0.2562,0.2782,0.3082,0.3471,0.383,0.4205,0.4597,0.5006,0.5449,0.5916,0.6558,0.717,1.702,1.728,1.813,1.912,1.998,2.084,2.17,2.291,2.399,0.7092,-153.9,1.252e+15,1.687e+15
4,0,38.7349,-90.8664,NaN,NaN,NaN,NaN,NaN,NaN,2.229e-09,2.068e-09,1.809e-09,1.708e-09,1.604e-09,9.759e-10,7.258e-10,6.419e-10,4.915e-10,2.056e-10,8.668e-11,5.386e-11,3.928e-11,2.873e-11,2.087e-11,1.805e-11,1.347e-11,1.092e-11,1.152e-11,1.5e-11,2.068e-11,3.082e-11,3.522e-11,6.439e-11,1020,1015,1010,1005,1000,990,985.5,980,970,960,945,925,900,875,850,825,800,770,740,700,660,643,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2339,0.2413,0.2547,0.2686,0.2895,0.3181,0.3551,0.3895,0.4252,0.4627,0.5017,0.5441,0.5887,0.65,0.7085,1.708,1.763,1.844,1.94,2.022,2.105,2.188,2.305,2.408,0.6941,-163.9,1.061e+15,1.658e+15
5,0,38.8553,-90.8969,NaN,NaN,NaN,NaN,NaN,NaN,2.527e-09,2.144e-09,1.816e-09,1.697e-09,1.575e-09,9.837e-10,8.384e-10,7.351e-10,5.343e-10,2.609e-10,1.097e-10,5.779e-11,3.917e-11,2.883e-11,2.057e-11,1.563e-11,1.349e-11,1.137e-11,1.184e-11,1.472e-11,1.955e-11,2.904e-11,3.606e-11,6.742e-11,1020,1015,1010,1005,1000,990,989.3,980,970,960,945,925,900,875,850,825,800,770,740,700,660,627,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2538,0.2649,0.2771,0.2896,0.3085,0.3345,0.368,0.399,0.4313,0.465,0.5002,0.5384,0.5787,0.634,0.6866,1.809,1.836,1.91,1.997,2.072,2.149,2.225,2.333,2.426,0.7011,-174.1,1.715e+15,1.848e+15
6,0,38.9756,-90.9274,NaN,NaN,NaN,NaN,NaN,NaN,1.936e-09,1.76e-09,1.617e-09,1.558e-09,1.493e-09,1.001e-09,8.778e-10,7.46e-10,5.89e-10,3.12e-10,1.136e-10,5.623e-11,3.797e-11,2.775e-11,2.023e-11,1.989e-11,1.326e-11,1.142e-11,1.196e-11,1.448e-11,1.856e-11,2.761e-11,3.735e-11,7.023e-11,1020,1015,1010,1005,1000,990,989.6,980,970,960,945,925,900,875,850,825,800,770,740,700,662,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2267,0.2372,0.2485,0.26,0.2774,0.3014,0.3323,0.3608,0.3906,0.4217,0.4542,0.4894,0.5266,0.5775,1.814,1.816,1.885,1.954,2.036,2.107,2.179,2.252,2.353,2.44,0.7296,176.2,4.06e+14,1.718e+15
7,0,39.0960,-90.9579,NaN,NaN,NaN,NaN,NaN,NaN,1.784e-09,1.687e-09,1.54e-09,1.478e-09,1.418e-09,1.225e-09,8.937e-10,7.303e-10,5.932e-10,2.04e-10,6.966e-11,4.745e-11,3.675e-11,2.782e-11,2.01e-11,1.339e-11,1.256e-11,1.146e-11,1.205e-11,1.401e-11,1.73e-11,2.518e-11,3.991e-11,7.466e-11,1020,1015,1010,1005,1000,990,986.1,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,589,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2101,0.217,0.2285,0.2403,0.2581,0.2826,0.3142,0.3436,0.3741,0.4061,0.4395,0.4757,0.5139,0.5663,0.6162,0.6805,1.902,1.945,2.029,2.101,2.174,2.248,2.351,2.438,0.7771,167.4,1.962e+14,1.56e+15
8,0,39.2163,-90.9886,NaN,NaN,NaN,NaN,NaN,NaN,1.809e-09,1.722e-09,1.581e-09,1.511e-09,1.45e-09,1.313e-09,9.194e-10,6.845e-10,5.339e-10,1.175e-10,5.504e-11,4.388e-11,3.632e-11,2.814e-11,2.029e-11,1.352e-11,1.308e-11,1.121e-11,1.164e-11,1.275e-11,1.56e-11,2.253e-11,4.096e-11,7.788e-11,1020,1015,1010,1005,1000,990,985.7,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,601,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2249,0.2318,0.244,0.2566,0.2755,0.3016,0.3352,0.3664,0.399,0.433,0.4685,0.5071,0.5478,0.6036,0.6567,0.7251,1.85,1.912,2,2.075,2.152,2.229,2.337,2.43,0.8405,159.9,9.657e+14,1.597e+15
9,0,39.3366,-91.0192,NaN,NaN,NaN,NaN,NaN,NaN,2.388e-09,2.295e-09,2.159e-09,2.062e-09,1.941e-09,1.744e-09,1.177e-09,8.133e-10,5.45e-10,1.139e-10,5.072e-11,4.204e-11,3.574e-11,2.827e-11,2.007e-11,1.341e-11,1.104e-11,1.11e-11,1.137e-11,1.192e-11,1.485e-11,2.155e-11,4.142e-11,8.009e-11,1020,1015,1010,1005,1000,990,986.6,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,548,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2075,0.2147,0.2259,0.2373,0.2547,0.2785,0.3092,0.3377,0.3674,0.3985,0.431,0.4662,0.5034,0.5544,0.6028,0.6652,0.7279,1.982,2.048,2.119,2.19,2.262,2.362,2.446,0.9165,153.5,1.015e+15,1.764e+15
