ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,r,theta,BEHRSlantColumnAmountNO2Trop,ModelSCD
10,0,39.4997,-90.9947,NaN,NaN,NaN,NaN,NaN,2.454e-09,2.414e-09,1.767e-09,1.319e-09,1.173e-09,1.048e-09,9.409e-10,9.1e-10,8.34e-10,6.632e-10,3.232e-10,1.746e-10,9.176e-11,6.536e-11,5.467e-11,4.681e-11,4.094e-11,3.707e-11,3.333e-11,3.736e-11,8.691e-11,9.773e-11,5.166e-11,6.5e-11,1.968e-10,1020,1015,1010,1005,1000,990.7,990,980,970,960,945,925,918,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.3417,0.3431,0.363,0.3835,0.4046,0.4365,0.4801,0.5529,0.5945,0.6467,0.7011,0.7581,0.8177,0.8823,0.9505,1.044,1.133,1.248,1.364,1.499,1.609,1.72,1.828,1.977,2.12,0.98,144.2,2.378e+15,2.837e+15
0,1,38.3368,-90.3686,NaN,NaN,NaN,NaN,NaN,2.73e-09,2.67e-09,2.263e-09,1.979e-09,1.866e-09,1.735e-09,1.496e-09,1.359e-09,1.31e-09,1.209e-09,9.27e-10,5.892e-10,1.587e-10,8.065e-11,5.699e-11,4.485e-11,3.837e-11,3.658e-11,3.41e-11,3.77e-11,4.022e-11,4.156e-11,4.678e-11,1.272e-10,2.093e-10,1020,1015,1010,1005,1000,991.6,990,980,970,960,945,925,900,892,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.3336,0.3364,0.3538,0.3717,0.3901,0.4178,0.4559,0.505,0.8201,0.8517,0.8992,0.9489,1.001,1.057,1.116,1.197,1.275,1.376,1.478,1.597,1.695,1.794,1.889,2.02,2.148,0.6139,-106,1.503e+15,4.398e+15
1,1,38.4568,-90.4034,NaN,NaN,NaN,NaN,NaN,NaN,4.894e-09,3.663e-09,2.726e-09,2.442e-09,2.208e-09,1.839e-09,1.635e-09,1.618e-09,1.348e-09,9.019e-10,5.523e-10,1.558e-10,7.906e-11,5.586e-11,4.486e-11,3.809e-11,3.584e-11,3.335e-11,3.819e-11,4.064e-11,4.163e-11,4.417e-11,1.262e-10,2.014e-10,1020,1015,1010,1005,1000,990,989.9,980,970,960,945,925,902,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3473,0.3642,0.3819,0.4,0.4274,0.4649,0.8191,0.8232,0.8684,0.9153,0.9645,1.016,1.072,1.13,1.211,1.288,1.388,1.488,1.606,1.703,1.801,1.895,2.025,2.151,0.5125,-113.5,2.248e+15,5.161e+15
2,1,38.5768,-90.4384,NaN,NaN,NaN,NaN,NaN,5.933e-09,5.897e-09,4.282e-09,3.002e-09,2.621e-09,2.345e-09,2.052e-09,1.941e-09,1.626e-09,1.407e-09,9.656e-10,4.257e-10,1.294e-10,7.328e-11,5.497e-11,4.512e-11,3.791e-11,3.526e-11,3.324e-11,3.88e-11,4.257e-11,4.609e-11,4.393e-11,1.197e-10,1.963e-10,1020,1015,1010,1005,1000,990.2,990,980,970,960,945,925,919,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.3948,0.3952,0.4142,0.4336,0.4535,0.4837,0.525,0.6418,0.6831,0.7325,0.7839,0.8377,0.8938,0.9546,1.019,1.107,1.191,1.3,1.409,1.537,1.642,1.748,1.851,1.992,2.129,0.4239,-124.3,1.444e+15,5.254e+15
3,1,38.6967,-90.4734,NaN,NaN,NaN,NaN,NaN,5.662e-09,5.538e-09,3.948e-09,2.744e-09,2.386e-09,2.121e-09,1.905e-09,1.882e-09,1.443e-09,1.261e-09,7.832e-10,3.13e-10,1.153e-10,7.217e-11,5.666e-11,4.515e-11,3.751e-11,3.45e-11,3.318e-11,3.896e-11,4.589e-11,5.461e-11,4.735e-11,1.09e-10,1.918e-10,1020,1015,1010,1005,1000,990.9,990,980,970,960,945,927,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.4121,0.4137,0.4324,0.4516,0.4712,0.501,0.6508,0.655,0.708,0.7566,0.8073,0.8603,0.9157,0.9757,1.039,1.126,1.209,1.316,1.424,1.55,1.654,1.758,1.859,1.998,2.134,0.3579,-140,1.885e+15,5.039e+15
4,1,38.8167,-90.5085,NaN,NaN,NaN,NaN,NaN,3.732e-09,3.375e-09,2.438e-09,1.86e-09,1.685e-09,1.536e-09,1.45e-09,1.351e-09,1.055e-09,9.07e-10,4.873e-10,2.137e-10,1.16e-10,7.205e-11,5.75e-11,4.539e-11,3.799e-11,3.48e-11,3.322e-11,3.802e-11,4.808e-11,6.153e-11,5.148e-11,9.554e-11,1.857e-10,1020,1015,1010,1005,1000,994.1,990,980,970,960,945,936,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.4463,0.4541,0.4733,0.4928,0.5129,0.5433,0.6059,0.6293,0.6833,0.7327,0.7842,0.8381,0.8945,0.9554,1.02,1.108,1.192,1.301,1.41,1.538,1.643,1.749,1.851,1.992,2.13,0.3282,-160.4,2.164e+15,4.023e+15
5,1,38.9365,-90.5437,NaN,NaN,NaN,NaN,NaN,2.13e-09,2.034e-09,1.644e-09,1.413e-09,1.388e-09,1.342e-09,1.016e-09,9.391e-10,8.337e-10,6.627e-10,4.102e-10,1.636e-10,9.99e-11,6.739e-11,5.566e-11,4.562e-11,3.823e-11,3.465e-11,3.347e-11,3.84e-11,5.935e-11,8.122e-11,6.143e-11,8.658e-11,1.823e-10,1020,1015,1010,1005,1000,992.6,990,980,970,960,945,925,915,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.3339,0.3393,0.3595,0.3802,0.4015,0.4338,0.478,0.5444,0.5797,0.6323,0.6871,0.7445,0.8044,0.8693,0.9377,1.032,1.121,1.237,1.354,1.49,1.601,1.714,1.823,1.973,2.119,0.3444,178.4,1.266e+15,2.95e+15
6,1,39.0564,-90.5789,NaN,NaN,NaN,NaN,NaN,1.465e-09,1.455e-09,1.252e-09,1.107e-09,1.052e-09,9.929e-10,8.996e-10,7.929e-10,7.571e-10,6.529e-10,3.615e-10,1.238e-10,7.793e-11,6.347e-11,5.512e-11,4.637e-11,3.851e-11,3.47e-11,3.422e-11,3.981e-11,6.744e-11,8.606e-11,6.273e-11,8.203e-11,1.802e-10,1020,1015,1010,1005,1000,990.5,990,980,970,960,945,925,900,894,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.3115,0.3125,0.3327,0.3535,0.3749,0.4072,0.4514,0.5087,0.581,0.6219,0.677,0.7348,0.7952,0.8606,0.9295,1.024,1.115,1.231,1.349,1.486,1.598,1.711,1.821,1.972,2.12,0.401,161.2,2.427e+15,2.589e+15
7,1,39.1763,-90.6143,NaN,NaN,NaN,NaN,NaN,1.422e-09,1.388e-09,1.13e-09,9.63e-10,9.063e-10,8.51e-10,7.616e-10,6.877e-10,6.781e-10,5.756e-10,2.697e-10,1.288e-10,7.295e-11,6.148e-11,5.455e-11,4.651e-11,3.88e-11,3.497e-11,3.475e-11,4.114e-11,7.156e-11,8.452e-11,6.009e-11,7.744e-11,1.772e-10,1020,1015,1010,1005,1000,991.4,990,980,970,960,945,925,900,898,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.3109,0.3138,0.3339,0.3546,0.3759,0.4081,0.4522,0.5093,0.5824,0.6312,0.6861,0.7437,0.8038,0.8689,0.9376,1.032,1.122,1.238,1.355,1.492,1.604,1.716,1.825,1.976,2.122,0.484,149,2.038e+15,2.417e+15
8,1,39.2962,-90.6497,NaN,NaN,NaN,NaN,NaN,1.277e-09,1.267e-09,1.07e-09,9.255e-10,8.743e-10,8.267e-10,7.717e-10,7.413e-10,6.797e-10,5.793e-10,3.021e-10,1.581e-10,9.274e-11,6.496e-11,5.467e-11,4.691e-11,3.983e-11,3.551e-11,3.712e-11,4.596e-11,7.293e-11,7.096e-11,5.198e-11,7.5e-11,1.752e-10,1020,1015,1010,1005,1000,990.5,990,980,970,960,945,925,917,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.3071,0.3081,0.3281,0.3486,0.3698,0.4017,0.4455,0.5473,0.5869,0.6394,0.6941,0.7515,0.8114,0.8763,0.9448,1.039,1.129,1.244,1.361,1.497,1.608,1.72,1.829,1.979,2.125,0.5823,140.7,2.604e+15,2.416e+15
9,1,39.4160,-90.6853,NaN,NaN,NaN,NaN,NaN,NaN,1.165e-09,1.021e-09,8.909e-10,8.412e-10,7.966e-10,7.487e-10,6.775e-10,5.856e-10,5.644e-10,3.309e-10,1.556e-10,8.869e-11,6.418e-11,5.426e-11,4.716e-11,4.064e-11,3.633e-11,3.777e-11,4.73e-11,7.537e-11,6.88e-11,4.858e-11,7.136e-11,1.753e-10,1020,1015,1010,1005,1000,990,989.5,980,970,960,945,925,900,880,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3195,0.3381,0.3582,0.3789,0.4102,0.453,0.5086,0.6653,0.6761,0.7298,0.786,0.8447,0.9083,0.9755,1.068,1.156,1.269,1.383,1.516,1.626,1.735,1.842,1.989,2.131,0.6893,134.8,1.043e+15,2.381e+15
10,1,39.5359,-90.7209,NaN,NaN,NaN,NaN,NaN,NaN,1.248e-09,1.121e-09,9.512e-10,8.799e-10,8.283e-10,7.796e-10,7.203e-10,5.905e-10,3.229e-10,1.54e-10,8.74e-11,6.493e-11,5.421e-11,4.675e-11,4.058e-11,3.666e-11,3.895e-11,5.052e-11,7.584e-11,6.392e-11,4.736e-11,6.977e-11,1.783e-10,NaN,1020,1015,1010,1005,1000,990,987.2,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3466,0.3606,0.3805,0.4009,0.4319,0.4743,0.6407,0.6917,0.7449,0.8006,0.8588,0.922,0.9886,1.08,1.167,1.28,1.393,1.525,1.633,1.741,1.848,1.994,2.134,NaN,0.8017,130.6,1.695e+15,2.494e+15
0,2,38.3713,-90.0964,NaN,NaN,NaN,NaN,NaN,1.413e-09,1.385e-09,1.094e-09,9.093e-10,8.525e-10,8.015e-10,7.256e-10,6.831e-10,6.774e-10,5.95e-10,4.04e-10,2.264e-10,1.139e-10,7.529e-11,5.926e-11,4.518e-11,3.731e-11,3.408e-11,3.377e-11,3.888e-11,4.187e-11,4.66e-11,4.731e-11,1.248e-10,2.086e-10,1020,1015,1010,1005,1000,991.1,990,980,970,960,945,925,903,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.4118,0.4136,0.4299,0.4466,0.4637,0.4896,0.5251,0.9045,0.9104,0.953,0.9973,1.044,1.092,1.145,1.2,1.276,1.349,1.444,1.539,1.65,1.742,1.836,1.925,2.048,2.168,0.5652,-79.5,1.508e+15,3.138e+15
1,2,38.4913,-90.1308,NaN,NaN,NaN,NaN,NaN,3.237e-09,3.054e-09,2.143e-09,1.585e-09,1.418e-09,1.274e-09,1.099e-09,1.059e-09,9.77e-10,8.56e-10,5.941e-10,3.214e-10,1.16e-10,7.103e-11,5.616e-11,4.443e-11,3.681e-11,3.369e-11,3.273e-11,3.772e-11,4.699e-11,5.678e-11,4.858e-11,1.232e-10,2.104e-10,1020,1015,1010,1005,1000,992.2,990,980,970,960,945,925,917,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.3875,0.3912,0.4077,0.4247,0.442,0.4683,0.5043,0.8595,0.8922,0.9354,0.9805,1.028,1.077,1.13,1.186,1.263,1.338,1.433,1.53,1.643,1.736,1.83,1.921,2.046,2.167,0.441,-81.06,2.442e+15,4.079e+15
2,2,38.6114,-90.1653,NaN,NaN,NaN,NaN,NaN,8.357e-09,7.174e-09,4.449e-09,2.691e-09,2.086e-09,1.779e-09,1.51e-09,1.423e-09,1.253e-09,1.035e-09,7.478e-10,3.783e-10,1.262e-10,6.906e-11,5.408e-11,4.405e-11,3.634e-11,3.346e-11,3.329e-11,3.957e-11,5.586e-11,7.063e-11,5.467e-11,1.177e-10,2.056e-10,1020,1015,1010,1005,1000,994.7,990,980,970,960,945,925,917,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.441,0.4497,0.4678,0.4864,0.5054,0.5343,0.5738,0.7321,0.7677,0.8147,0.8636,0.9149,0.9684,1.026,1.087,1.171,1.251,1.355,1.459,1.581,1.682,1.783,1.881,2.016,2.147,0.3175,-83.84,1.489e+15,5.427e+15
3,2,38.7313,-90.1999,NaN,NaN,NaN,NaN,NaN,6.341e-09,5.631e-09,3.565e-09,2.226e-09,1.714e-09,1.502e-09,1.275e-09,1.239e-09,1.063e-09,9.412e-10,6.529e-10,3.307e-10,1.621e-10,7.868e-11,5.712e-11,4.348e-11,3.578e-11,3.315e-11,3.422e-11,4.2e-11,6.796e-11,8.747e-11,6.366e-11,1.074e-10,1.973e-10,1020,1015,1010,1005,1000,993.8,990,980,970,960,945,925,921,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.4231,0.4301,0.4484,0.4671,0.4862,0.5153,0.5551,0.7121,0.756,0.8034,0.8528,0.9045,0.9585,1.017,1.079,1.163,1.244,1.349,1.454,1.576,1.678,1.78,1.879,2.015,2.147,0.1957,-90.15,1.235e+15,4.715e+15
