ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,AMFStrat,AMFTrop,BEHRAMFTrop,BEHRAMFTropVisOnly,BEHRAvgKernels-00,BEHRAvgKernels-01,BEHRAvgKernels-02,BEHRAvgKernels-03,BEHRAvgKernels-04,BEHRAvgKernels-05,BEHRAvgKernels-06,BEHRAvgKernels-07,BEHRAvgKernels-08,BEHRAvgKernels-09,BEHRAvgKernels-10,BEHRAvgKernels-11,BEHRAvgKernels-12,BEHRAvgKernels-13,BEHRAvgKernels-14,BEHRAvgKernels-15,BEHRAvgKernels-16,BEHRAvgKernels-17,BEHRAvgKernels-18,BEHRAvgKernels-19,BEHRAvgKernels-20,BEHRAvgKernels-21,BEHRAvgKernels-22,BEHRAvgKernels-23,BEHRAvgKernels-24,BEHRAvgKernels-25,BEHRAvgKernels-26,BEHRAvgKernels-27,BEHRAvgKernels-28,BEHRAvgKernels-29,BEHRColumnAmountNO2Trop,BEHRColumnAmountNO2TropVisOnly,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,CloudFraction,CloudPressure,CloudRadianceFraction,ColumnAmountNO2,ColumnAmountNO2Strat,ColumnAmountNO2Trop,ColumnAmountNO2TropStd,GLOBETerpres,Latcorn-00,Latcorn-01,Latcorn-02,Latcorn-03,Loncorn-00,Loncorn-01,Loncorn-02,Loncorn-03,MODISAlbedo,MODISCloud,RelativeAzimuthAngle,Row,SlantColumnAmountNO2,SolarAzimuthAngle,SolarZenithAngle,Swath,TerrainHeight,TerrainPressure,TerrainReflectivity,Time,ViewingAzimuthAngle,ViewingZenithAngle,XTrackQualityFlags,vcdQualityFlags
0,0,38.3174,-90.8241,2.347,1.009,0.6235,0.7493,1.604e-30,1.604e-30,1.604e-30,1.604e-30,1.604e-30,1.604e-30,0.43,0.4534,0.4876,0.5229,0.5759,1.038,1.054,1.149,1.239,1.332,1.43,1.532,1.643,1.76,1.92,2.075,2.275,2.476,2.713,2.913,3.116,3.316,3.597,3.868,2.374e+15,1.975e+15,2.35e-09,2.256e-09,2.161e-09,2.067e-09,1.972e-09,1.783e-09,1.724e-09,1.594e-09,1.425e-09,1.365e-09,1.314e-09,1.269e-09,1.258e-09,7.873e-10,6.576e-10,4.324e-10,9.17e-11,5.682e-11,4.803e-11,4.06e-11,3.17e-11,2.435e-11,1.565e-11,1.222e-11,1.332e-11,1.824e-11,2.682e-11,2.996e-11,1.973e-11,5.494e-11,1020,1015,1010,1005,1000,990,987,980,970,960,945,929,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2681,0.2827,0.304,0.326,0.3591,0.6474,0.6571,0.7165,0.7725,0.8307,0.8916,0.9551,1.024,1.097,1.197,1.294,1.418,1.544,1.691,1.816,1.943,2.068,2.243,2.412,0.028,929,0.105,5.481e+15,4.015e+15,1.466e+15,1.185e+15,987,38.24,38.26,38.4,38.38,-91,-90.6,-90.63,-91.04,0.01854,0.0125,155,46,9.897e+15,-120.6,27.71,4.183e+04,199,988,0.043,6.122e+08,-95.6,35.42,0,0
1,0,38.4379,-90.8519,2.349,0.9464,0.5061,0.817,1.976e-30,1.976e-30,1.976e-30,1.976e-30,1.976e-30,1.976e-30,0.5508,0.585,0.6255,0.6671,0.7298,0.8157,0.9267,1.03,1.763,1.826,1.94,2.06,2.19,2.327,2.515,2.696,2.93,3.166,3.443,3.679,3.916,4.152,4.482,4.799,3.827e+15,2.371e+15,3.876e-09,3.716e-09,3.556e-09,3.396e-09,3.235e-09,2.915e-09,2.871e-09,2.594e-09,2.312e-09,2.221e-09,2.131e-09,1.93e-09,9.716e-10,7.851e-10,6.233e-10,4.627e-10,1.094e-10,6.052e-11,5.035e-11,4.18e-11,3.123e-11,2.398e-11,1.559e-11,1.235e-11,1.286e-11,1.718e-11,2.46e-11,3.109e-11,2.487e-11,5.559e-11,1020,1015,1010,1005,1000,990,988.7,980,970,960,945,925,900,875,864,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2788,0.2961,0.3166,0.3376,0.3694,0.4128,0.469,0.5212,0.8922,0.9241,0.982,1.042,1.108,1.178,1.273,1.365,1.483,1.602,1.743,1.862,1.982,2.102,2.269,2.429,0.038,864,0.143,6.065e+15,4.018e+15,2.047e+15,1.262e+15,988.7,38.36,38.38,38.52,38.5,-91.03,-90.63,-90.66,-91.06,0.02146,0.0575,154.8,46,1.037e+16,-120.8,27.76,4.183e+04,189,989,0.043,6.122e+08,-95.6,35.42,0,0
2,0,38.5585,-90.8797,2.349,0.9746,0.5018,0.7663,1.993e-30,1.993e-30,1.993e-30,1.993e-30,1.993e-30,1.993e-30,0.6016,0.6373,0.6794,0.7226,0.7879,0.8773,0.9929,1.1,1.212,1.329,1.885,1.995,2.13,2.272,2.467,2.654,2.895,3.139,3.426,3.668,3.913,4.157,4.498,4.825,5.601e+15,3.668e+15,3.931e-09,3.793e-09,3.654e-09,3.516e-09,3.378e-09,3.101e-09,3.064e-09,2.824e-09,2.577e-09,2.492e-09,2.389e-09,1.956e-09,9.377e-10,7.752e-10,4.099e-10,1.269e-10,1.167e-10,6.256e-11,4.969e-11,4.034e-11,2.976e-11,2.235e-11,1.443e-11,1.16e-11,1.223e-11,1.638e-11,2.286e-11,3.113e-11,2.915e-11,5.662e-11,1020,1015,1010,1005,1000,990,988.7,980,970,960,945,925,900,875,850,825,822,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3019,0.3198,0.3409,0.3626,0.3954,0.4402,0.4983,0.5521,0.6082,0.6668,0.946,1.001,1.069,1.14,1.238,1.332,1.453,1.575,1.719,1.841,1.964,2.086,2.257,2.421,0.031,822,0.111,6.905e+15,4.021e+15,2.884e+15,1.272e+15,988.7,38.48,38.5,38.64,38.62,-91.06,-90.66,-90.69,-91.09,0.02309,0.04286,154.6,46,1.125e+16,-121,27.81,4.183e+04,156,993,0.052,6.122e+08,-95.61,35.42,0,0
3,0,38.6790,-90.9075,2.349,0.9736,0.5295,0.8126,1.888e-30,1.888e-30,1.888e-30,1.888e-30,1.888e-30,1.888e-30,0.5453,0.5694,0.6089,0.6497,0.7111,0.7951,0.9039,1.005,1.111,1.221,1.827,1.903,2.031,2.165,2.349,2.526,2.755,2.985,3.256,3.485,3.716,3.947,4.269,4.578,4.699e+15,3.062e+15,3.14e-09,3.012e-09,2.883e-09,2.755e-09,2.627e-09,2.37e-09,2.269e-09,2.114e-09,1.886e-09,1.794e-09,1.699e-09,1.184e-09,7.054e-10,6.156e-10,4.225e-10,1.733e-10,1.299e-10,7.714e-11,5.195e-11,3.942e-11,2.889e-11,2.117e-11,1.362e-11,1.1e-11,1.166e-11,1.539e-11,2.136e-11,3.103e-11,3.357e-11,6.157e-11,1020,1015,1010,1005,1000,990,986.2,980,970,960,945,925,900,875,850,825,816,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2888,0.3015,0.3224,0.344,0.3765,0.421,0.4786,0.5322,0.5881,0.6465,0.9673,1.008,1.075,1.146,1.244,1.338,1.459,1.581,1.724,1.845,1.968,2.09,2.261,2.424,0.034,816,0.122,6.579e+15,4.023e+15,2.556e+15,1.274e+15,986.2,38.6,38.62,38.76,38.74,-91.09,-90.68,-90.72,-91.12,0.02179,0.02889,154.4,46,1.093e+16,-121.2,27.86,4.183e+04,230,984,0.052,6.122e+08,-95.61,35.42,0,0
4,0,38.7996,-90.9355,2.353,0.9129,0.5599,1.075,1.786e-30,1.786e-30,1.786e-30,1.786e-30,1.786e-30,1.786e-30,0.5858,0.6051,0.6375,0.6709,0.7213,0.7903,0.8795,0.9626,1.049,1.139,1.234,1.337,1.445,2.472,2.536,2.684,2.874,3.066,3.291,3.483,3.678,3.871,4.143,4.398,1.447e+15,7.532e+14,3.296e-09,3.133e-09,2.97e-09,2.806e-09,2.643e-09,2.317e-09,2.182e-09,1.991e-09,1.723e-09,1.621e-09,1.516e-09,9.52e-10,7.615e-10,6.7e-10,5.004e-10,2.289e-10,9.698e-11,5.58e-11,3.936e-11,3.28e-11,2.894e-11,2.075e-11,1.35e-11,1.121e-11,1.171e-11,1.484e-11,1.999e-11,2.958e-11,3.514e-11,6.531e-11,1020,1015,1010,1005,1000,990,986,980,970,960,945,925,900,875,850,825,800,770,740,716,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.328,0.3387,0.3569,0.3756,0.4038,0.4424,0.4924,0.5389,0.5873,0.6379,0.6908,0.7483,0.8089,1.384,1.42,1.502,1.609,1.716,1.843,1.95,2.059,2.167,2.32,2.462,0.059,716,0.211,4.912e+15,4.025e+15,8.871e+14,1.372e+15,986,38.72,38.74,38.88,38.86,-91.12,-90.71,-90.74,-91.15,0.03167,0.1227,154.2,46,9.271e+15,-121.5,27.91,4.183e+04,208,987,0.052,6.122e+08,-95.62,35.42,0,0
5,0,38.9201,-90.9634,2.357,0.8864,0.5323,1.391,1.879e-30,1.879e-30,1.879e-30,1.879e-30,1.879e-30,1.879e-30,0.52,0.544,0.5711,0.5989,0.641,0.6987,0.7733,0.8424,0.9144,0.9898,1.068,2.78,2.866,2.963,3.096,3.224,3.389,3.555,3.752,3.921,4.093,4.264,4.506,4.723,3.338e+15,1.278e+15,2.314e-09,2.226e-09,2.138e-09,2.05e-09,1.962e-09,1.786e-09,1.768e-09,1.61e-09,1.457e-09,1.389e-09,1.322e-09,9.348e-10,7.645e-10,6.32e-10,4.882e-10,2.353e-10,1.02e-10,9.801e-11,5.57e-11,3.824e-11,2.845e-11,2.048e-11,1.369e-11,1.175e-11,1.212e-11,1.468e-11,1.861e-11,2.641e-11,3.571e-11,6.788e-11,1020,1015,1010,1005,1000,990,989,980,970,960,945,925,900,875,850,825,800,798,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2768,0.2895,0.304,0.3188,0.3412,0.3719,0.4116,0.4484,0.4867,0.5268,0.5686,1.479,1.526,1.577,1.648,1.716,1.804,1.892,1.997,2.087,2.178,2.27,2.398,2.514,0.103,798,0.368,6.032e+15,4.027e+15,2.004e+15,1.53e+15,989,38.84,38.86,39,38.98,-91.14,-90.74,-90.77,-91.18,0.03432,0.3947,153.9,46,1.026e+16,-121.7,27.96,4.183e+04,176,991,0.052,6.122e+08,-95.62,35.42,0,0
6,0,39.0406,-90.9914,2.363,0.9333,0.6383,1.491,1.567e-30,1.567e-30,1.567e-30,1.567e-30,1.567e-30,1.567e-30,0.3598,0.3739,0.3939,0.4145,0.4456,0.4882,0.5433,0.5946,2.307,2.355,2.417,2.481,2.552,2.627,2.729,2.827,2.953,3.08,3.231,3.361,3.492,3.624,3.81,3.973,3.49e+15,1.494e+15,1.988e-09,1.93e-09,1.873e-09,1.816e-09,1.758e-09,1.644e-09,1.611e-09,1.529e-09,1.422e-09,1.373e-09,1.321e-09,1.102e-09,8.361e-10,6.735e-10,6.448e-10,5.403e-10,2.165e-10,7.253e-11,4.809e-11,3.695e-11,2.814e-11,2.038e-11,1.37e-11,1.174e-11,1.213e-11,1.43e-11,1.751e-11,2.493e-11,3.896e-11,7.331e-11,1020,1015,1010,1005,1000,990,987.2,980,970,960,945,925,900,875,870,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2297,0.2387,0.2515,0.2646,0.2844,0.3116,0.3468,0.3795,1.473,1.503,1.543,1.584,1.629,1.677,1.742,1.804,1.885,1.966,2.062,2.145,2.229,2.313,2.432,2.536,0.142,870,0.446,6.416e+15,4.029e+15,2.387e+15,1.443e+15,987.2,38.96,38.98,39.12,39.1,-91.17,-90.77,-90.8,-91.21,0.03157,0.5726,153.7,46,1.074e+16,-121.9,28.01,4.183e+04,177,991,0.05,6.122e+08,-95.63,35.42,0,0
7,0,39.1611,-91.0194,2.365,0.8382,0.5003,1.661,1.999e-30,1.999e-30,1.999e-30,1.999e-30,1.999e-30,1.999e-30,0.3946,0.4069,0.4287,0.4511,0.485,0.5314,0.5914,0.6472,0.7054,3.296,3.353,3.426,3.507,3.591,3.707,3.817,3.959,4.103,4.275,4.423,4.573,4.726,4.94,5.121,3.02e+15,9.098e+14,2.4e-09,2.311e-09,2.221e-09,2.131e-09,2.042e-09,1.862e-09,1.784e-09,1.683e-09,1.518e-09,1.448e-09,1.386e-09,1.228e-09,8.486e-10,6.821e-10,5.504e-10,4.227e-10,1.447e-10,6.068e-11,4.596e-11,3.704e-11,2.818e-11,2.04e-11,1.36e-11,1.14e-11,1.184e-11,1.347e-11,1.642e-11,2.365e-11,4.042e-11,7.608e-11,1020,1015,1010,1005,1000,990,985.7,980,970,960,945,925,900,875,850,845,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1974,0.2036,0.2145,0.2257,0.2427,0.2659,0.2959,0.3238,0.3529,1.649,1.678,1.714,1.755,1.797,1.855,1.91,1.981,2.053,2.139,2.213,2.288,2.364,2.472,2.562,0.178,845,0.527,5.835e+15,4.032e+15,1.803e+15,1.482e+15,985.7,39.08,39.1,39.24,39.22,-91.2,-90.79,-90.83,-91.23,0.03183,0.8027,153.5,46,1.004e+16,-122.1,28.06,4.183e+04,220,986,0.043,6.122e+08,-95.63,35.42,0,0
8,0,39.2815,-91.0475,2.368,0.8648,0.4692,1.771,2.131e-30,2.131e-30,2.131e-30,2.131e-30,2.131e-30,2.131e-30,0.3794,0.3884,0.4084,0.429,0.4601,0.5027,0.5578,0.6092,3.732,3.74,3.808,3.878,3.955,4.036,4.147,4.253,4.389,4.527,4.691,4.834,4.979,5.127,5.336,5.506,NaN,NaN,2.596e-09,2.524e-09,2.451e-09,2.379e-09,2.307e-09,2.162e-09,2.081e-09,2.017e-09,1.881e-09,1.797e-09,1.703e-09,1.545e-09,1.06e-09,7.547e-10,5.78e-10,5.571e-10,1.144e-10,5.291e-11,4.304e-11,3.605e-11,2.81e-11,2.013e-11,1.342e-11,1.109e-11,1.152e-11,1.235e-11,1.527e-11,2.216e-11,4.116e-11,7.874e-11,1020,1015,1010,1005,1000,990,984.5,980,970,960,945,925,900,875,853,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.178,0.1822,0.1916,0.2013,0.2159,0.2359,0.2618,0.2859,1.751,1.755,1.787,1.819,1.856,1.894,1.946,1.995,2.059,2.124,2.201,2.268,2.336,2.406,2.504,2.584,0.215,853,0.59,NaN,NaN,NaN,NaN,984.5,39.2,39.22,39.36,39.34,-91.23,-90.82,-90.85,-91.26,0.03368,0.896,153.3,46,NaN,-122.3,28.11,4.183e+04,238,983,0.043,6.122e+08,-95.64,35.42,0,0
9,0,39.4020,-91.0756,2.369,0.7994,0.3844,1.841,2.602e-30,2.602e-30,2.602e-30,2.602e-30,2.602e-30,2.602e-30,0.3905,0.4073,0.43,0.4533,0.4884,0.5366,0.5989,0.6568,0.7171,4.738,4.786,4.867,4.957,5.051,5.179,5.3,5.457,5.616,5.807,5.972,6.14,6.313,6.557,6.751,NaN,NaN,3.386e-09,3.248e-09,3.109e-09,2.971e-09,2.833e-09,2.556e-09,2.487e-09,2.279e-09,2.061e-09,1.949e-09,1.82e-09,1.642e-09,1.109e-09,7.479e-10,5.022e-10,2.838e-10,1.19e-10,5.006e-11,4.271e-11,3.655e-11,2.879e-11,2.033e-11,1.373e-11,1.134e-11,1.134e-11,1.19e-11,1.463e-11,2.031e-11,4.114e-11,8.224e-11,1020,1015,1010,1005,1000,990,987.6,980,970,960,945,925,900,875,850,840,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1501,0.1566,0.1653,0.1742,0.1877,0.2062,0.2302,0.2524,0.2756,1.821,1.84,1.871,1.905,1.941,1.991,2.037,2.097,2.159,2.232,2.295,2.36,2.426,2.52,2.595,0.245,840,0.626,NaN,NaN,NaN,NaN,987.6,39.32,39.34,39.48,39.46,-91.26,-90.85,-90.88,-91.29,0.03005,0.7874,153.1,46,NaN,-122.6,28.16,4.183e+04,180,990,0.043,6.122e+08,-95.64,35.42,0,0
