ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,AMFStrat,AMFTrop,BEHRAMFTrop,BEHRAMFTropVisOnly,BEHRAvgKernels-00,BEHRAvgKernels-01,BEHRAvgKernels-02,BEHRAvgKernels-03,BEHRAvgKernels-04,BEHRAvgKernels-05,BEHRAvgKernels-06,BEHRAvgKernels-07,BEHRAvgKernels-08,BEHRAvgKernels-09,BEHRAvgKernels-10,BEHRAvgKernels-11,BEHRAvgKernels-12,BEHRAvgKernels-13,BEHRAvgKernels-14,BEHRAvgKernels-15,BEHRAvgKernels-16,BEHRAvgKernels-17,BEHRAvgKernels-18,BEHRAvgKernels-19,BEHRAvgKernels-20,BEHRAvgKernels-21,BEHRAvgKernels-22,BEHRAvgKernels-23,BEHRAvgKernels-24,BEHRAvgKernels-25,BEHRAvgKernels-26,BEHRAvgKernels-27,BEHRAvgKernels-28,BEHRAvgKernels-29,BEHRColumnAmountNO2Trop,BEHRColumnAmountNO2TropVisOnly,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,CloudFraction,CloudPressure,CloudRadianceFraction,ColumnAmountNO2,ColumnAmountNO2Strat,ColumnAmountNO2Trop,ColumnAmountNO2TropStd,GLOBETerpres,Latcorn-00,Latcorn-01,Latcorn-02,Latcorn-03,Loncorn-00,Loncorn-01,Loncorn-02,Loncorn-03,MODISAlbedo,MODISCloud,RelativeAzimuthAngle,Row,SlantColumnAmountNO2,SolarAzimuthAngle,SolarZenithAngle,Swath,TerrainHeight,TerrainPressure,TerrainReflectivity,Time,ViewingAzimuthAngle,ViewingZenithAngle,XTrackQualityFlags,vcdQualityFlags
0,0,38.2532,-90.7451,2.248,0.8377,0.4922,0.9612,2.032e-30,2.032e-30,2.032e-30,2.032e-30,2.032e-30,2.032e-30,0.4983,0.5188,0.5558,0.5939,0.6512,0.7298,0.8314,0.9264,1.025,1.129,1.237,2.33,2.367,2.493,2.666,2.833,3.047,3.264,3.518,3.734,3.953,4.168,4.469,4.752,3.131e+15,1.604e+15,1.958e-09,1.886e-09,1.815e-09,1.743e-09,1.671e-09,1.527e-09,1.463e-09,1.383e-09,1.252e-09,1.203e-09,1.16e-09,1.11e-09,7.96e-10,6.713e-10,4.584e-10,9.436e-11,5.528e-11,4.894e-11,4.64e-11,3.916e-11,3.078e-11,2.34e-11,1.487e-11,1.156e-11,1.322e-11,1.837e-11,2.717e-11,2.906e-11,1.881e-11,5.454e-11,1020,1015,1010,1005,1000,990,985.6,980,970,960,945,925,900,875,850,825,800,779,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2453,0.2553,0.2735,0.2923,0.3205,0.3592,0.4092,0.4559,0.5046,0.5555,0.6087,1.147,1.165,1.227,1.312,1.394,1.5,1.606,1.731,1.838,1.945,2.051,2.199,2.339,0.053,779,0.208,5.667e+15,3.827e+15,1.84e+15,1.498e+15,985.6,38.18,38.2,38.33,38.3,-90.89,-90.56,-90.59,-90.92,0.01915,0.09143,152.9,42,1.058e+16,-124.3,27.75,4.173e+04,200,988,0.037,6.116e+08,-97.22,26.56,0,0
1,0,38.3736,-90.7754,2.251,0.7727,0.4153,1.16,2.408e-30,2.408e-30,2.408e-30,2.408e-30,2.408e-30,2.408e-30,0.5319,0.5638,0.602,0.6414,0.7006,0.7817,0.8866,0.9837,1.085,1.191,1.301,1.42,1.546,1.719,3.623,3.713,3.936,4.161,4.425,4.652,4.881,5.108,5.424,5.716,4.423e+15,1.584e+15,2.694e-09,2.6e-09,2.506e-09,2.411e-09,2.317e-09,2.129e-09,2.101e-09,1.94e-09,1.774e-09,1.715e-09,1.659e-09,1.594e-09,9.504e-10,8.132e-10,5.935e-10,9.208e-11,5.794e-11,4.904e-11,4.136e-11,3.175e-11,2.796e-11,2.453e-11,1.585e-11,1.234e-11,1.321e-11,1.779e-11,2.642e-11,3.052e-11,2.085e-11,5.465e-11,1020,1015,1010,1005,1000,990,988.6,980,970,960,945,925,900,875,850,825,800,770,740,700,680,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2209,0.2341,0.25,0.2663,0.2909,0.3246,0.3682,0.4085,0.4505,0.4944,0.5402,0.5898,0.6422,0.714,1.504,1.542,1.634,1.728,1.838,1.932,2.027,2.121,2.253,2.374,0.079,680,0.312,6.215e+15,3.838e+15,2.377e+15,1.847e+15,988.6,38.3,38.32,38.45,38.42,-90.92,-90.59,-90.62,-90.96,0.02045,0.1491,152.7,42,1.091e+16,-124.5,27.8,4.173e+04,199,988,0.037,6.116e+08,-97.23,26.56,0,0
2,0,38.4940,-90.8057,2.254,0.7392,0.3668,1.357,2.727e-30,2.727e-30,2.727e-30,2.727e-30,2.727e-30,2.727e-30,0.575,0.6062,0.6427,0.6802,0.7369,0.8145,0.9148,1.008,1.104,1.205,1.311,1.425,1.546,1.711,4.461,4.59,4.808,5.028,5.288,5.513,5.74,5.965,6.281,6.562,2.931e+15,7.921e+14,4.461e-09,4.274e-09,4.087e-09,3.9e-09,3.713e-09,3.339e-09,3.291e-09,2.966e-09,2.639e-09,2.546e-09,2.448e-09,2.229e-09,1.112e-09,8.997e-10,5.324e-10,1.323e-10,6.651e-11,5.219e-11,4.192e-11,3.031e-11,2.846e-11,2.342e-11,1.526e-11,1.202e-11,1.262e-11,1.681e-11,2.439e-11,3.152e-11,2.625e-11,5.717e-11,1020,1015,1010,1005,1000,990,988.8,980,970,960,945,925,900,875,850,825,800,770,740,700,690,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2109,0.2223,0.2357,0.2495,0.2702,0.2987,0.3355,0.3695,0.405,0.442,0.4807,0.5227,0.5669,0.6275,1.636,1.683,1.763,1.844,1.939,2.022,2.105,2.188,2.304,2.407,0.107,690,0.41,5.302e+15,3.848e+15,1.454e+15,1.637e+15,988.8,38.42,38.44,38.57,38.54,-90.95,-90.62,-90.65,-90.99,0.02457,0.2431,152.5,42,1.018e+16,-124.8,27.86,4.173e+04,197,988,0.037,6.116e+08,-97.24,26.56,0,0
3,0,38.6144,-90.8360,2.254,0.7635,0.399,1.315,2.506e-30,2.506e-30,2.506e-30,2.506e-30,2.506e-30,2.506e-30,0.5413,0.5702,0.6056,0.6421,0.6971,0.7724,0.8697,0.9599,1.054,1.152,1.254,1.365,1.483,1.643,1.797,4.264,4.331,4.543,4.792,5.006,5.223,5.438,5.74,6.011,3.137e+15,9.519e+14,3.072e-09,2.966e-09,2.86e-09,2.754e-09,2.648e-09,2.436e-09,2.401e-09,2.225e-09,2.029e-09,1.942e-09,1.845e-09,1.423e-09,6.887e-10,5.967e-10,3.501e-10,1.366e-10,6.819e-11,5.011e-11,3.934e-11,2.903e-11,2.161e-11,1.595e-11,1.393e-11,1.124e-11,1.197e-11,1.594e-11,2.215e-11,3.131e-11,3.214e-11,5.912e-11,1020,1015,1010,1005,1000,990,988.4,980,970,960,945,925,900,875,850,825,800,770,740,700,660,625,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.216,0.2275,0.2417,0.2562,0.2782,0.3082,0.3471,0.383,0.4205,0.4597,0.5006,0.5449,0.5916,0.6558,0.717,1.702,1.728,1.813,1.912,1.998,2.084,2.17,2.291,2.399,0.1,625,0.38,5.494e+15,3.854e+15,1.639e+15,1.736e+15,988.4,38.54,38.56,38.69,38.66,-90.98,-90.65,-90.68,-91.02,0.02353,0.1914,152.3,42,1.037e+16,-125,27.91,4.173e+04,191,989,0.046,6.116e+08,-97.25,26.56,0,0
4,0,38.7349,-90.8664,2.255,0.7613,0.4343,1.388,2.303e-30,2.303e-30,2.303e-30,2.303e-30,2.303e-30,2.303e-30,0.5387,0.5556,0.5866,0.6184,0.6665,0.7325,0.8177,0.8968,0.9792,1.065,1.155,1.253,1.356,1.497,1.632,3.934,4.06,4.246,4.467,4.656,4.848,5.039,5.307,5.544,2.442e+15,7.642e+14,3.272e-09,3.121e-09,2.971e-09,2.82e-09,2.67e-09,2.369e-09,2.229e-09,2.068e-09,1.809e-09,1.708e-09,1.604e-09,9.759e-10,7.258e-10,6.419e-10,4.915e-10,2.056e-10,8.668e-11,5.386e-11,3.928e-11,2.873e-11,2.087e-11,1.805e-11,1.347e-11,1.092e-11,1.152e-11,1.5e-11,2.068e-11,3.082e-11,3.522e-11,6.439e-11,1020,1015,1010,1005,1000,990,985.5,980,970,960,945,925,900,875,850,825,800,770,740,700,660,643,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2339,0.2413,0.2547,0.2686,0.2895,0.3181,0.3551,0.3895,0.4252,0.4627,0.5017,0.5441,0.5887,0.65,0.7085,1.708,1.763,1.844,1.94,2.022,2.105,2.188,2.305,2.408,0.109,643,0.399,5.254e+15,3.861e+15,1.393e+15,1.668e+15,985.5,38.66,38.69,38.81,38.78,-91.02,-90.68,-90.71,-91.05,0.02806,0.2622,152.1,42,1.02e+16,-125.2,27.97,4.173e+04,193,989,0.046,6.116e+08,-97.26,26.56,0,0
5,0,38.8553,-90.8969,2.257,0.7333,0.4388,1.5,2.279e-30,2.279e-30,2.279e-30,2.279e-30,2.279e-30,2.279e-30,0.5784,0.6036,0.6314,0.6599,0.7031,0.7622,0.8386,0.9092,0.9828,1.06,1.14,1.227,1.319,1.445,1.565,4.123,4.183,4.352,4.551,4.722,4.897,5.071,5.316,5.528,3.908e+15,1.143e+15,3.801e-09,3.594e-09,3.387e-09,3.18e-09,2.973e-09,2.558e-09,2.527e-09,2.144e-09,1.816e-09,1.697e-09,1.575e-09,9.837e-10,8.384e-10,7.351e-10,5.343e-10,2.609e-10,1.097e-10,5.779e-11,3.917e-11,2.883e-11,2.057e-11,1.563e-11,1.349e-11,1.137e-11,1.184e-11,1.472e-11,1.955e-11,2.904e-11,3.606e-11,6.742e-11,1020,1015,1010,1005,1000,990,989.3,980,970,960,945,925,900,875,850,825,800,770,740,700,660,627,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2538,0.2649,0.2771,0.2896,0.3085,0.3345,0.368,0.399,0.4313,0.465,0.5002,0.5384,0.5787,0.634,0.6866,1.809,1.836,1.91,1.997,2.072,2.149,2.225,2.333,2.426,0.13,627,0.44,6.205e+15,3.867e+15,2.339e+15,1.772e+15,989.3,38.78,38.81,38.93,38.9,-91.05,-90.71,-90.74,-91.08,0.03543,0.9323,151.9,42,1.087e+16,-125.4,28.02,4.173e+04,165,992,0.046,6.116e+08,-97.27,26.56,0,0
6,0,38.9756,-90.9274,2.258,0.725,0.4212,1.587,2.374e-30,2.374e-30,2.374e-30,2.374e-30,2.374e-30,2.374e-30,0.5382,0.5632,0.5899,0.6172,0.6587,0.7155,0.7889,0.8567,0.9273,1.001,1.078,1.162,1.25,1.371,4.306,4.312,4.475,4.64,4.834,5.003,5.174,5.345,5.587,5.792,9.638e+14,2.558e+14,2.494e-09,2.403e-09,2.311e-09,2.219e-09,2.127e-09,1.944e-09,1.936e-09,1.76e-09,1.617e-09,1.558e-09,1.493e-09,1.001e-09,8.778e-10,7.46e-10,5.89e-10,3.12e-10,1.136e-10,5.623e-11,3.797e-11,2.775e-11,2.023e-11,1.989e-11,1.326e-11,1.142e-11,1.196e-11,1.448e-11,1.856e-11,2.761e-11,3.735e-11,7.023e-11,1020,1015,1010,1005,1000,990,989.6,980,970,960,945,925,900,875,850,825,800,770,740,700,662,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2267,0.2372,0.2485,0.26,0.2774,0.3014,0.3323,0.3608,0.3906,0.4217,0.4542,0.4894,0.5266,0.5775,1.814,1.816,1.885,1.954,2.036,2.107,2.179,2.252,2.353,2.44,0.154,662,0.487,4.433e+15,3.873e+15,5.6e+14,1.768e+15,989.6,38.9,38.93,39.05,39.02,-91.08,-90.74,-90.77,-91.11,0.03414,0.9857,151.6,42,9.584e+15,-125.6,28.08,4.173e+04,145,995,0.046,6.116e+08,-97.28,26.56,0,0
7,0,39.0960,-90.9579,2.262,0.6417,0.4044,1.574,2.473e-30,2.473e-30,2.473e-30,2.473e-30,2.473e-30,2.473e-30,0.5195,0.5366,0.565,0.5942,0.6383,0.6988,0.7769,0.8495,0.925,1.004,1.087,1.176,1.271,1.4,1.524,1.683,4.703,4.808,5.016,5.194,5.376,5.558,5.812,6.029,4.852e+14,1.247e+14,2.331e-09,2.251e-09,2.17e-09,2.09e-09,2.009e-09,1.848e-09,1.784e-09,1.687e-09,1.54e-09,1.478e-09,1.418e-09,1.225e-09,8.937e-10,7.303e-10,5.932e-10,2.04e-10,6.966e-11,4.745e-11,3.675e-11,2.782e-11,2.01e-11,1.339e-11,1.256e-11,1.146e-11,1.205e-11,1.401e-11,1.73e-11,2.518e-11,3.991e-11,7.466e-11,1020,1015,1010,1005,1000,990,986.1,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,589,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2101,0.217,0.2285,0.2403,0.2581,0.2826,0.3142,0.3436,0.3741,0.4061,0.4395,0.4757,0.5139,0.5663,0.6162,0.6805,1.902,1.945,2.029,2.101,2.174,2.248,2.351,2.438,0.15,589,0.484,4.185e+15,3.879e+15,3.058e+14,1.767e+15,986.1,39.02,39.05,39.17,39.14,-91.11,-90.77,-90.8,-91.14,0.03007,1,151.4,42,9.401e+15,-125.8,28.14,4.173e+04,216,986,0.045,6.116e+08,-97.28,26.56,0,0
8,0,39.2163,-90.9886,2.261,0.665,0.4195,1.509,2.384e-30,2.384e-30,2.384e-30,2.384e-30,2.384e-30,2.384e-30,0.5362,0.5525,0.5817,0.6116,0.6568,0.7188,0.799,0.8735,0.951,1.032,1.117,1.209,1.306,1.439,1.565,1.728,4.41,4.557,4.767,4.947,5.13,5.313,5.571,5.792,2.302e+15,6.401e+14,2.342e-09,2.265e-09,2.187e-09,2.11e-09,2.032e-09,1.877e-09,1.809e-09,1.722e-09,1.581e-09,1.511e-09,1.45e-09,1.313e-09,9.194e-10,6.845e-10,5.339e-10,1.175e-10,5.504e-11,4.388e-11,3.632e-11,2.814e-11,2.029e-11,1.352e-11,1.308e-11,1.121e-11,1.164e-11,1.275e-11,1.56e-11,2.253e-11,4.096e-11,7.788e-11,1020,1015,1010,1005,1000,990,985.7,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,601,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2249,0.2318,0.244,0.2566,0.2755,0.3016,0.3352,0.3664,0.399,0.433,0.4685,0.5071,0.5478,0.6036,0.6567,0.7251,1.85,1.912,2,2.075,2.152,2.229,2.337,2.43,0.134,601,0.451,5.337e+15,3.885e+15,1.452e+15,1.907e+15,985.7,39.14,39.17,39.29,39.27,-91.14,-90.8,-90.83,-91.17,0.03033,0.9815,151.2,42,1.018e+16,-126.1,28.19,4.173e+04,228,985,0.045,6.116e+08,-97.29,26.56,0,0
9,0,39.3366,-91.0192,2.263,0.6063,0.3652,1.593,2.738e-30,2.738e-30,2.738e-30,2.738e-30,2.738e-30,2.738e-30,0.5681,0.5879,0.6185,0.6499,0.6974,0.7625,0.8467,0.9248,1.006,1.091,1.18,1.277,1.378,1.518,1.651,1.822,1.993,5.426,5.609,5.802,5.997,6.193,6.467,6.698,2.778e+15,6.371e+14,2.868e-09,2.797e-09,2.725e-09,2.653e-09,2.582e-09,2.438e-09,2.388e-09,2.295e-09,2.159e-09,2.062e-09,1.941e-09,1.744e-09,1.177e-09,8.133e-10,5.45e-10,1.139e-10,5.072e-11,4.204e-11,3.574e-11,2.827e-11,2.007e-11,1.341e-11,1.104e-11,1.11e-11,1.137e-11,1.192e-11,1.485e-11,2.155e-11,4.142e-11,8.009e-11,1020,1015,1010,1005,1000,990,986.6,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,548,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2075,0.2147,0.2259,0.2373,0.2547,0.2785,0.3092,0.3377,0.3674,0.3985,0.431,0.4662,0.5034,0.5544,0.6028,0.6652,0.7279,1.982,2.048,2.119,2.19,2.262,2.362,2.446,0.156,548,0.498,5.564e+15,3.891e+15,1.673e+15,2.089e+15,986.6,39.26,39.29,39.41,39.39,-91.17,-90.83,-90.86,-91.2,0.03076,0.9969,151,42,1.025e+16,-126.3,28.25,4.173e+04,204,987,0.042,6.116e+08,-97.3,26.56,0,0
