ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,AMFStrat,AMFTrop,BEHRAMFTrop,BEHRAMFTropVisOnly,BEHRAvgKernels-00,BEHRAvgKernels-01,BEHRAvgKernels-02,BEHRAvgKernels-03,BEHRAvgKernels-04,BEHRAvgKernels-05,BEHRAvgKernels-06,BEHRAvgKernels-07,BEHRAvgKernels-08,BEHRAvgKernels-09,BEHRAvgKernels-10,BEHRAvgKernels-11,BEHRAvgKernels-12,BEHRAvgKernels-13,BEHRAvgKernels-14,BEHRAvgKernels-15,BEHRAvgKernels-16,BEHRAvgKernels-17,BEHRAvgKernels-18,BEHRAvgKernels-19,BEHRAvgKernels-20,BEHRAvgKernels-21,BEHRAvgKernels-22,BEHRAvgKernels-23,BEHRAvgKernels-24,BEHRAvgKernels-25,BEHRAvgKernels-26,BEHRAvgKernels-27,BEHRAvgKernels-28,BEHRAvgKernels-29,BEHRColumnAmountNO2Trop,BEHRColumnAmountNO2TropVisOnly,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,CloudFraction,CloudPressure,CloudRadianceFraction,ColumnAmountNO2,ColumnAmountNO2Strat,ColumnAmountNO2Trop,ColumnAmountNO2TropStd,GLOBETerpres,Latcorn-00,Latcorn-01,Latcorn-02,Latcorn-03,Loncorn-00,Loncorn-01,Loncorn-02,Loncorn-03,MODISAlbedo,MODISCloud,RelativeAzimuthAngle,Row,SlantColumnAmountNO2,SolarAzimuthAngle,SolarZenithAngle,Swath,TerrainHeight,TerrainPressure,TerrainReflectivity,Time,ViewingAzimuthAngle,ViewingZenithAngle,XTrackQualityFlags,vcdQualityFlags
0,0,38.3484,-91.0495,2.488,0.9632,0.729,0.73,1.372e-30,1.372e-30,1.372e-30,1.372e-30,1.372e-30,1.372e-30,0.395,0.6485,0.6644,0.6967,0.7299,0.7798,0.8482,0.9367,1.019,1.106,1.196,1.29,1.392,1.501,1.65,1.793,1.979,2.166,2.388,2.575,2.765,2.954,3.219,3.479,2.112e+15,2.109e+15,2.384e-09,2.275e-09,2.167e-09,2.059e-09,1.95e-09,1.733e-09,1.631e-09,1.621e-09,1.516e-09,1.316e-09,1.234e-09,1.177e-09,1.119e-09,6.977e-10,4.961e-10,2.929e-10,9.988e-11,5.793e-11,4.848e-11,4.076e-11,3.205e-11,2.401e-11,1.544e-11,1.232e-11,1.302e-11,1.79e-11,2.482e-11,2.944e-11,2.278e-11,5.572e-11,1020,1015,1010,1005,1000,990,985.5,985,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.288,0.4728,0.4844,0.5079,0.5321,0.5685,0.6184,0.6829,0.7432,0.806,0.8717,0.9402,1.015,1.094,1.203,1.307,1.443,1.579,1.741,1.877,2.016,2.154,2.347,2.536,0.02,985,0.075,5.447e+15,3.848e+15,1.599e+15,1.417e+15,985.5,38.27,38.28,38.42,38.41,-91.27,-90.78,-90.81,-91.3,0.02026,0,153,49,1.069e+16,-121.2,29.96,4.17e+04,226,985,0.034,6.114e+08,-94.23,42.27,0,0
1,0,38.4689,-91.0750,2.49,0.9922,0.8039,0.7988,1.244e-30,1.244e-30,1.244e-30,1.244e-30,1.244e-30,1.244e-30,0.3351,0.7243,0.742,0.77,0.7987,0.842,0.9013,0.9779,1.05,1.124,1.202,1.283,1.372,1.466,1.595,1.719,1.88,2.042,2.233,2.396,2.56,2.724,2.954,3.177,2.571e+15,2.587e+15,3.088e-09,2.96e-09,2.832e-09,2.705e-09,2.577e-09,2.321e-09,2.268e-09,2.228e-09,2.066e-09,1.833e-09,1.739e-09,1.658e-09,1.474e-09,7.196e-10,5.378e-10,3.138e-10,1.055e-10,5.906e-11,4.912e-11,4.102e-11,3.166e-11,2.356e-11,1.526e-11,1.226e-11,1.262e-11,1.699e-11,2.313e-11,2.966e-11,2.605e-11,5.544e-11,1020,1015,1010,1005,1000,990,988,986.5,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2694,0.5823,0.5966,0.619,0.6421,0.6769,0.7246,0.7862,0.8438,0.9037,0.9664,1.032,1.103,1.179,1.282,1.382,1.511,1.642,1.795,1.926,2.058,2.19,2.375,2.554,0.03,988,0.11,5.935e+15,3.852e+15,2.083e+15,1.416e+15,986.5,38.39,38.4,38.55,38.53,-91.29,-90.81,-90.84,-91.32,0.0249,0.005333,152.8,49,1.124e+16,-121.4,30.01,4.17e+04,200,988,0.034,6.114e+08,-94.23,42.27,0,0
2,0,38.5894,-91.1006,2.491,1.016,0.7588,0.872,1.318e-30,1.318e-30,1.318e-30,1.318e-30,1.318e-30,1.318e-30,0.4599,0.485,0.5131,0.5419,0.962,0.9892,1.05,1.129,1.203,1.279,1.359,1.442,1.534,1.63,1.762,1.889,2.053,2.22,2.415,2.582,2.75,2.918,3.155,3.382,3.127e+15,2.721e+15,2.672e-09,2.579e-09,2.486e-09,2.393e-09,2.3e-09,2.115e-09,2.099e-09,1.929e-09,1.758e-09,1.689e-09,1.658e-09,1.613e-09,1.163e-09,6.351e-10,5.369e-10,3.138e-10,1.37e-10,6.736e-11,5.09e-11,4.061e-11,3.033e-11,2.171e-11,1.4e-11,1.148e-11,1.185e-11,1.558e-11,2.097e-11,2.887e-11,2.899e-11,5.647e-11,1020,1015,1010,1005,1000,990,989.2,980,970,960,954,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3489,0.368,0.3893,0.4112,0.7299,0.7506,0.7969,0.8568,0.9125,0.9705,1.031,1.094,1.164,1.237,1.337,1.433,1.558,1.684,1.833,1.959,2.087,2.214,2.394,2.566,0.034,954,0.124,6.192e+15,3.856e+15,2.336e+15,1.343e+15,989.2,38.51,38.52,38.67,38.65,-91.32,-90.83,-90.86,-91.35,0.03038,0.03,152.6,49,1.156e+16,-121.6,30.06,4.17e+04,161,993,0.036,6.114e+08,-94.23,42.27,0,0
3,0,38.7100,-91.1261,2.491,0.9981,0.8121,0.8188,1.231e-30,1.231e-30,1.231e-30,1.231e-30,1.231e-30,1.231e-30,0.3618,0.6739,0.6796,0.7078,0.7368,0.7804,0.8403,0.9176,0.9901,1.066,1.144,1.227,1.317,1.412,1.543,1.668,1.83,1.994,2.188,2.351,2.517,2.683,2.915,3.14,4.748e+15,4.709e+15,1.718e-09,1.662e-09,1.606e-09,1.549e-09,1.493e-09,1.38e-09,1.318e-09,1.289e-09,1.267e-09,1.159e-09,1.106e-09,1.055e-09,7.487e-10,5.398e-10,4.54e-10,3.273e-10,1.546e-10,7.484e-11,5.31e-11,4.061e-11,3.01e-11,2.115e-11,1.377e-11,1.148e-11,1.176e-11,1.473e-11,1.936e-11,2.691e-11,2.976e-11,5.8e-11,1020,1015,1010,1005,1000,990,984.6,982,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2938,0.5473,0.5518,0.5747,0.5983,0.6338,0.6824,0.7452,0.804,0.8653,0.9294,0.9963,1.069,1.147,1.253,1.355,1.486,1.62,1.777,1.91,2.044,2.178,2.367,2.55,0.027,982,0.101,7.723e+15,3.86e+15,3.863e+15,1.473e+15,984.6,38.63,38.64,38.79,38.77,-91.35,-90.86,-90.89,-91.38,0.022,0.04,152.4,49,1.305e+16,-121.8,30.11,4.17e+04,252,982,0.036,6.114e+08,-94.23,42.28,0,0
4,0,38.8306,-91.1517,2.492,1.003,0.8641,0.8624,1.157e-30,1.157e-30,1.157e-30,1.157e-30,1.157e-30,1.157e-30,0.3038,0.6911,0.6973,0.7232,0.7498,0.79,0.845,0.9161,0.9828,1.052,1.125,1.201,1.284,1.371,1.492,1.607,1.756,1.907,2.085,2.236,2.388,2.54,2.754,2.96,4.162e+15,4.17e+15,2.265e-09,2.165e-09,2.065e-09,1.965e-09,1.865e-09,1.664e-09,1.522e-09,1.51e-09,1.464e-09,1.274e-09,1.165e-09,1.09e-09,8.536e-10,6.498e-10,4.997e-10,3.832e-10,1.834e-10,8.46e-11,5.448e-11,3.946e-11,2.941e-11,2.101e-11,1.414e-11,1.199e-11,1.216e-11,1.458e-11,1.835e-11,2.477e-11,3.227e-11,6.265e-11,1020,1015,1010,1005,1000,990,983,982.4,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2625,0.5971,0.6025,0.6249,0.6479,0.6826,0.7302,0.7916,0.8493,0.9093,0.9721,1.038,1.109,1.185,1.289,1.389,1.518,1.648,1.802,1.932,2.063,2.195,2.38,2.558,0.029,983,0.107,7.451e+15,3.864e+15,3.587e+15,1.405e+15,982.4,38.75,38.77,38.91,38.9,-91.37,-90.88,-90.91,-91.4,0.0274,0.064,152.2,49,1.28e+16,-122,30.17,4.17e+04,243,983,0.036,6.114e+08,-94.23,42.28,0,0
5,0,38.9512,-91.1774,2.494,1.039,1.022,1.021,9.787e-31,9.787e-31,9.787e-31,9.787e-31,9.787e-31,9.787e-31,0.365,0.7628,0.7725,0.7928,0.8135,0.8449,0.8879,0.9435,0.9954,1.049,1.106,1.165,1.23,1.298,1.391,1.481,1.597,1.714,1.852,1.969,2.087,2.206,2.373,2.532,2.902e+15,2.903e+15,1.898e-09,1.836e-09,1.774e-09,1.713e-09,1.651e-09,1.528e-09,1.465e-09,1.464e-09,1.405e-09,1.288e-09,1.217e-09,1.162e-09,9.237e-10,7.062e-10,5.267e-10,4.081e-10,1.985e-10,7.952e-11,5.144e-11,3.853e-11,2.899e-11,2.097e-11,1.425e-11,1.201e-11,1.206e-11,1.431e-11,1.752e-11,2.341e-11,3.48e-11,6.715e-11,1020,1015,1010,1005,1000,990,985,984.9,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3729,0.7793,0.7893,0.81,0.8312,0.8633,0.9072,0.964,1.017,1.072,1.13,1.19,1.256,1.326,1.422,1.513,1.632,1.751,1.892,2.012,2.133,2.254,2.425,2.587,0.041,985,0.152,6.722e+15,3.868e+15,2.854e+15,1.367e+15,984.9,38.87,38.89,39.03,39.02,-91.4,-90.91,-90.94,-91.43,0.0395,0.02154,152.1,49,1.219e+16,-122.2,30.22,4.17e+04,221,985,0.036,6.114e+08,-94.23,42.28,0,0
6,0,39.0717,-91.2031,2.495,1.001,0.9266,0.9269,1.079e-30,1.079e-30,1.079e-30,1.079e-30,1.079e-30,1.079e-30,0.4463,0.7272,0.741,0.7645,0.7885,0.8249,0.8747,0.9391,0.9993,1.062,1.127,1.196,1.271,1.349,1.458,1.562,1.696,1.831,1.99,2.125,2.262,2.399,2.591,2.775,3.575e+15,3.574e+15,1.874e-09,1.815e-09,1.756e-09,1.697e-09,1.638e-09,1.521e-09,1.474e-09,1.472e-09,1.403e-09,1.288e-09,1.232e-09,1.179e-09,9.953e-10,7.143e-10,5.45e-10,4.234e-10,1.616e-10,6.385e-11,4.717e-11,3.78e-11,2.894e-11,2.106e-11,1.433e-11,1.194e-11,1.198e-11,1.392e-11,1.668e-11,2.248e-11,3.774e-11,7.236e-11,1020,1015,1010,1005,1000,990,986.1,986,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.4136,0.6738,0.6867,0.7084,0.7307,0.7644,0.8106,0.8702,0.926,0.984,1.045,1.108,1.177,1.25,1.351,1.447,1.571,1.697,1.844,1.969,2.096,2.223,2.401,2.572,0.029,986,0.106,7.179e+15,3.872e+15,3.308e+15,1.437e+15,986.1,38.99,39.01,39.15,39.14,-91.42,-90.93,-90.96,-91.45,0.03763,0.005333,151.9,49,1.255e+16,-122.4,30.27,4.17e+04,213,986,0.042,6.114e+08,-94.23,42.28,0,0
7,0,39.1922,-91.2288,2.496,1.01,0.9686,0.9567,1.032e-30,1.032e-30,1.032e-30,1.032e-30,1.032e-30,1.032e-30,0.2938,0.724,0.7331,0.7553,0.7781,0.8125,0.8596,0.9206,0.9776,1.037,1.099,1.164,1.235,1.31,1.413,1.511,1.638,1.766,1.917,2.045,2.174,2.304,2.486,2.66,1.742e+15,1.763e+15,1.883e-09,1.818e-09,1.753e-09,1.688e-09,1.624e-09,1.494e-09,1.467e-09,1.417e-09,1.365e-09,1.236e-09,1.159e-09,1.1e-09,9.785e-10,6.762e-10,4.804e-10,3.689e-10,9.987e-11,5.356e-11,4.526e-11,3.814e-11,2.942e-11,2.13e-11,1.455e-11,1.193e-11,1.19e-11,1.299e-11,1.522e-11,2.024e-11,3.937e-11,7.819e-11,1020,1015,1010,1005,1000,990,988,984.1,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2845,0.7012,0.7101,0.7316,0.7536,0.7869,0.8326,0.8916,0.9468,1.004,1.064,1.127,1.196,1.269,1.368,1.463,1.586,1.71,1.857,1.98,2.105,2.231,2.408,2.577,0.032,988,0.116,5.547e+15,3.876e+15,1.671e+15,1.273e+15,984.1,39.12,39.13,39.27,39.26,-91.45,-90.96,-90.99,-91.48,0.03852,0.005714,151.7,49,1.094e+16,-122.6,30.32,4.17e+04,196,988,0.042,6.114e+08,-94.23,42.28,0,0
8,0,39.3127,-91.2545,2.498,1.162,1.034,1.029,9.672e-31,9.672e-31,9.672e-31,9.672e-31,9.672e-31,9.672e-31,0.3492,0.7647,0.7684,0.7883,0.8088,0.8398,0.8823,0.9372,0.9886,1.042,1.098,1.157,1.221,1.288,1.381,1.47,1.584,1.7,1.836,1.951,2.067,2.185,2.35,2.506,2.095e+15,2.104e+15,1.965e-09,1.902e-09,1.839e-09,1.776e-09,1.712e-09,1.586e-09,1.496e-09,1.482e-09,1.459e-09,1.333e-09,1.251e-09,1.189e-09,1.089e-09,7.451e-10,4.849e-10,3.649e-10,1.057e-10,5.192e-11,4.465e-11,3.795e-11,2.939e-11,2.103e-11,1.43e-11,1.18e-11,1.174e-11,1.246e-11,1.481e-11,1.979e-11,3.986e-11,8.114e-11,1020,1015,1010,1005,1000,990,983,981.8,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.361,0.7907,0.7944,0.8151,0.8363,0.8683,0.9122,0.969,1.022,1.078,1.135,1.196,1.262,1.332,1.428,1.52,1.638,1.758,1.898,2.017,2.138,2.259,2.43,2.591,0.041,983,0.147,5.743e+15,3.879e+15,1.864e+15,1.164e+15,981.8,39.24,39.25,39.39,39.38,-91.48,-90.99,-91.02,-91.51,0.0421,0,151.5,49,1.143e+16,-122.8,30.38,4.17e+04,242,983,0.042,6.114e+08,-94.23,42.28,0,0
9,0,39.4332,-91.2803,2.497,1.126,0.8622,0.8587,1.16e-30,1.16e-30,1.16e-30,1.16e-30,1.16e-30,1.16e-30,0.2904,0.7293,0.7442,0.77,0.7964,0.8364,0.8912,0.962,1.028,1.097,1.169,1.245,1.327,1.414,1.534,1.648,1.795,1.944,2.119,2.267,2.416,2.566,2.778,2.98,6.836e+14,6.864e+14,3.257e-09,3.089e-09,2.921e-09,2.752e-09,2.584e-09,2.248e-09,2.142e-09,2.103e-09,1.911e-09,1.665e-09,1.569e-09,1.472e-09,1.335e-09,8.611e-10,5.655e-10,3.913e-10,1.137e-10,5.114e-11,4.393e-11,3.735e-11,2.889e-11,2.029e-11,1.39e-11,1.16e-11,1.131e-11,1.19e-11,1.45e-11,1.902e-11,3.968e-11,8.415e-11,1020,1015,1010,1005,1000,990,987,985.9,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2504,0.6288,0.6416,0.6639,0.6867,0.7211,0.7683,0.8294,0.8865,0.9459,1.008,1.073,1.144,1.219,1.322,1.421,1.548,1.676,1.827,1.954,2.083,2.213,2.395,2.569,0.028,987,0.102,4.407e+15,3.883e+15,5.235e+14,1.208e+15,985.9,39.36,39.37,39.51,39.5,-91.5,-91.01,-91.04,-91.53,0.03287,0,151.3,49,9.862e+15,-123,30.43,4.17e+04,208,987,0.042,6.114e+08,-94.23,42.28,0,0
