ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,r,theta,BEHRSlantColumnAmountNO2Trop,ModelSCD
0,0,38.0958,-90.7987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.803e-10,6.493e-10,6.214e-10,5.96e-10,5.676e-10,5.253e-10,4.528e-10,3.475e-10,1.36e-10,6.236e-11,4.77e-11,3.856e-11,3.127e-11,2.357e-11,1.481e-11,1.127e-11,1.358e-11,1.925e-11,2.661e-11,2.528e-11,1.785e-11,5.567e-11,1020,1015,1010,1005,1000,990,985,980,979.4,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3625,0.3855,0.4106,0.4484,0.5001,0.5671,0.6317,0.699,0.7693,0.8427,0.9224,1.006,1.122,1.232,1.375,1.519,1.688,1.83,1.972,2.113,2.308,2.498,1.025,-125.8,2.061e+15,1.4e+15
1,0,38.2129,-90.8467,NaN,NaN,NaN,NaN,NaN,NaN,1.069e-09,1.036e-09,9.37e-10,8.921e-10,8.561e-10,8.169e-10,6.381e-10,5.442e-10,3.925e-10,1.097e-10,5.908e-11,4.733e-11,3.898e-11,3.118e-11,2.362e-11,1.493e-11,1.158e-11,1.329e-11,1.874e-11,2.717e-11,2.816e-11,1.832e-11,5.544e-11,NaN,1020,1015,1010,1005,1000,990,983.2,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3628,0.3706,0.3951,0.4204,0.4584,0.5104,0.5778,0.6422,0.7092,0.7794,0.8525,0.932,1.016,1.131,1.241,1.383,1.526,1.694,1.835,1.977,2.117,2.312,2.5,NaN,0.9638,-132.2,1.864e+14,1.697e+15
2,0,38.3300,-90.8950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.621e-09,1.508e-09,1.333e-09,1.261e-09,1.208e-09,1.154e-09,7.358e-10,5.964e-10,4.042e-10,9.602e-11,5.726e-11,4.814e-11,4.066e-11,3.201e-11,2.431e-11,1.556e-11,1.224e-11,1.319e-11,1.822e-11,2.621e-11,2.978e-11,2.071e-11,5.545e-11,1020,1015,1010,1005,1000,992,990,986.1,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3903,0.4053,0.4301,0.4555,0.4939,0.5465,0.6146,0.6781,0.7442,0.8133,0.8855,0.9638,1.046,1.159,1.268,1.408,1.549,1.714,1.852,1.992,2.129,2.321,2.505,0.9167,-139.4,1.59e+15,2.149e+15
3,0,38.4470,-90.9434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.543e-09,2.359e-09,2.129e-09,2.045e-09,1.964e-09,1.771e-09,9.047e-10,6.916e-10,3.924e-10,1.102e-10,5.873e-11,4.894e-11,4.089e-11,3.12e-11,2.358e-11,1.524e-11,1.212e-11,1.267e-11,1.714e-11,2.397e-11,3.056e-11,2.58e-11,5.603e-11,1020,1015,1010,1005,1000,992,990,987.4,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.03059,0.0306,0.4589,0.4764,0.5006,0.5255,0.5631,0.6146,0.6812,0.7429,0.8071,0.8742,0.9443,1.02,1.1,1.21,1.316,1.451,1.588,1.748,1.882,2.017,2.151,2.337,2.515,0.8854,-147.2,8.388e+14,3.128e+15
4,0,38.5641,-90.9920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.284e-09,2.129e-09,1.955e-09,1.88e-09,1.797e-09,1.372e-09,6.782e-10,5.62e-10,3.152e-10,1.292e-10,6.454e-11,4.984e-11,4.015e-11,3.018e-11,2.196e-11,1.412e-11,1.147e-11,1.197e-11,1.6e-11,2.173e-11,2.975e-11,2.941e-11,5.675e-11,1020,1015,1010,1005,1000,995,990,988.3,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.4845,0.504,0.5281,0.5527,0.5899,0.641,0.7069,0.7679,0.8314,0.8978,0.9671,1.042,1.122,1.23,1.334,1.468,1.603,1.761,1.893,2.027,2.159,2.343,2.519,0.8717,-155.4,3.056e+13,2.883e+15
5,0,38.6811,-91.0406,NaN,NaN,NaN,NaN,NaN,NaN,1.613e-09,1.589e-09,1.514e-09,1.37e-09,1.306e-09,1.242e-09,8.27e-10,5.639e-10,4.869e-10,3.409e-10,1.593e-10,7.591e-11,5.294e-11,4.046e-11,3.001e-11,2.121e-11,1.368e-11,1.129e-11,1.165e-11,1.503e-11,2.01e-11,2.844e-11,3.064e-11,5.889e-11,1020,1015,1010,1005,1000,990,986.6,985,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.4679,0.5532,0.5647,0.5881,0.612,0.6482,0.6979,0.762,0.8215,0.8834,0.9481,1.016,1.089,1.166,1.272,1.374,1.505,1.636,1.79,1.919,2.049,2.178,2.358,2.528,0.8764,-163.7,3.171e+15,2.458e+15
6,0,38.7980,-91.0894,NaN,NaN,NaN,NaN,NaN,NaN,1.47e-09,1.43e-09,1.395e-09,1.236e-09,1.161e-09,1.093e-09,7.976e-10,6.303e-10,5.245e-10,4.02e-10,1.872e-10,8.788e-11,5.519e-11,3.98e-11,2.952e-11,2.09e-11,1.386e-11,1.175e-11,1.202e-11,1.464e-11,1.888e-11,2.626e-11,3.18e-11,6.171e-11,1020,1015,1010,1005,1000,990,984.3,982,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.447,0.5468,0.5515,0.5749,0.599,0.6354,0.6852,0.7496,0.8095,0.8718,0.937,1.005,1.079,1.157,1.264,1.366,1.498,1.63,1.785,1.915,2.046,2.176,2.356,2.528,0.8993,-171.8,1.694e+15,2.378e+15
7,0,38.9149,-91.1384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.433e-09,1.379e-09,1.248e-09,1.164e-09,1.106e-09,8.925e-10,6.797e-10,5.019e-10,3.897e-10,1.943e-10,7.849e-11,5.198e-11,3.887e-11,2.921e-11,2.099e-11,1.424e-11,1.207e-11,1.216e-11,1.443e-11,1.778e-11,2.367e-11,3.342e-11,6.474e-11,1020,1015,1010,1005,1000,990,985,984.1,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1813,0.7116,0.7205,0.7423,0.7646,0.7983,0.8445,0.9043,0.9597,1.017,1.078,1.141,1.209,1.282,1.381,1.475,1.597,1.719,1.862,1.983,2.104,2.225,2.393,2.55,0.9391,-179.3,1.668e+15,2.857e+15
8,0,39.0318,-91.1876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.439e-09,1.376e-09,1.254e-09,1.185e-09,1.129e-09,9.662e-10,6.918e-10,5.121e-10,3.967e-10,1.626e-10,6.251e-11,4.75e-11,3.829e-11,2.917e-11,2.117e-11,1.445e-11,1.198e-11,1.194e-11,1.39e-11,1.666e-11,2.207e-11,3.644e-11,7.032e-11,1020,1015,1010,1005,1000,990,988,985.1,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.09955,0.6855,0.6967,0.7188,0.7413,0.7756,0.8224,0.883,0.9391,0.9976,1.059,1.123,1.192,1.265,1.365,1.461,1.584,1.707,1.852,1.973,2.096,2.217,2.387,2.546,0.9937,173.9,1.817e+15,2.849e+15
9,0,39.1487,-91.2369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.408e-09,1.356e-09,1.231e-09,1.156e-09,1.097e-09,9.721e-10,6.733e-10,4.878e-10,3.779e-10,1.033e-10,5.407e-11,4.556e-11,3.828e-11,2.936e-11,2.134e-11,1.461e-11,1.192e-11,1.188e-11,1.317e-11,1.545e-11,2.036e-11,3.858e-11,7.575e-11,1020,1015,1010,1005,1000,990,987,984.3,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1251,0.71,0.7193,0.7411,0.7634,0.7973,0.8437,0.9037,0.9593,1.017,1.078,1.141,1.21,1.282,1.382,1.476,1.598,1.72,1.863,1.984,2.104,2.225,2.393,2.55,1.061,167.9,1.574e+15,2.804e+15
