ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,r,theta,BEHRSlantColumnAmountNO2Trop,ModelSCD
10,0,39.4348,-90.8269,2.361e-09,2.246e-09,2.13e-09,2.015e-09,1.9e-09,1.759e-09,1.676e-09,1.67e-09,1.439e-09,1.237e-09,1.13e-09,1.016e-09,9.125e-10,8.074e-10,6.51e-10,3.39e-10,1.686e-10,8.449e-11,6.348e-11,5.426e-11,4.689e-11,4.067e-11,3.65e-11,3.465e-11,4.043e-11,7.92e-11,8.771e-11,5.243e-11,6.748e-11,1.858e-10,1020,1015,1010,1005,1000,994,990.3,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3838,0.3844,0.4048,0.4258,0.4474,0.48,0.5247,0.5826,0.6359,0.6915,0.7497,0.8106,0.8765,0.946,1.041,1.132,1.249,1.367,1.504,1.617,1.729,1.839,1.989,2.133,0.8072,141,1.307e+14,2.782e+15
0,1,38.2966,-90.1405,2.109e-09,1.985e-09,1.86e-09,1.736e-09,1.611e-09,1.362e-09,1.345e-09,1.113e-09,9.366e-10,8.8e-10,8.299e-10,7.665e-10,6.924e-10,6.125e-10,4.562e-10,2.823e-10,1.26e-10,7.757e-11,5.905e-11,4.515e-11,3.77e-11,3.491e-11,3.493e-11,3.751e-11,3.885e-11,4.032e-11,4.297e-11,4.864e-11,1.24e-10,2.143e-10,1020,1015,1010,1005,1000,990,989.4,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,519,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2338,0.2427,0.2524,0.2624,0.2776,0.2983,0.3251,0.3498,0.3754,0.4023,0.4303,0.4606,0.4925,0.5362,0.5781,0.6322,0.6865,1.924,1.947,2.005,2.064,2.118,2.192,2.258,0.6331,-84.67,-1.394e+14,2.135e+15
1,1,38.4158,-90.1801,3.181e-09,2.979e-09,2.778e-09,2.576e-09,2.374e-09,2.029e-09,1.971e-09,1.567e-09,1.304e-09,1.22e-09,1.144e-09,1.032e-09,9.599e-10,8.675e-10,6.289e-10,3.578e-10,1.271e-10,7.387e-11,5.666e-11,4.442e-11,3.707e-11,3.413e-11,3.299e-11,3.751e-11,4.144e-11,4.216e-11,4.717e-11,4.643e-11,1.253e-10,2.122e-10,1020,1015,1010,1005,1000,991.6,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,457,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.1457,0.1467,0.1529,0.1592,0.1657,0.1756,0.1891,0.2066,0.2226,0.2393,0.2568,0.275,0.2947,0.3155,0.3439,0.3712,0.4064,0.4417,0.4829,2.132,2.138,2.181,2.218,2.266,2.306,0.5115,-87.83,-6.127e+14,1.96e+15
2,1,38.5350,-90.2197,1.3e-08,1.192e-08,1.084e-08,9.77e-09,8.694e-09,7.316e-09,6.544e-09,4.394e-09,2.968e-09,2.554e-09,2.223e-09,1.896e-09,1.553e-09,1.276e-09,8.858e-10,4.594e-10,1.318e-10,7.165e-11,5.472e-11,4.427e-11,3.684e-11,3.401e-11,3.291e-11,3.862e-11,4.576e-11,5.347e-11,4.717e-11,5.406e-11,1.223e-10,2.059e-10,1020,1015,1010,1005,1000,993.9,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,339,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.1468,0.149,0.1546,0.1603,0.1661,0.1749,0.1871,0.2027,0.217,0.232,0.2476,0.2639,0.2815,0.3,0.3255,0.3499,0.3813,0.4128,0.4496,0.4801,0.5105,0.5399,2.25,2.285,2.317,0.3925,-92.96,1.32e+14,2.382e+15
3,1,38.6542,-90.2594,1.362e-08,1.249e-08,1.135e-08,1.021e-08,9.075e-09,7.328e-09,6.801e-09,4.527e-09,2.952e-09,2.449e-09,2.109e-09,1.809e-09,1.448e-09,1.225e-09,8.433e-10,3.853e-10,1.279e-10,6.931e-11,5.373e-11,4.41e-11,3.634e-11,3.349e-11,3.322e-11,3.991e-11,5.413e-11,6.898e-11,6.381e-11,5.346e-11,1.153e-10,2.011e-10,1020,1015,1010,1005,1000,992.6,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,384,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.2137,0.2157,0.2233,0.231,0.239,0.251,0.2675,0.2888,0.3084,0.3287,0.35,0.3722,0.3963,0.4216,0.4563,0.4895,0.5324,0.5754,0.6256,0.667,0.7085,2.156,2.186,2.242,2.289,0.2793,-102.4,-6.632e+13,2.999e+15
4,1,38.7733,-90.2992,1.167e-08,1.069e-08,9.706e-09,8.724e-09,7.742e-09,6.118e-09,5.778e-09,3.814e-09,2.469e-09,1.99e-09,1.746e-09,1.503e-09,1.232e-09,1.091e-09,7.346e-10,3.413e-10,1.572e-10,8.132e-11,5.918e-11,4.37e-11,3.594e-11,3.319e-11,3.387e-11,4.14e-11,6.384e-11,8.288e-11,6.118e-11,1.023e-10,1.069e-10,1.957e-10,1020,1015,1010,1005,1000,991.9,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,285,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.2536,0.2555,0.2653,0.2753,0.2855,0.3011,0.3223,0.3499,0.3751,0.4014,0.4289,0.4576,0.4887,0.5214,0.5663,0.6093,0.6646,0.7202,0.7851,0.8385,0.892,0.9439,2.191,2.197,2.26,0.1833,-123,1.464e+15,2.939e+15
5,1,38.8925,-90.3392,7.77e-09,7.122e-09,6.475e-09,5.828e-09,5.181e-09,4.426e-09,3.887e-09,2.592e-09,1.938e-09,2.171e-09,2.316e-09,1.369e-09,1.075e-09,9.117e-10,6.301e-10,3.017e-10,1.647e-10,8.582e-11,6.118e-11,4.415e-11,3.655e-11,3.348e-11,3.463e-11,4.29e-11,6.902e-11,8.382e-11,6.292e-11,9.613e-11,1.027e-10,1.895e-10,1020,1015,1010,1005,1000,994.5,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,271,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.2409,0.2467,0.2594,0.2724,0.2858,0.3061,0.3338,0.3697,0.4025,0.4368,0.4726,0.5101,0.5505,0.5932,0.6517,0.7076,0.7797,0.852,0.9364,1.006,1.075,1.143,1.235,2.146,2.224,0.144,-166.2,4.383e+14,2.807e+15
6,1,39.0117,-90.3793,2.7e-09,2.56e-09,2.419e-09,2.279e-09,2.138e-09,1.857e-09,1.816e-09,1.576e-09,1.381e-09,1.355e-09,1.312e-09,1.074e-09,9.325e-10,9.144e-10,7.195e-10,4.396e-10,2.053e-10,1.086e-10,6.947e-11,5.497e-11,4.553e-11,3.747e-11,3.372e-11,3.6e-11,4.579e-11,7.256e-11,7.658e-11,5.924e-11,8.931e-11,1.861e-10,1020,1015,1010,1005,1000,990,988.6,980,970,960,945,925,903,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3186,0.3339,0.3521,0.3708,0.399,0.4378,0.7853,0.7917,0.8384,0.887,0.9379,0.991,1.049,1.109,1.193,1.272,1.375,1.478,1.599,1.698,1.798,1.895,2.027,2.154,0.1988,154.8,2.698e+15,3.261e+15
7,1,39.1308,-90.4195,1.936e-09,1.844e-09,1.753e-09,1.662e-09,1.571e-09,1.388e-09,1.379e-09,1.35e-09,1.206e-09,1.068e-09,1.015e-09,9.639e-10,8.709e-10,7.861e-10,6.37e-10,3.083e-10,1.458e-10,7.634e-11,6.157e-11,5.383e-11,4.63e-11,3.812e-11,3.411e-11,3.705e-11,4.747e-11,7.309e-11,6.882e-11,5.401e-11,8.412e-11,1.819e-10,1020,1015,1010,1005,1000,990,989.5,988,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3292,0.4433,0.4591,0.4794,0.5003,0.5317,0.5749,0.6307,0.6822,0.7359,0.7921,0.8508,0.9144,0.9814,1.073,1.161,1.274,1.388,1.521,1.629,1.738,1.845,1.99,2.13,0.2999,137.2,3.066e+14,2.826e+15
8,1,39.2499,-90.4597,2.244e-09,2.114e-09,1.984e-09,1.854e-09,1.724e-09,1.494e-09,1.464e-09,1.381e-09,1.204e-09,1.017e-09,9.559e-10,9.005e-10,8.134e-10,7.243e-10,6.132e-10,3.095e-10,1.507e-10,8.84e-11,6.392e-11,5.451e-11,4.676e-11,3.909e-11,3.448e-11,3.902e-11,5.203e-11,6.986e-11,5.614e-11,4.868e-11,8.32e-11,1.803e-10,1020,1015,1010,1005,1000,991.2,990,987,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.329,0.3315,0.464,0.4778,0.498,0.5186,0.5499,0.5927,0.6481,0.6992,0.7523,0.8081,0.8663,0.9293,0.9957,1.087,1.174,1.286,1.399,1.53,1.638,1.745,1.851,1.995,2.134,0.4148,128.9,1.371e+15,2.803e+15
9,1,39.3691,-90.5002,2.385e-09,2.241e-09,2.098e-09,1.955e-09,1.811e-09,1.57e-09,1.525e-09,1.238e-09,1.024e-09,9.549e-10,8.946e-10,8.287e-10,7.139e-10,5.851e-10,2.938e-10,1.692e-10,1.111e-10,6.951e-11,5.589e-11,4.734e-11,4.038e-11,3.513e-11,4.025e-11,5.505e-11,6.47e-11,4.98e-11,4.755e-11,8.121e-11,1.783e-10,NaN,1020,1015,1010,1005,1000,991.7,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,0.3404,0.344,0.3646,0.3859,0.4078,0.4409,0.4862,0.5449,0.599,0.6554,0.7144,0.7762,0.8429,0.9134,1.01,1.102,1.221,1.34,1.479,1.593,1.707,1.818,1.971,2.119,NaN,0.5347,124.2,1.441e+15,2.497e+15
10,1,39.4882,-90.5407,2.398e-09,2.261e-09,2.124e-09,1.988e-09,1.851e-09,1.736e-09,1.583e-09,1.577e-09,1.303e-09,1.085e-09,1.007e-09,9.392e-10,8.751e-10,7.891e-10,6.234e-10,2.957e-10,1.616e-10,8.736e-11,6.314e-11,5.412e-11,4.76e-11,4.104e-11,3.603e-11,4.01e-11,5.427e-11,6.165e-11,5.048e-11,4.749e-11,7.473e-11,1.741e-10,1020,1015,1010,1005,1000,996,990.3,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.356,0.3566,0.3771,0.3983,0.4201,0.453,0.4981,0.5564,0.6102,0.6663,0.725,0.7864,0.8528,0.9229,1.019,1.111,1.229,1.347,1.486,1.599,1.712,1.822,1.974,2.12,0.6569,121.3,1.349e+15,2.536e+15
0,2,38.3467,-89.8634,1.893e-09,1.771e-09,1.649e-09,1.527e-09,1.405e-09,1.301e-09,1.16e-09,9.185e-10,7.958e-10,7.489e-10,7.01e-10,6.397e-10,5.863e-10,5.181e-10,3.498e-10,1.727e-10,1.019e-10,6.942e-11,5.726e-11,4.486e-11,3.716e-11,3.399e-11,3.421e-11,4.106e-11,4.997e-11,5.815e-11,6.272e-11,5.088e-11,1.246e-10,1.933e-10,1020,1015,1010,1005,1000,996,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,416,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.1248,0.1279,0.1332,0.1385,0.144,0.1524,0.1638,0.1785,0.192,0.206,0.2207,0.236,0.2525,0.2699,0.2938,0.3167,0.3462,0.3758,0.4104,0.439,2.199,2.212,2.244,2.284,2.315,0.6706,-59.93,8.435e+14,1.582e+15
1,2,38.4660,-89.9025,2.487e-09,2.315e-09,2.143e-09,1.971e-09,1.799e-09,1.581e-09,1.455e-09,1.113e-09,9.224e-10,8.6e-10,8.011e-10,7.052e-10,6.598e-10,6.016e-10,3.958e-10,1.945e-10,1.06e-10,7.292e-11,5.923e-11,4.531e-11,3.706e-11,3.358e-11,3.363e-11,3.942e-11,5.565e-11,7.413e-11,5.361e-11,1.229e-10,2.01e-10,NaN,1020,1015,1010,1005,1000,993.9,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,0.127,0.1292,0.1346,0.1402,0.146,0.1546,0.1665,0.1819,0.196,0.2106,0.226,0.242,0.2593,0.2775,0.3024,0.3264,0.3572,0.3882,0.4243,0.4542,2.207,2.239,2.281,2.313,NaN,0.5484,-57.22,-3.262e+13,1.658e+15
2,2,38.5852,-89.9416,4.661e-09,4.293e-09,3.925e-09,3.558e-09,3.19e-09,2.59e-09,2.455e-09,1.72e-09,1.27e-09,1.132e-09,1.016e-09,8.747e-10,7.781e-10,6.739e-10,4.8e-10,2.268e-10,1.076e-10,7.051e-11,5.671e-11,4.472e-11,3.669e-11,3.319e-11,3.508e-11,4.124e-11,6.597e-11,8.172e-11,6.043e-11,7.129e-11,1.17e-10,2.053e-10,1020,1015,1010,1005,1000,992,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,331,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.1783,0.1799,0.1875,0.1954,0.2034,0.2155,0.2321,0.2536,0.2733,0.2938,0.3153,0.3377,0.3619,0.3874,0.4224,0.4559,0.4991,0.5425,0.593,0.6348,0.6767,0.7171,2.194,2.236,2.285,0.4281,-52.98,8.525e+14,1.863e+15
