ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,AMFStrat,AMFTrop,BEHRAMFTrop,BEHRAMFTropVisOnly,BEHRAvgKernels-00,BEHRAvgKernels-01,BEHRAvgKernels-02,BEHRAvgKernels-03,BEHRAvgKernels-04,BEHRAvgKernels-05,BEHRAvgKernels-06,BEHRAvgKernels-07,BEHRAvgKernels-08,BEHRAvgKernels-09,BEHRAvgKernels-10,BEHRAvgKernels-11,BEHRAvgKernels-12,BEHRAvgKernels-13,BEHRAvgKernels-14,BEHRAvgKernels-15,BEHRAvgKernels-16,BEHRAvgKernels-17,BEHRAvgKernels-18,BEHRAvgKernels-19,BEHRAvgKernels-20,BEHRAvgKernels-21,BEHRAvgKernels-22,BEHRAvgKernels-23,BEHRAvgKernels-24,BEHRAvgKernels-25,BEHRAvgKernels-26,BEHRAvgKernels-27,BEHRAvgKernels-28,BEHRAvgKernels-29,BEHRColumnAmountNO2Trop,BEHRColumnAmountNO2TropVisOnly,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,CloudFraction,CloudPressure,CloudRadianceFraction,ColumnAmountNO2,ColumnAmountNO2Strat,ColumnAmountNO2Trop,ColumnAmountNO2TropStd,GLOBETerpres,Latcorn-00,Latcorn-01,Latcorn-02,Latcorn-03,Loncorn-00,Loncorn-01,Loncorn-02,Loncorn-03,MODISAlbedo,MODISCloud,RelativeAzimuthAngle,Row,SlantColumnAmountNO2,SolarAzimuthAngle,SolarZenithAngle,Swath,TerrainHeight,TerrainPressure,TerrainReflectivity,Time,ViewingAzimuthAngle,ViewingZenithAngle,XTrackQualityFlags,vcdQualityFlags
0,0,38.3013,-90.6378,2.097,1.036,0.7003,0.7162,1.428e-30,1.428e-30,1.428e-30,1.428e-30,1.428e-30,1.428e-30,0.4865,0.5067,0.5358,0.5657,0.6899,0.6993,0.7613,0.8416,0.9156,0.9927,1.073,1.158,1.249,1.345,1.477,1.603,1.767,1.931,2.122,2.281,2.44,2.593,2.803,3.01,NaN,NaN,2.303e-09,2.244e-09,2.184e-09,2.125e-09,2.065e-09,1.946e-09,1.91e-09,1.827e-09,1.715e-09,1.661e-09,1.616e-09,1.605e-09,1.459e-09,1.322e-09,1.24e-09,9.667e-10,6.547e-10,1.513e-10,8.004e-11,5.629e-11,4.721e-11,4.456e-11,4.631e-11,3.683e-11,3.819e-11,4.235e-11,4.235e-11,4.724e-11,1.263e-10,2.062e-10,1020,1015,1010,1005,1000,990,987,980,970,960,948,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3407,0.3548,0.3752,0.3962,0.4831,0.4897,0.5332,0.5894,0.6412,0.6952,0.7518,0.8108,0.8746,0.9419,1.034,1.123,1.237,1.352,1.486,1.597,1.708,1.816,1.963,2.108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,987,38.22,38.26,38.38,38.34,-90.75,-90.49,-90.52,-90.79,0.02283,0,156.2,32,NaN,-125.6,23.46,4.199e+04,169,992,0.052,6.132e+08,-101.8,5.092,177,0
1,0,38.4213,-90.6731,2.097,1.039,0.6864,0.7036,1.457e-30,1.457e-30,1.457e-30,1.457e-30,1.457e-30,1.457e-30,0.4945,0.5222,0.5518,0.5822,0.6881,0.7312,0.7943,0.8759,0.951,1.029,1.111,1.197,1.289,1.387,1.521,1.649,1.815,1.981,2.176,2.336,2.497,2.652,2.866,3.076,NaN,NaN,3.221e-09,3.09e-09,2.959e-09,2.828e-09,2.697e-09,2.435e-09,2.424e-09,2.173e-09,1.928e-09,1.845e-09,1.84e-09,1.769e-09,1.432e-09,1.25e-09,1.144e-09,7.036e-10,3.085e-10,1.183e-10,7.313e-11,5.59e-11,4.695e-11,4.279e-11,4.362e-11,3.556e-11,3.814e-11,4.203e-11,4.203e-11,4.345e-11,1.199e-10,1.99e-10,1020,1015,1010,1005,1000,990,989.6,980,970,960,959,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3394,0.3584,0.3787,0.3996,0.4722,0.5018,0.5451,0.6012,0.6527,0.7064,0.7627,0.8214,0.8849,0.9518,1.044,1.132,1.245,1.36,1.493,1.603,1.714,1.82,1.967,2.111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,989.6,38.34,38.38,38.5,38.46,-90.79,-90.52,-90.56,-90.83,0.02293,0,156,32,NaN,-125.8,23.52,4.199e+04,201,988,0.052,6.132e+08,-101.8,5.092,177,0
2,0,38.5412,-90.7085,2.097,1.068,0.6174,0.6174,1.62e-30,1.62e-30,1.62e-30,1.62e-30,1.62e-30,1.62e-30,0.5573,0.5828,0.6169,0.6272,0.6519,0.7049,0.7775,0.8713,0.958,1.048,1.143,1.241,1.348,1.461,1.615,1.763,1.954,2.145,2.369,2.554,2.739,2.918,3.164,3.406,NaN,NaN,4.151e-09,3.965e-09,3.779e-09,3.593e-09,3.407e-09,3.035e-09,2.943e-09,2.663e-09,2.325e-09,2.295e-09,2.227e-09,2.14e-09,1.832e-09,1.443e-09,1.302e-09,7.834e-10,2.157e-10,1.01e-10,6.899e-11,5.541e-11,4.656e-11,4.203e-11,4.262e-11,3.526e-11,3.77e-11,4.084e-11,4.201e-11,4.092e-11,1.102e-10,1.947e-10,1020,1015,1010,1005,1000,990,987.6,980,970,967,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3441,0.3598,0.3809,0.3872,0.4025,0.4352,0.48,0.538,0.5914,0.6472,0.7055,0.7664,0.8322,0.9017,0.997,1.088,1.206,1.325,1.463,1.577,1.691,1.801,1.953,2.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,987.6,38.46,38.5,38.62,38.58,-90.82,-90.56,-90.59,-90.86,0.02214,0,155.7,32,NaN,-126.1,23.57,4.199e+04,206,987,0.06,6.132e+08,-101.8,5.092,177,0
3,0,38.6610,-90.7440,2.097,1.067,0.6512,0.6512,1.536e-30,1.536e-30,1.536e-30,1.536e-30,1.536e-30,1.536e-30,0.5529,0.5818,0.6139,0.6469,0.6967,0.765,0.8533,0.9347,1.02,1.108,1.201,1.301,1.407,1.552,1.691,1.87,2.05,2.261,2.434,2.607,2.776,3.007,3.233,NaN,NaN,NaN,3.739e-09,3.549e-09,3.359e-09,3.168e-09,2.978e-09,2.597e-09,2.566e-09,2.217e-09,1.879e-09,1.765e-09,1.675e-09,1.584e-09,1.155e-09,1.033e-09,6.723e-10,1.857e-10,9.43e-11,6.686e-11,5.472e-11,4.606e-11,4.097e-11,4.063e-11,3.488e-11,3.737e-11,3.946e-11,4.161e-11,3.974e-11,1.043e-10,1.902e-10,NaN,1020,1015,1010,1005,1000,990,989.2,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3601,0.3789,0.3998,0.4212,0.4537,0.4982,0.5557,0.6087,0.6639,0.7217,0.7821,0.8474,0.9163,1.011,1.101,1.218,1.335,1.472,1.585,1.698,1.808,1.958,2.106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,989.2,38.58,38.62,38.74,38.7,-90.86,-90.59,-90.63,-90.9,0.024,0,155.5,32,NaN,-126.4,23.62,4.199e+04,164,992,0.06,6.132e+08,-101.8,5.092,177,0
4,0,38.7809,-90.7795,2.098,1.067,0.7572,0.7572,1.321e-30,1.321e-30,1.321e-30,1.321e-30,1.321e-30,1.321e-30,0.6058,0.6305,0.6568,0.6837,0.6996,0.7244,0.7803,0.8526,0.919,0.9883,1.061,1.137,1.218,1.305,1.423,1.537,1.683,1.83,2.002,2.143,2.285,2.422,2.611,2.795,NaN,NaN,3.678e-09,3.457e-09,3.235e-09,3.014e-09,2.793e-09,2.351e-09,2.332e-09,1.909e-09,1.558e-09,1.442e-09,1.404e-09,1.349e-09,1.246e-09,9.221e-10,7.489e-10,3.776e-10,1.534e-10,9.373e-11,6.651e-11,5.481e-11,4.567e-11,4.006e-11,3.893e-11,3.461e-11,3.713e-11,3.846e-11,4.216e-11,4.003e-11,9.615e-11,1.866e-10,1020,1015,1010,1005,1000,990,989.6,980,970,960,954,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.4587,0.4774,0.4973,0.5177,0.5297,0.5485,0.5908,0.6456,0.6959,0.7483,0.8032,0.8606,0.9226,0.988,1.078,1.164,1.274,1.386,1.516,1.623,1.73,1.834,1.977,2.117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,989.6,38.7,38.74,38.86,38.82,-90.9,-90.63,-90.66,-90.93,0.03514,0,155.2,32,NaN,-126.6,23.68,4.199e+04,159,993,0.06,6.132e+08,-101.9,5.092,177,0
5,0,38.9007,-90.8151,2.098,1.066,0.7721,0.7721,1.295e-30,1.295e-30,1.295e-30,1.295e-30,1.295e-30,0.5801,0.5871,0.6124,0.6383,0.6648,0.694,0.7051,0.7602,0.8315,0.8969,0.9651,1.036,1.111,1.192,1.277,1.393,1.505,1.649,1.794,1.963,2.101,2.241,2.376,2.562,2.743,NaN,NaN,3.311e-09,3.093e-09,2.875e-09,2.656e-09,2.438e-09,2.112e-09,2.001e-09,1.564e-09,1.241e-09,1.137e-09,1.071e-09,1.048e-09,9.52e-10,7.131e-10,6.043e-10,3.255e-10,1.253e-10,8.235e-11,6.385e-11,5.474e-11,4.58e-11,3.972e-11,3.783e-11,3.475e-11,3.684e-11,3.977e-11,4.939e-11,4.519e-11,8.108e-11,1.82e-10,1020,1015,1010,1005,1000,992.7,990,980,970,960,949,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.4478,0.4533,0.4728,0.4928,0.5133,0.5358,0.5443,0.5869,0.642,0.6925,0.7451,0.8002,0.8578,0.9201,0.9858,1.076,1.162,1.273,1.385,1.515,1.622,1.73,1.834,1.978,2.118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,992.7,38.82,38.86,38.98,38.94,-90.93,-90.66,-90.7,-90.97,0.03408,0,155,32,NaN,-126.9,23.73,4.199e+04,147,995,0.06,6.132e+08,-101.9,5.092,177,0
6,0,39.0205,-90.8508,2.098,1.043,0.7982,0.7982,1.253e-30,1.253e-30,1.253e-30,1.253e-30,1.253e-30,1.253e-30,0.4856,0.509,0.5349,0.5614,0.5692,0.6016,0.6566,0.7278,0.7934,0.8618,0.9334,1.008,1.089,1.175,1.292,1.404,1.548,1.694,1.863,2.002,2.142,2.278,2.464,2.646,NaN,NaN,1.702e-09,1.613e-09,1.523e-09,1.434e-09,1.344e-09,1.165e-09,1.152e-09,9.865e-10,8.446e-10,7.924e-10,7.829e-10,7.455e-10,6.928e-10,5.742e-10,4.933e-10,3.095e-10,1.164e-10,7.358e-11,6.328e-11,5.552e-11,4.618e-11,4.005e-11,3.78e-11,3.473e-11,3.638e-11,4.54e-11,6.35e-11,5.249e-11,7.068e-11,1.856e-10,1020,1015,1010,1005,1000,990,989.3,980,970,960,957,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3876,0.4063,0.427,0.4481,0.4543,0.4802,0.5241,0.581,0.6333,0.6879,0.7451,0.8048,0.8694,0.9376,1.031,1.121,1.236,1.352,1.487,1.598,1.71,1.818,1.967,2.112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,989.3,38.94,38.98,39.1,39.06,-90.97,-90.7,-90.73,-91,0.02713,0,154.7,32,NaN,-127.2,23.79,4.199e+04,191,989,0.06,6.132e+08,-101.9,5.093,177,0
7,0,39.1404,-90.8867,2.098,1.046,0.8362,0.8383,1.196e-30,1.196e-30,1.196e-30,1.196e-30,1.196e-30,1.196e-30,0.4663,0.481,0.5055,0.5307,0.5689,0.5794,0.6317,0.6993,0.7618,0.827,0.8953,0.9666,1.044,1.125,1.237,1.344,1.482,1.62,1.782,1.915,2.048,2.177,2.355,2.528,NaN,NaN,1.696e-09,1.603e-09,1.51e-09,1.416e-09,1.323e-09,1.136e-09,1.059e-09,9.496e-10,7.933e-10,7.328e-10,6.985e-10,6.863e-10,6.384e-10,5.487e-10,4.72e-10,3.139e-10,1.272e-10,7.22e-11,6.272e-11,5.536e-11,4.637e-11,3.982e-11,3.608e-11,3.369e-11,3.619e-11,5.827e-11,8.725e-11,6.266e-11,6.794e-11,1.827e-10,1020,1015,1010,1005,1000,990,986.1,980,970,960,949,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3899,0.4022,0.4227,0.4438,0.4757,0.4845,0.5282,0.5847,0.637,0.6915,0.7486,0.8083,0.8728,0.941,1.034,1.124,1.239,1.355,1.49,1.601,1.712,1.821,1.969,2.113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,986.1,39.06,39.1,39.22,39.18,-91,-90.73,-90.77,-91.04,0.02746,0.04267,154.5,32,NaN,-127.4,23.84,4.199e+04,224,985,0.06,6.132e+08,-101.9,5.093,177,0
8,0,39.2602,-90.9226,2.099,1.048,0.8325,0.8407,1.201e-30,1.201e-30,1.201e-30,1.201e-30,1.201e-30,1.201e-30,0.463,0.4819,0.5064,0.5315,0.5696,0.6191,0.6536,0.7211,0.7835,0.8484,0.9165,0.9876,1.065,1.146,1.257,1.364,1.501,1.639,1.801,1.933,2.065,2.194,2.372,2.543,NaN,NaN,1.516e-09,1.445e-09,1.374e-09,1.304e-09,1.233e-09,1.091e-09,1.06e-09,9.493e-10,8.19e-10,7.583e-10,7.153e-10,7.001e-10,6.725e-10,6.027e-10,5.099e-10,3.417e-10,1.439e-10,7.611e-11,6.312e-11,5.502e-11,4.653e-11,4.026e-11,3.629e-11,3.333e-11,3.533e-11,6.436e-11,9.69e-11,6.329e-11,6.49e-11,1.916e-10,1020,1015,1010,1005,1000,990,987.9,980,970,960,945,938,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3854,0.4012,0.4216,0.4425,0.4742,0.5154,0.5442,0.6004,0.6523,0.7063,0.763,0.8222,0.8863,0.954,1.047,1.136,1.25,1.365,1.499,1.609,1.719,1.827,1.975,2.117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,987.9,39.18,39.22,39.34,39.3,-91.04,-90.77,-90.8,-91.08,0.02738,0.04,154.2,32,NaN,-127.7,23.9,4.199e+04,171,992,0.06,6.132e+08,-101.9,5.093,177,0
9,0,39.3799,-90.9586,2.099,1.049,0.7666,0.781,1.304e-30,1.304e-30,1.304e-30,1.304e-30,1.304e-30,0.4897,0.4921,0.518,0.5446,0.5719,0.6132,0.6985,0.7161,0.7896,0.8572,0.9276,1.001,1.079,1.162,1.25,1.371,1.487,1.636,1.785,1.96,2.103,2.246,2.387,2.579,2.764,NaN,NaN,2.13e-09,2.029e-09,1.929e-09,1.829e-09,1.729e-09,1.545e-09,1.528e-09,1.328e-09,1.152e-09,1.061e-09,9.652e-10,9.025e-10,8.767e-10,7.814e-10,6.162e-10,3.299e-10,1.63e-10,8.213e-11,6.32e-11,5.432e-11,4.674e-11,4.049e-11,3.626e-11,3.352e-11,3.745e-11,7.637e-11,9.712e-11,5.724e-11,6.61e-11,1.89e-10,1020,1015,1010,1005,1000,990.9,990,980,970,960,945,931,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.3754,0.3772,0.3971,0.4175,0.4384,0.4701,0.5354,0.549,0.6053,0.6571,0.7111,0.7677,0.8269,0.8909,0.9585,1.051,1.14,1.254,1.369,1.503,1.612,1.722,1.83,1.977,2.119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,990.9,39.3,39.34,39.46,39.42,-91.08,-90.8,-90.84,-91.11,0.02653,0.144,154,32,NaN,-128,23.95,4.199e+04,164,992,0.06,6.132e+08,-101.9,5.093,177,0
