ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,AMFStrat,AMFTrop,BEHRAMFTrop,BEHRAMFTropVisOnly,BEHRAvgKernels-00,BEHRAvgKernels-01,BEHRAvgKernels-02,BEHRAvgKernels-03,BEHRAvgKernels-04,BEHRAvgKernels-05,BEHRAvgKernels-06,BEHRAvgKernels-07,BEHRAvgKernels-08,BEHRAvgKernels-09,BEHRAvgKernels-10,BEHRAvgKernels-11,BEHRAvgKernels-12,BEHRAvgKernels-13,BEHRAvgKernels-14,BEHRAvgKernels-15,BEHRAvgKernels-16,BEHRAvgKernels-17,BEHRAvgKernels-18,BEHRAvgKernels-19,BEHRAvgKernels-20,BEHRAvgKernels-21,BEHRAvgKernels-22,BEHRAvgKernels-23,BEHRAvgKernels-24,BEHRAvgKernels-25,BEHRAvgKernels-26,BEHRAvgKernels-27,BEHRAvgKernels-28,BEHRAvgKernels-29,BEHRColumnAmountNO2Trop,BEHRColumnAmountNO2TropVisOnly,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,CloudFraction,CloudPressure,CloudRadianceFraction,ColumnAmountNO2,ColumnAmountNO2Strat,ColumnAmountNO2Trop,ColumnAmountNO2TropStd,GLOBETerpres,Latcorn-00,Latcorn-01,Latcorn-02,Latcorn-03,Loncorn-00,Loncorn-01,Loncorn-02,Loncorn-03,MODISAlbedo,MODISCloud,RelativeAzimuthAngle,Row,SlantColumnAmountNO2,SolarAzimuthAngle,SolarZenithAngle,Swath,TerrainHeight,TerrainPressure,TerrainReflectivity,Time,ViewingAzimuthAngle,ViewingZenithAngle,XTrackQualityFlags,vcdQualityFlags
0,0,38.3807,-91.0375,2.471,0.7642,0.5757,1.562,1.737e-30,1.737e-30,1.737e-30,1.737e-30,1.737e-30,1.737e-30,0.3161,0.3312,0.3562,0.382,0.4208,0.474,0.5429,0.6073,0.6744,0.7446,0.818,0.8982,0.9828,1.099,1.212,1.358,1.506,1.681,3.641,3.725,3.895,4.057,4.28,4.496,3.334e+15,1.229e+15,2.691e-09,2.557e-09,2.423e-09,2.289e-09,2.155e-09,1.887e-09,1.779e-09,1.618e-09,1.371e-09,1.27e-09,1.192e-09,1.002e-09,7.867e-10,7.219e-10,4.582e-10,2.01e-10,8.808e-11,6.614e-11,5.548e-11,4.81e-11,4.682e-11,4.323e-11,3.303e-11,3.835e-11,4.052e-11,4.262e-11,4.55e-11,4.371e-11,1.052e-10,2.219e-10,1020,1015,1010,1005,1000,990,986.2,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,474,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.182,0.1907,0.2051,0.2199,0.2423,0.2729,0.3126,0.3496,0.3883,0.4287,0.471,0.5171,0.5658,0.6329,0.6977,0.7819,0.8672,0.9678,2.096,2.145,2.242,2.336,2.464,2.589,0.125,474,0.408,6.312e+15,3.8e+15,2.512e+15,1.948e+15,986.2,38.3,38.32,38.46,38.45,-91.26,-90.77,-90.8,-91.29,0.02045,0.4367,156.6,49,1.073e+16,-117.6,27.78,4.193e+04,186,990,0.042,6.128e+08,-94.23,42.28,0,0
1,0,38.5012,-91.0630,2.472,0.7443,0.5435,1.608,1.84e-30,1.84e-30,1.84e-30,1.84e-30,1.84e-30,1.84e-30,0.3565,0.3748,0.3998,0.4255,0.4643,0.5174,0.5861,0.6503,0.7171,0.7871,0.8602,0.9401,1.024,1.14,1.253,1.398,1.546,3.814,3.839,4.008,4.179,4.344,4.571,4.787,5.521e+15,1.866e+15,2.981e-09,2.836e-09,2.692e-09,2.547e-09,2.403e-09,2.113e-09,2.038e-09,1.824e-09,1.562e-09,1.466e-09,1.385e-09,1.208e-09,9.241e-10,8.41e-10,4.559e-10,1.948e-10,9.312e-11,6.77e-11,5.589e-11,4.757e-11,4.574e-11,4.392e-11,3.394e-11,3.742e-11,3.793e-11,4.086e-11,4.669e-11,4.19e-11,9.433e-11,2.189e-10,1020,1015,1010,1005,1000,990,987.5,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,507,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1937,0.2037,0.2173,0.2313,0.2523,0.2812,0.3186,0.3534,0.3897,0.4278,0.4675,0.5109,0.5568,0.6198,0.6808,0.7599,0.8401,2.073,2.087,2.178,2.271,2.361,2.484,2.602,0.135,507,0.435,7.834e+15,3.803e+15,4.031e+15,2.103e+15,987.5,38.42,38.44,38.58,38.57,-91.28,-90.8,-90.83,-91.31,0.02465,0.54,156.4,49,1.182e+16,-117.9,27.83,4.193e+04,187,990,0.036,6.128e+08,-94.23,42.28,0,0
2,0,38.6218,-91.0885,2.473,0.7054,0.5369,1.695,1.863e-30,1.863e-30,1.863e-30,1.863e-30,1.863e-30,1.863e-30,0.3533,0.3728,0.3964,0.4206,0.4572,0.5074,0.5724,0.6329,0.696,0.7621,0.8311,0.9065,0.9861,1.096,1.202,1.339,1.478,1.642,4.035,4.126,4.292,4.45,4.667,4.872,6.937e+15,2.197e+15,2.395e-09,2.289e-09,2.183e-09,2.076e-09,1.97e-09,1.757e-09,1.723e-09,1.545e-09,1.348e-09,1.276e-09,1.218e-09,1.159e-09,8.907e-10,8.039e-10,4.385e-10,1.795e-10,9.646e-11,6.822e-11,5.55e-11,4.706e-11,4.478e-11,4.429e-11,3.483e-11,3.732e-11,3.815e-11,3.919e-11,4.788e-11,4.02e-11,8.406e-11,2.147e-10,1020,1015,1010,1005,1000,990,988.5,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,477,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1897,0.2001,0.2128,0.2258,0.2455,0.2724,0.3073,0.3398,0.3737,0.4091,0.4462,0.4867,0.5294,0.5883,0.6451,0.7188,0.7935,0.8818,2.166,2.215,2.304,2.389,2.506,2.616,0.153,477,0.47,9.085e+15,3.806e+15,5.279e+15,2.485e+15,988.5,38.54,38.56,38.7,38.69,-91.31,-90.82,-90.85,-91.34,0.02645,0.5418,156.1,49,1.255e+16,-118.1,27.87,4.193e+04,147,995,0.036,6.128e+08,-94.23,42.28,0,0
3,0,38.7423,-91.1142,2.479,0.7236,0.5459,2.062,1.832e-30,1.832e-30,1.832e-30,1.832e-30,1.832e-30,1.832e-30,0.1979,0.2024,0.2173,0.2326,0.2558,0.2875,0.3285,0.367,0.4072,0.4492,0.4932,0.5412,0.5919,0.6618,0.7292,3.915,3.955,4.076,4.223,4.345,4.47,4.591,4.759,4.905,NaN,NaN,1.621e-09,1.57e-09,1.519e-09,1.468e-09,1.416e-09,1.314e-09,1.242e-09,1.212e-09,1.111e-09,1.056e-09,1.012e-09,9.591e-10,7.602e-10,6.779e-10,3.607e-10,1.791e-10,9.141e-11,6.826e-11,5.582e-11,4.707e-11,4.444e-11,4.496e-11,4.522e-11,3.624e-11,3.683e-11,3.937e-11,5.036e-11,3.848e-11,7.564e-11,2.099e-10,1020,1015,1010,1005,1000,990,983,980,970,960,945,925,900,875,850,825,800,770,740,700,660,626,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.108,0.1105,0.1186,0.127,0.1396,0.1569,0.1793,0.2004,0.2223,0.2452,0.2692,0.2955,0.3231,0.3613,0.3981,2.137,2.159,2.225,2.305,2.372,2.44,2.506,2.598,2.678,0.279,626,0.664,NaN,NaN,NaN,NaN,983,38.67,38.68,38.82,38.81,-91.33,-90.85,-90.88,-91.36,0.02203,0.6215,155.9,49,NaN,-118.3,27.92,4.193e+04,225,985,0.036,6.128e+08,-94.24,42.28,0,0
4,0,38.8629,-91.1398,2.483,0.7358,0.5329,2.365,1.876e-30,1.876e-30,1.876e-30,1.876e-30,1.876e-30,1.876e-30,0.1386,0.1411,0.1489,0.1569,0.1691,0.1857,0.2072,0.2273,0.2483,0.2703,0.2933,0.3184,0.345,0.3815,4.292,4.356,4.442,4.53,4.638,4.728,4.821,4.91,5.035,5.13,NaN,NaN,2.413e-09,2.293e-09,2.174e-09,2.055e-09,1.936e-09,1.697e-09,1.531e-09,1.459e-09,1.232e-09,1.104e-09,1.036e-09,9.716e-10,7.738e-10,6.824e-10,3.698e-10,1.61e-10,8.129e-11,6.636e-11,5.646e-11,4.694e-11,4.686e-11,4.378e-11,4.514e-11,3.697e-11,3.664e-11,4e-11,5.138e-11,3.772e-11,7.179e-11,2.072e-10,1020,1015,1010,1005,1000,990,983.2,980,970,960,945,925,900,875,850,825,800,770,740,700,699,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.07389,0.0752,0.07937,0.08364,0.0901,0.09896,0.1104,0.1212,0.1323,0.1441,0.1563,0.1697,0.1838,0.2033,2.287,2.322,2.367,2.414,2.472,2.52,2.569,2.617,2.683,2.734,0.473,699,0.822,NaN,NaN,NaN,NaN,983.2,38.79,38.8,38.94,38.93,-91.36,-90.87,-90.9,-91.39,0.03297,0.9692,155.7,49,NaN,-118.5,27.96,4.193e+04,222,985,0.036,6.128e+08,-94.24,42.28,0,0
5,0,38.9835,-91.1654,2.483,0.7576,0.6357,2.351,1.573e-30,1.573e-30,1.573e-30,1.573e-30,1.573e-30,1.573e-30,0.1317,0.1358,0.1427,0.1499,0.1607,0.1755,0.1947,0.2126,0.2313,0.2509,0.2713,0.2937,0.3173,3.55,3.576,3.633,3.707,3.782,3.875,3.952,4.031,4.109,4.216,4.297,NaN,NaN,1.66e-09,1.583e-09,1.506e-09,1.429e-09,1.352e-09,1.197e-09,1.131e-09,1.043e-09,8.975e-10,8.272e-10,7.805e-10,7.333e-10,6.21e-10,5.427e-10,3.118e-10,1.475e-10,7.554e-11,6.481e-11,5.629e-11,5.071e-11,4.645e-11,4.228e-11,4.352e-11,3.674e-11,3.644e-11,4.271e-11,5.452e-11,4.113e-11,6.626e-11,2.05e-10,1020,1015,1010,1005,1000,990,985.8,980,970,960,945,925,900,875,850,825,800,770,740,718,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.08375,0.0863,0.09073,0.09527,0.1021,0.1116,0.1238,0.1352,0.147,0.1595,0.1725,0.1867,0.2017,2.256,2.273,2.309,2.356,2.404,2.463,2.512,2.563,2.612,2.68,2.732,0.453,718,0.809,NaN,NaN,NaN,NaN,985.8,38.91,38.92,39.06,39.05,-91.39,-90.9,-90.93,-91.42,0.03583,0.9382,155.5,49,NaN,-118.8,28.01,4.193e+04,202,988,0.036,6.128e+08,-94.24,42.28,0,0
6,0,39.1040,-91.1911,2.484,0.7106,0.6857,2.312,1.458e-30,1.458e-30,1.458e-30,1.458e-30,1.458e-30,1.458e-30,0.1401,0.1442,0.1515,0.159,0.1703,0.1858,0.2059,0.2246,0.2442,0.2647,0.2861,0.3095,0.3342,3.233,3.268,3.324,3.396,3.47,3.561,3.636,3.713,3.788,3.893,3.974,NaN,NaN,1.629e-09,1.549e-09,1.469e-09,1.389e-09,1.309e-09,1.149e-09,1.077e-09,9.884e-10,8.329e-10,7.626e-10,7.164e-10,6.722e-10,5.84e-10,5.021e-10,3.292e-10,1.356e-10,7.313e-11,6.455e-11,5.668e-11,5.25e-11,4.663e-11,4.193e-11,4.253e-11,3.643e-11,3.619e-11,4.819e-11,6.296e-11,4.679e-11,6.331e-11,2.044e-10,1020,1015,1010,1005,1000,990,985.7,980,970,960,945,925,900,875,850,825,800,770,740,724,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.09609,0.09889,0.1039,0.109,0.1168,0.1274,0.1412,0.154,0.1674,0.1815,0.1962,0.2122,0.2292,2.217,2.241,2.279,2.329,2.38,2.442,2.493,2.546,2.598,2.67,2.725,0.423,724,0.784,NaN,NaN,NaN,NaN,985.7,39.03,39.04,39.18,39.17,-91.41,-90.92,-90.95,-91.44,0.03658,0.9457,155.3,49,NaN,-119,28.05,4.193e+04,204,987,0.044,6.128e+08,-94.24,42.28,0,0
7,0,39.2245,-91.2168,2.482,0.6998,0.6981,2.199,1.433e-30,1.433e-30,1.433e-30,1.433e-30,1.433e-30,1.433e-30,0.1807,0.1839,0.1933,0.2031,0.2178,0.2381,0.2642,0.2887,0.3143,0.341,0.369,0.3996,0.432,0.4765,3.104,3.137,3.219,3.303,3.405,3.489,3.575,3.66,3.778,3.873,NaN,NaN,1.741e-09,1.655e-09,1.569e-09,1.483e-09,1.398e-09,1.226e-09,1.109e-09,1.054e-09,8.835e-10,7.833e-10,7.304e-10,6.842e-10,6.059e-10,4.886e-10,3.474e-10,1.296e-10,7.175e-11,6.41e-11,5.686e-11,4.754e-11,4.517e-11,4.286e-11,4.306e-11,3.655e-11,3.568e-11,5.873e-11,7.775e-11,5.314e-11,6.093e-11,2.072e-10,1020,1015,1010,1005,1000,990,983.4,980,970,960,945,925,900,875,850,825,800,770,740,700,680,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1261,0.1283,0.135,0.1418,0.1521,0.1662,0.1844,0.2015,0.2194,0.2381,0.2576,0.279,0.3015,0.3326,2.167,2.19,2.247,2.306,2.377,2.436,2.496,2.555,2.637,2.704,0.336,680,0.714,NaN,NaN,NaN,NaN,983.4,39.15,39.16,39.3,39.29,-91.44,-90.95,-90.98,-91.47,0.03603,0.9467,155,49,NaN,-119.2,28.1,4.193e+04,214,986,0.044,6.128e+08,-94.24,42.28,0,0
8,0,39.3450,-91.2425,2.479,0.7001,0.6993,2.015,1.43e-30,1.43e-30,1.43e-30,1.43e-30,1.43e-30,1.43e-30,0.2711,0.2741,0.2872,0.3006,0.321,0.3489,0.3849,0.4187,0.454,0.4909,0.5295,0.5718,0.6165,0.6779,0.737,0.8136,3.047,3.137,3.258,3.358,3.459,3.56,3.699,3.819,NaN,NaN,1.761e-09,1.684e-09,1.607e-09,1.53e-09,1.453e-09,1.299e-09,1.178e-09,1.144e-09,9.91e-10,8.97e-10,8.416e-10,7.902e-10,7.143e-10,5.173e-10,3.137e-10,1.355e-10,7.553e-11,6.376e-11,5.576e-11,4.772e-11,4.239e-11,4.059e-11,3.993e-11,3.517e-11,3.441e-11,6.966e-11,9.785e-11,6.186e-11,6.1e-11,2.069e-10,1020,1015,1010,1005,1000,990,982.3,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,604,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1896,0.1917,0.2009,0.2102,0.2245,0.244,0.2692,0.2928,0.3175,0.3433,0.3703,0.3999,0.4311,0.4741,0.5154,0.569,2.131,2.194,2.278,2.348,2.419,2.49,2.587,2.671,0.234,604,0.6,NaN,NaN,NaN,NaN,982.3,39.27,39.28,39.42,39.41,-91.46,-90.97,-91,-91.49,0.03985,0.7382,154.8,49,NaN,-119.4,28.15,4.193e+04,255,981,0.044,6.128e+08,-94.24,42.28,0,0
9,0,39.4655,-91.2683,2.479,0.8202,0.6315,1.961,1.584e-30,1.584e-30,1.584e-30,1.584e-30,1.584e-30,1.584e-30,0.2735,0.2852,0.3008,0.3168,0.3411,0.3743,0.4173,0.4575,0.4994,0.5433,0.5892,0.6394,0.6925,0.7655,0.8358,0.9268,1.019,3.537,3.572,3.687,3.805,3.921,4.079,4.217,NaN,NaN,2.853e-09,2.664e-09,2.475e-09,2.286e-09,2.098e-09,1.72e-09,1.622e-09,1.342e-09,1.072e-09,9.773e-10,9.048e-10,8.384e-10,7.393e-10,5.156e-10,2.597e-10,1.377e-10,8.296e-11,6.492e-11,5.563e-11,4.778e-11,4.212e-11,3.942e-11,3.416e-11,3.365e-11,3.348e-11,8.255e-11,1.13e-10,6.233e-11,6.156e-11,2.06e-10,1020,1015,1010,1005,1000,990,987.6,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,514,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1727,0.1801,0.1899,0.2001,0.2154,0.2364,0.2636,0.2889,0.3154,0.3431,0.3721,0.4038,0.4373,0.4834,0.5278,0.5853,0.6436,2.233,2.256,2.329,2.403,2.476,2.576,2.663,0.22,514,0.58,NaN,NaN,NaN,NaN,987.6,39.39,39.4,39.54,39.53,-91.49,-91,-91.03,-91.52,0.03277,0.6907,154.6,49,NaN,-119.6,28.2,4.193e+04,196,988,0.044,6.128e+08,-94.24,42.28,0,0
