ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,AMFStrat,AMFTrop,BEHRAMFTrop,BEHRAMFTropVisOnly,BEHRAvgKernels-00,BEHRAvgKernels-01,BEHRAvgKernels-02,BEHRAvgKernels-03,BEHRAvgKernels-04,BEHRAvgKernels-05,BEHRAvgKernels-06,BEHRAvgKernels-07,BEHRAvgKernels-08,BEHRAvgKernels-09,BEHRAvgKernels-10,BEHRAvgKernels-11,BEHRAvgKernels-12,BEHRAvgKernels-13,BEHRAvgKernels-14,BEHRAvgKernels-15,BEHRAvgKernels-16,BEHRAvgKernels-17,BEHRAvgKernels-18,BEHRAvgKernels-19,BEHRAvgKernels-20,BEHRAvgKernels-21,BEHRAvgKernels-22,BEHRAvgKernels-23,BEHRAvgKernels-24,BEHRAvgKernels-25,BEHRAvgKernels-26,BEHRAvgKernels-27,BEHRAvgKernels-28,BEHRAvgKernels-29,BEHRColumnAmountNO2Trop,BEHRColumnAmountNO2TropVisOnly,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,CloudFraction,CloudPressure,CloudRadianceFraction,ColumnAmountNO2,ColumnAmountNO2Strat,ColumnAmountNO2Trop,ColumnAmountNO2TropStd,GLOBETerpres,Latcorn-00,Latcorn-01,Latcorn-02,Latcorn-03,Loncorn-00,Loncorn-01,Loncorn-02,Loncorn-03,MODISAlbedo,MODISCloud,RelativeAzimuthAngle,Row,SlantColumnAmountNO2,SolarAzimuthAngle,SolarZenithAngle,Swath,TerrainHeight,TerrainPressure,TerrainReflectivity,Time,ViewingAzimuthAngle,ViewingZenithAngle,XTrackQualityFlags,vcdQualityFlags
0,0,37.1598,-92.9420,3.777,1.507,0.9559,1.18,1.046e-30,1.046e-30,1.046e-30,1.046e-30,1.046e-30,1.046e-30,1.046e-30,1.046e-30,1.046e-30,0.4228,0.4668,0.5289,0.6094,0.6882,0.7704,1.142,1.15,1.242,1.346,1.456,1.608,1.76,1.959,2.165,2.416,2.635,2.863,3.095,3.431,3.782,2.274e+15,1.842e+15,1.707e-09,1.626e-09,1.546e-09,1.465e-09,1.384e-09,1.223e-09,1.061e-09,8.999e-10,7.384e-10,7.302e-10,5.241e-10,4.417e-10,3.944e-10,3.407e-10,2.439e-10,1.541e-10,1.48e-10,8.648e-11,5.806e-11,4.656e-11,3.63e-11,2.702e-11,1.776e-11,1.34e-11,1.401e-11,1.518e-11,1.52e-11,1.54e-11,1.95e-11,6.146e-11,1020,1015,1010,1005,1000,990,980,970,960,959.5,945,925,900,875,850,827,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.4041,0.4462,0.5056,0.5825,0.6579,0.7364,1.092,1.099,1.187,1.287,1.392,1.537,1.682,1.872,2.069,2.309,2.519,2.737,2.958,3.279,3.615,0.024,827,0.086,5.266e+15,3.824e+15,1.442e+15,1.187e+15,959.5,36.49,37.32,37.53,36.74,-94.28,-92.17,-92.29,-94.42,0.02604,NaN,49.29,0,1.704e+16,-163.5,17.18,4.177e+04,471,955,0.035,6.119e+08,65.81,69.39,0,0
1,0,37.2715,-93.0019,3.781,1.49,0.8972,1.293,1.115e-30,1.115e-30,1.115e-30,1.115e-30,1.115e-30,1.115e-30,1.115e-30,1.115e-30,0.4385,0.4408,0.4867,0.5496,0.631,0.7106,0.7936,0.8803,0.9708,1.536,1.559,1.671,1.828,1.984,2.188,2.4,2.658,2.884,3.119,3.358,3.704,4.063,2.543e+15,1.764e+15,2.176e-09,2.069e-09,1.962e-09,1.855e-09,1.748e-09,1.535e-09,1.321e-09,1.108e-09,9.078e-10,8.939e-10,6.189e-10,5.232e-10,4.617e-10,3.883e-10,2.646e-10,1.516e-10,8.825e-11,6.514e-11,6.029e-11,4.796e-11,3.648e-11,2.684e-11,1.773e-11,1.339e-11,1.401e-11,1.562e-11,1.631e-11,1.743e-11,2.015e-11,6.33e-11,1020,1015,1010,1005,1000,990,980,970,960.7,960,945,925,900,875,850,825,800,776,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3935,0.3955,0.4367,0.4931,0.5661,0.6376,0.712,0.7898,0.8711,1.378,1.398,1.5,1.64,1.78,1.963,2.154,2.385,2.588,2.799,3.013,3.323,3.646,0.037,776,0.131,5.358e+15,3.826e+15,1.531e+15,1.197e+15,960.7,36.6,37.43,37.65,36.85,-94.34,-92.23,-92.35,-94.48,0.02702,NaN,49.49,0,1.717e+16,-163.7,17.27,4.177e+04,408,963,0.035,6.119e+08,65.75,69.39,0,0
2,0,37.3832,-93.0621,3.783,1.487,0.8583,1.33,1.165e-30,1.165e-30,1.165e-30,1.165e-30,1.165e-30,1.165e-30,1.165e-30,1.165e-30,0.4325,0.444,0.4911,0.5555,0.6388,0.7203,0.8051,0.8937,0.9863,1.091,1.687,1.796,1.957,2.118,2.329,2.548,2.814,3.047,3.289,3.535,3.892,4.262,1.977e+15,1.276e+15,2.219e-09,2.111e-09,2.002e-09,1.894e-09,1.786e-09,1.57e-09,1.353e-09,1.137e-09,9.93e-10,9.203e-10,6.635e-10,5.798e-10,5.116e-10,4.151e-10,2.696e-10,1.508e-10,8.788e-11,6.131e-11,6.039e-11,4.874e-11,3.642e-11,2.668e-11,1.775e-11,1.341e-11,1.392e-11,1.571e-11,1.701e-11,1.897e-11,2.171e-11,6.432e-11,1020,1015,1010,1005,1000,990,980,970,963.6,960,945,925,900,875,850,825,800,770,768,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3712,0.3811,0.4215,0.4767,0.5483,0.6182,0.691,0.7671,0.8465,0.9361,1.448,1.542,1.68,1.818,1.999,2.187,2.415,2.615,2.823,3.034,3.34,3.658,0.043,768,0.152,4.969e+15,3.829e+15,1.141e+15,1.212e+15,963.6,36.71,37.54,37.76,36.96,-94.4,-92.29,-92.41,-94.54,0.02585,NaN,49.69,0,1.66e+16,-164,17.37,4.177e+04,393,964,0.035,6.119e+08,65.69,69.39,0,0
3,0,37.4948,-93.1226,3.784,1.474,0.819,1.355,1.221e-30,1.221e-30,1.221e-30,1.221e-30,1.221e-30,1.221e-30,1.221e-30,1.221e-30,0.4312,0.4533,0.5019,0.5686,0.6548,0.7389,0.8265,0.918,1.014,1.121,1.9,1.917,2.084,2.251,2.47,2.697,2.974,3.216,3.467,3.722,4.093,4.477,3.372e+15,2.038e+15,1.969e-09,1.879e-09,1.789e-09,1.698e-09,1.608e-09,1.427e-09,1.246e-09,1.065e-09,1.002e-09,8.843e-10,7.065e-10,6.394e-10,5.506e-10,4.255e-10,2.674e-10,1.522e-10,8.735e-11,6.143e-11,5.048e-11,4.895e-11,3.614e-11,2.652e-11,1.771e-11,1.337e-11,1.356e-11,1.509e-11,1.657e-11,1.95e-11,2.342e-11,6.385e-11,1020,1015,1010,1005,1000,990,980,970,966.7,960,945,925,900,875,850,825,800,770,744,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3531,0.3712,0.4111,0.4657,0.5363,0.6051,0.6769,0.7518,0.8301,0.9184,1.556,1.57,1.707,1.844,2.023,2.209,2.435,2.634,2.839,3.049,3.352,3.667,0.047,744,0.166,5.705e+15,3.831e+15,1.874e+15,1.227e+15,966.7,36.82,37.65,37.87,37.07,-94.47,-92.35,-92.47,-94.6,0.02473,NaN,49.89,0,1.768e+16,-164.3,17.47,4.177e+04,379,966,0.035,6.119e+08,65.64,69.39,0,0
4,0,37.6064,-93.1833,3.787,1.441,0.7796,1.47,1.283e-30,1.283e-30,1.283e-30,1.283e-30,1.283e-30,1.283e-30,1.283e-30,1.283e-30,0.4349,0.4669,0.5154,0.5819,0.668,0.7516,0.8388,0.9298,1.025,1.132,1.245,2.182,2.312,2.482,2.704,2.934,3.215,3.461,3.716,3.976,4.352,4.74,2.463e+15,1.306e+15,1.838e-09,1.76e-09,1.682e-09,1.604e-09,1.527e-09,1.371e-09,1.215e-09,1.059e-09,1.058e-09,9.045e-10,7.809e-10,7.092e-10,5.836e-10,4.37e-10,2.641e-10,1.567e-10,8.882e-11,6.307e-11,4.925e-11,4.56e-11,3.596e-11,2.63e-11,1.748e-11,1.322e-11,1.314e-11,1.429e-11,1.547e-11,1.957e-11,2.485e-11,6.287e-11,1020,1015,1010,1005,1000,990,980,970,969.9,960,945,925,900,875,850,825,800,770,740,730,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.339,0.3639,0.4018,0.4536,0.5207,0.5859,0.6539,0.7249,0.799,0.8826,0.9709,1.701,1.803,1.935,2.108,2.288,2.507,2.698,2.897,3.099,3.393,3.695,0.058,730,0.208,5.165e+15,3.833e+15,1.332e+15,1.303e+15,969.9,36.93,37.77,37.98,37.18,-94.53,-92.41,-92.53,-94.67,0.02527,NaN,50.09,0,1.686e+16,-164.5,17.56,4.177e+04,346,970,0.032,6.119e+08,65.58,69.39,0,0
5,0,37.7179,-93.2443,3.79,1.412,0.7339,1.538,1.363e-30,1.363e-30,1.363e-30,1.363e-30,1.363e-30,1.363e-30,1.363e-30,0.4535,0.4624,0.4957,0.5458,0.6143,0.7031,0.7892,0.8788,0.9725,1.07,1.181,1.297,1.459,2.59,2.708,2.94,3.179,3.472,3.727,3.993,4.263,4.656,5.058,1.616e+15,7.711e+14,1.759e-09,1.694e-09,1.629e-09,1.565e-09,1.5e-09,1.371e-09,1.241e-09,1.145e-09,1.112e-09,9.848e-10,8.925e-10,7.866e-10,6.233e-10,4.565e-10,2.622e-10,1.631e-10,9.073e-11,6.489e-11,4.925e-11,3.572e-11,3.2e-11,2.594e-11,1.716e-11,1.306e-11,1.277e-11,1.359e-11,1.432e-11,1.917e-11,2.596e-11,6.228e-11,1020,1015,1010,1005,1000,990,980,972.7,970,960,945,925,900,875,850,825,800,770,740,700,686,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3328,0.3394,0.3638,0.4005,0.4509,0.516,0.5791,0.6449,0.7137,0.7855,0.8666,0.9521,1.07,1.901,1.988,2.157,2.333,2.548,2.735,2.93,3.128,3.417,3.712,0.065,686,0.231,4.674e+15,3.834e+15,8.398e+14,1.251e+15,972.7,37.04,37.88,38.09,37.29,-94.59,-92.47,-92.59,-94.73,0.02584,NaN,50.28,0,1.614e+16,-164.8,17.66,4.177e+04,300,976,0.032,6.119e+08,65.52,69.4,0,0
6,0,37.8293,-93.3054,3.79,1.442,0.7266,1.485,1.376e-30,1.376e-30,1.376e-30,1.376e-30,1.376e-30,1.376e-30,1.376e-30,0.4591,0.4749,0.5089,0.56,0.63,0.7206,0.8083,0.8996,0.9952,1.095,1.207,1.326,2.377,2.544,2.723,2.958,3.201,3.497,3.756,4.025,4.299,4.698,5.105,2.301e+15,1.126e+15,1.73e-09,1.675e-09,1.62e-09,1.565e-09,1.51e-09,1.401e-09,1.291e-09,1.232e-09,1.181e-09,1.077e-09,9.996e-10,8.49e-10,6.618e-10,4.79e-10,2.751e-10,1.711e-10,8.997e-11,6.47e-11,4.891e-11,4.778e-11,3.549e-11,2.57e-11,1.701e-11,1.299e-11,1.244e-11,1.301e-11,1.343e-11,1.837e-11,2.675e-11,6.24e-11,1020,1015,1010,1005,1000,990,980,974.7,970,960,945,925,900,875,850,825,800,770,740,737,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3336,0.3451,0.3698,0.4069,0.4578,0.5236,0.5873,0.6537,0.7231,0.7956,0.8774,0.9637,1.727,1.848,1.978,2.149,2.326,2.541,2.73,2.925,3.124,3.414,3.71,0.063,737,0.224,4.995e+15,3.836e+15,1.16e+15,1.24e+15,974.7,37.16,37.99,38.21,37.4,-94.65,-92.53,-92.65,-94.79,0.02568,NaN,50.48,0,1.663e+16,-165,17.75,4.177e+04,283,978,0.032,6.119e+08,65.46,69.4,0,0
7,0,37.9408,-93.3668,3.789,1.465,0.7218,1.393,1.385e-30,1.385e-30,1.385e-30,1.385e-30,1.385e-30,1.385e-30,1.385e-30,0.4598,0.4815,0.5167,0.5697,0.6424,0.7363,0.8273,0.922,1.021,1.124,2.175,2.179,2.313,2.497,2.681,2.922,3.171,3.475,3.74,4.015,4.296,4.704,5.122,3.19e+15,1.653e+15,1.767e-09,1.715e-09,1.662e-09,1.609e-09,1.557e-09,1.452e-09,1.346e-09,1.306e-09,1.241e-09,1.142e-09,1.069e-09,8.967e-10,6.839e-10,4.952e-10,2.918e-10,1.733e-10,8.537e-11,6.355e-11,6.289e-11,4.864e-11,3.536e-11,2.555e-11,1.691e-11,1.292e-11,1.218e-11,1.26e-11,1.288e-11,1.732e-11,2.747e-11,6.291e-11,1020,1015,1010,1005,1000,990,980,976.2,970,960,945,925,900,875,850,825,800,771,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3319,0.3475,0.373,0.4112,0.4637,0.5315,0.5971,0.6655,0.737,0.8117,1.57,1.573,1.669,1.802,1.935,2.109,2.289,2.508,2.7,2.898,3.101,3.395,3.697,0.057,771,0.203,5.409e+15,3.837e+15,1.572e+15,1.248e+15,976.2,37.27,38.1,38.32,37.51,-94.71,-92.59,-92.71,-94.85,0.02455,NaN,50.67,0,1.726e+16,-165.3,17.85,4.177e+04,295,976,0.032,6.119e+08,65.41,69.4,0,0
8,0,38.0521,-93.4283,3.789,1.488,0.6997,1.286,1.429e-30,1.429e-30,1.429e-30,1.429e-30,1.429e-30,1.429e-30,1.429e-30,0.4739,0.5029,0.541,0.5984,0.6769,0.7786,0.8769,0.9793,1.086,1.198,1.325,1.458,2.391,2.463,2.659,2.915,3.18,3.503,3.784,4.075,4.374,4.807,5.253,1.878e+15,1.022e+15,1.786e-09,1.735e-09,1.684e-09,1.633e-09,1.583e-09,1.481e-09,1.38e-09,1.357e-09,1.279e-09,1.186e-09,1.109e-09,9.258e-10,6.897e-10,5.009e-10,3.049e-10,1.705e-10,8.013e-11,6.104e-11,4.83e-11,3.942e-11,3.522e-11,2.541e-11,1.683e-11,1.29e-11,1.2e-11,1.225e-11,1.252e-11,1.623e-11,2.804e-11,6.353e-11,1020,1015,1010,1005,1000,990,980,977.8,970,960,945,925,900,875,850,825,800,770,740,714,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3316,0.3518,0.3785,0.4187,0.4736,0.5448,0.6136,0.6852,0.7601,0.8384,0.9268,1.02,1.673,1.723,1.86,2.039,2.225,2.451,2.647,2.851,3.06,3.363,3.675,0.049,714,0.168,4.722e+15,3.839e+15,8.831e+14,1.167e+15,977.8,37.38,38.22,38.43,37.62,-94.78,-92.65,-92.77,-94.92,0.023,NaN,50.85,0,1.628e+16,-165.5,17.95,4.177e+04,255,981,0.04,6.119e+08,65.35,69.4,0,0
9,0,38.1634,-93.4902,3.791,1.465,0.6834,1.384,1.463e-30,1.463e-30,1.463e-30,1.463e-30,1.463e-30,1.463e-30,1.463e-30,0.4805,0.5118,0.5494,0.6061,0.6837,0.7842,0.8812,0.9824,1.088,1.199,1.323,1.455,1.637,2.711,2.813,3.069,3.334,3.657,3.938,4.229,4.528,4.962,5.406,1.751e+15,8.644e+14,1.895e-09,1.837e-09,1.78e-09,1.722e-09,1.665e-09,1.55e-09,1.435e-09,1.417e-09,1.32e-09,1.22e-09,1.125e-09,9.323e-10,6.856e-10,5.037e-10,3.227e-10,1.692e-10,7.733e-11,5.991e-11,4.791e-11,3.517e-11,2.998e-11,2.543e-11,1.691e-11,1.295e-11,1.189e-11,1.197e-11,1.237e-11,1.542e-11,2.829e-11,6.419e-11,1020,1015,1010,1005,1000,990,980,978.5,970,960,945,925,900,875,850,825,800,770,740,700,680,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3284,0.3498,0.3755,0.4142,0.4673,0.5359,0.6023,0.6714,0.7437,0.8192,0.9044,0.9944,1.119,1.853,1.922,2.097,2.279,2.499,2.691,2.891,3.095,3.391,3.695,0.057,680,0.196,4.657e+15,3.841e+15,8.169e+14,1.128e+15,978.5,37.49,38.33,38.54,37.73,-94.84,-92.71,-92.83,-94.98,0.02393,NaN,51.04,0,1.618e+16,-165.7,18.05,4.177e+04,238,983,0.04,6.119e+08,65.29,69.4,0,0
