ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,r,theta,BEHRSlantColumnAmountNO2Trop,ModelSCD
0,0,38.1794,-90.6867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.213e-09,1.186e-09,1.123e-09,1.088e-09,1.051e-09,1.007e-09,8.168e-10,6.849e-10,4.397e-10,9.633e-11,5.418e-11,4.545e-11,3.852e-11,3.071e-11,2.29e-11,1.45e-11,1.118e-11,1.319e-11,1.852e-11,2.663e-11,2.728e-11,1.895e-11,5.42e-11,1020,1015,1010,1005,1000,990,987,984.3,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3265,0.3357,0.3574,0.3797,0.4134,0.4595,0.5191,0.5759,0.635,0.6968,0.7612,0.8308,0.9041,1.004,1.1,1.224,1.348,1.492,1.613,1.734,1.853,2.017,2.174,0.8924,-123.1,2.174e+15,1.728e+15
1,0,38.2985,-90.7271,NaN,NaN,NaN,NaN,NaN,NaN,1.703e-09,1.652e-09,1.614e-09,1.493e-09,1.445e-09,1.399e-09,1.344e-09,8.927e-10,7.645e-10,5.524e-10,9.468e-11,5.672e-11,4.754e-11,4.001e-11,3.106e-11,2.376e-11,1.52e-11,1.18e-11,1.316e-11,1.805e-11,2.684e-11,2.962e-11,1.972e-11,5.457e-11,1020,1015,1010,1005,1000,990,986.8,983,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.351,0.3591,0.3656,0.3875,0.41,0.444,0.4905,0.5506,0.6065,0.6648,0.7257,0.7892,0.8577,0.9299,1.029,1.123,1.245,1.367,1.508,1.627,1.746,1.863,2.024,2.179,0.8206,-130,2.079e+15,2.178e+15
2,0,38.4175,-90.7675,NaN,NaN,NaN,NaN,NaN,NaN,2.855e-09,2.566e-09,2.307e-09,2.229e-09,2.15e-09,2.001e-09,1.058e-09,8.711e-10,5.571e-10,1.134e-10,6.327e-11,5.171e-11,4.254e-11,3.156e-11,2.447e-11,1.591e-11,1.244e-11,1.299e-11,1.731e-11,2.545e-11,3.118e-11,2.321e-11,5.569e-11,NaN,1020,1015,1010,1005,1000,990,989.7,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3668,0.3875,0.4095,0.432,0.466,0.5126,0.5728,0.6282,0.6859,0.7461,0.8091,0.8769,0.9484,1.046,1.14,1.26,1.38,1.52,1.637,1.755,1.87,2.03,2.182,NaN,0.7631,-138.1,6.245e+14,2.982e+15
3,0,38.5365,-90.8082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.203e-09,2.981e-09,2.737e-09,2.659e-09,2.558e-09,2.189e-09,1.046e-09,8.564e-10,4.525e-10,1.294e-10,6.327e-11,4.988e-11,4.029e-11,2.955e-11,2.248e-11,1.458e-11,1.165e-11,1.234e-11,1.65e-11,2.326e-11,3.155e-11,2.917e-11,5.706e-11,1020,1015,1010,1005,1000,991,990,988.2,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3817,0.3992,0.4209,0.4433,0.4771,0.5234,0.5832,0.6383,0.6957,0.7558,0.8184,0.8859,0.9571,1.055,1.148,1.267,1.387,1.526,1.643,1.759,1.874,2.033,2.185,0.7233,-147.3,1.463e+15,3.225e+15
4,0,38.6555,-90.8489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.267e-09,2.136e-09,1.951e-09,1.868e-09,1.778e-09,1.385e-09,6.935e-10,5.973e-10,3.76e-10,1.463e-10,7.141e-11,5.075e-11,3.917e-11,2.873e-11,2.135e-11,1.375e-11,1.104e-11,1.18e-11,1.57e-11,2.196e-11,3.138e-11,3.301e-11,6.04e-11,1020,1015,1010,1005,1000,990,989,986.7,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.377,0.3913,0.4132,0.4356,0.4695,0.5159,0.576,0.6314,0.6891,0.7494,0.8124,0.8803,0.9519,1.05,1.143,1.264,1.384,1.524,1.641,1.758,1.873,2.033,2.185,0.704,-157.3,2.179e+15,2.381e+15
5,0,38.7744,-90.8898,NaN,NaN,NaN,NaN,NaN,NaN,2.237e-09,2.068e-09,1.809e-09,1.708e-09,1.604e-09,9.759e-10,7.258e-10,6.419e-10,4.915e-10,2.056e-10,8.668e-11,5.386e-11,3.928e-11,2.873e-11,2.087e-11,1.347e-11,1.092e-11,1.152e-11,1.5e-11,2.068e-11,3.082e-11,3.522e-11,6.439e-11,NaN,1020,1015,1010,1005,1000,990,985.8,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.4573,0.5842,0.604,0.6242,0.6549,0.6969,0.7513,0.8014,0.8536,0.9082,0.9652,1.027,1.092,1.18,1.265,1.374,1.482,1.609,1.715,1.822,1.927,2.073,2.209,NaN,0.707,-167.5,1.98e+15,2.953e+15
6,0,38.8934,-90.9307,NaN,NaN,NaN,NaN,NaN,NaN,2.15e-09,1.871e-09,1.774e-09,1.636e-09,1.545e-09,1.451e-09,9.467e-10,8.1e-10,7.003e-10,5.261e-10,2.576e-10,1.116e-10,5.75e-11,3.851e-11,2.829e-11,2.03e-11,1.342e-11,1.148e-11,1.197e-11,1.47e-11,1.909e-11,2.802e-11,3.61e-11,6.814e-11,1020,1015,1010,1005,1000,990,989.8,980,976,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.4557,0.4742,0.6324,0.6442,0.6641,0.6943,0.7356,0.789,0.8381,0.8892,0.9427,0.9985,1.059,1.122,1.209,1.292,1.398,1.505,1.629,1.733,1.837,1.94,2.083,2.216,0.7321,-177.4,2.441e+15,3.136e+15
7,0,39.0124,-90.9718,NaN,NaN,NaN,NaN,NaN,NaN,1.643e-09,1.553e-09,1.447e-09,1.437e-09,1.397e-09,1.344e-09,1.092e-09,8.531e-10,6.925e-10,5.575e-10,2.363e-10,8.241e-11,5.027e-11,3.691e-11,2.797e-11,2.023e-11,1.357e-11,1.175e-11,1.226e-11,1.456e-11,1.799e-11,2.569e-11,3.842e-11,7.231e-11,1020,1015,1010,1005,1000,990,988,980,970,968,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.4498,0.4658,0.4862,0.5529,0.5698,0.6015,0.6451,0.7013,0.7531,0.8071,0.8635,0.9225,0.9861,1.053,1.145,1.232,1.344,1.457,1.587,1.696,1.805,1.914,2.064,2.205,0.7771,173.7,2.481e+15,2.715e+15
8,0,39.1314,-91.0130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.649e-09,1.573e-09,1.435e-09,1.365e-09,1.307e-09,1.148e-09,7.995e-10,6.469e-10,5.23e-10,1.271e-10,5.786e-11,4.499e-11,3.674e-11,2.846e-11,2.069e-11,1.382e-11,1.151e-11,1.18e-11,1.343e-11,1.612e-11,2.281e-11,4.038e-11,7.658e-11,1020,1015,1010,1005,1000,990,988,985.5,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1087,0.5692,0.5799,0.5998,0.6202,0.6511,0.6933,0.748,0.7985,0.851,0.906,0.9634,1.026,1.091,1.181,1.265,1.375,1.484,1.611,1.717,1.824,1.929,2.076,2.212,0.8389,165.9,2.053e+15,2.748e+15
9,0,39.2504,-91.0544,NaN,NaN,NaN,NaN,NaN,NaN,1.685e-09,1.634e-09,1.511e-09,1.441e-09,1.383e-09,1.277e-09,9.109e-10,6.495e-10,5.229e-10,1.122e-10,5.251e-11,4.346e-11,3.646e-11,2.838e-11,2.049e-11,1.369e-11,1.129e-11,1.165e-11,1.262e-11,1.535e-11,2.186e-11,4.101e-11,7.88e-11,NaN,1020,1015,1010,1005,1000,990,984.1,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.449,0.4568,0.4761,0.6631,0.6932,0.7345,0.7879,0.8372,0.8886,0.9424,0.9986,1.059,1.123,1.211,1.294,1.401,1.508,1.632,1.736,1.84,1.944,2.087,2.22,NaN,0.9141,159.3,2.39e+15,2.874e+15
