ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,r,theta,BEHRSlantColumnAmountNO2Trop,ModelSCD
0,0,38.1956,-90.6590,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.933e-09,1.887e-09,1.807e-09,1.76e-09,1.71e-09,1.643e-09,1.52e-09,1.424e-09,1.235e-09,9.072e-10,1.319e-10,7.651e-11,5.645e-11,4.764e-11,4.636e-11,4.788e-11,3.717e-11,3.827e-11,4.284e-11,4.272e-11,4.974e-11,1.274e-10,2.106e-10,1020,1015,1010,1005,1000,990,989,985.5,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3743,0.3859,0.4071,0.429,0.4619,0.5071,0.5656,0.6196,0.6759,0.7349,0.7964,0.8628,0.9328,1.029,1.121,1.24,1.36,1.499,1.614,1.73,1.841,1.993,2.143,0.8638,-122.1,3.066e+15,4.31e+15
1,0,38.3145,-90.6994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.714e-09,1.638e-09,1.532e-09,1.481e-09,1.428e-09,1.24e-09,1.116e-09,1.044e-09,7.634e-10,4.21e-10,1.146e-10,7.206e-11,5.587e-11,4.754e-11,4.553e-11,4.728e-11,3.67e-11,3.832e-11,4.301e-11,4.257e-11,4.617e-11,1.228e-10,2.069e-10,1020,1015,1010,1005,1000,990,988,987,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3881,0.4026,0.4237,0.4453,0.4781,0.523,0.5811,0.6347,0.6906,0.749,0.81,0.876,0.9455,1.041,1.132,1.25,1.369,1.507,1.622,1.736,1.846,1.997,2.146,0.7906,-129.2,2.096e+15,3.556e+15
2,0,38.4335,-90.7399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.277e-09,2.047e-09,1.832e-09,1.757e-09,1.685e-09,1.349e-09,1.159e-09,1.064e-09,6.335e-10,2.282e-10,9.982e-11,6.86e-11,5.563e-11,4.715e-11,4.425e-11,4.549e-11,3.571e-11,3.811e-11,4.222e-11,4.257e-11,4.338e-11,1.155e-10,2.04e-10,1020,1015,1010,1005,1000,994,990,989.8,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.383,0.4032,0.4244,0.4462,0.479,0.5241,0.5823,0.636,0.6918,0.7503,0.8114,0.8774,0.9469,1.042,1.134,1.252,1.37,1.509,1.623,1.737,1.847,1.998,2.147,0.7319,-137.6,3.085e+15,3.632e+15
3,0,38.5525,-90.7805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.952e-09,2.663e-09,2.325e-09,2.227e-09,2.14e-09,1.832e-09,1.443e-09,1.302e-09,7.834e-10,2.157e-10,1.01e-10,6.899e-11,5.541e-11,4.656e-11,4.203e-11,4.262e-11,3.526e-11,3.77e-11,4.084e-11,4.201e-11,4.092e-11,1.102e-10,1.947e-10,1020,1015,1010,1005,1000,993,990,987.9,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.378,0.3944,0.4156,0.4374,0.4703,0.5155,0.5739,0.6278,0.684,0.7428,0.8042,0.8706,0.9406,1.037,1.129,1.247,1.366,1.506,1.62,1.735,1.846,1.998,2.146,0.6914,-147.2,4.544e+15,4.08e+15
4,0,38.6714,-90.8213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.049e-09,1.905e-09,1.709e-09,1.631e-09,1.566e-09,1.495e-09,1.114e-09,1.01e-09,6.199e-10,1.842e-10,9.347e-11,6.701e-11,5.472e-11,4.618e-11,4.221e-11,4.335e-11,3.593e-11,3.725e-11,3.884e-11,4.225e-11,3.952e-11,9.852e-11,1.948e-10,1020,1015,1010,1005,1000,990,988,986.9,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3779,0.3924,0.4136,0.4354,0.4684,0.5135,0.572,0.626,0.6822,0.7411,0.8027,0.8692,0.9393,1.036,1.128,1.247,1.366,1.505,1.62,1.735,1.846,1.998,2.147,0.6723,-157.7,3.53e+15,3.354e+15
5,0,38.7903,-90.8621,NaN,NaN,NaN,NaN,NaN,NaN,2.116e-09,1.824e-09,1.474e-09,1.357e-09,1.265e-09,1.167e-09,8.733e-10,7.261e-10,3.586e-10,1.511e-10,9.225e-11,6.651e-11,5.486e-11,4.575e-11,4.065e-11,4.026e-11,3.532e-11,3.695e-11,3.778e-11,4.298e-11,4.003e-11,8.894e-11,1.876e-10,NaN,1020,1015,1010,1005,1000,990,986.9,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.4883,0.5019,0.522,0.5426,0.5738,0.6165,0.6718,0.7227,0.7759,0.8315,0.8896,0.9524,1.019,1.11,1.197,1.309,1.422,1.553,1.661,1.77,1.875,2.019,2.158,NaN,0.6767,-168.3,3.378e+15,3.221e+15
6,0,38.9092,-90.9031,NaN,NaN,NaN,NaN,NaN,NaN,1.641e-09,1.622e-09,1.339e-09,1.109e-09,1.03e-09,9.654e-10,8.947e-10,6.837e-10,5.935e-10,3.1e-10,1.176e-10,7.881e-11,6.391e-11,5.511e-11,4.591e-11,4.059e-11,4.021e-11,3.566e-11,3.666e-11,3.83e-11,4.723e-11,4.217e-11,7.512e-11,1.899e-10,1020,1015,1010,1005,1000,993,990.7,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.4656,0.4671,0.487,0.5073,0.5281,0.5597,0.6029,0.6589,0.7103,0.7639,0.82,0.8787,0.9421,1.009,1.101,1.189,1.302,1.415,1.548,1.657,1.766,1.872,2.017,2.157,0.7039,-178.6,3.162e+15,2.757e+15
7,0,39.0282,-90.9442,NaN,NaN,NaN,NaN,NaN,NaN,1.067e-09,9.619e-10,8.331e-10,7.824e-10,7.396e-10,6.93e-10,5.83e-10,5.088e-10,3.014e-10,1.229e-10,7.302e-11,6.366e-11,5.582e-11,4.611e-11,4.064e-11,3.972e-11,3.548e-11,3.611e-11,4.25e-11,5.712e-11,4.787e-11,6.769e-11,1.95e-10,NaN,1020,1015,1010,1005,1000,990,987.6,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.4233,0.4388,0.4595,0.4808,0.5131,0.5573,0.6145,0.6673,0.7223,0.78,0.8402,0.9054,0.9741,1.068,1.159,1.275,1.392,1.528,1.64,1.751,1.86,2.009,2.153,NaN,0.7517,172.3,2.008e+15,2.328e+15
8,0,39.1470,-90.9855,NaN,NaN,NaN,NaN,NaN,NaN,1.086e-09,1.074e-09,9.883e-10,8.185e-10,7.465e-10,6.985e-10,6.529e-10,5.619e-10,4.84e-10,3.3e-10,1.274e-10,7.189e-11,6.336e-11,5.582e-11,4.633e-11,4.018e-11,3.715e-11,3.421e-11,3.552e-11,5.306e-11,7.998e-11,5.983e-11,6.524e-11,1.917e-10,1020,1015,1010,1005,1000,990,985.7,985,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.4423,0.4436,0.4538,0.4743,0.4954,0.5274,0.5712,0.6279,0.6803,0.7349,0.7922,0.852,0.9167,0.985,1.079,1.168,1.284,1.4,1.535,1.646,1.756,1.865,2.013,2.155,0.8163,164.4,2.68e+15,2.384e+15
9,0,39.2660,-91.0268,NaN,NaN,NaN,NaN,NaN,NaN,1.08e-09,1.019e-09,8.803e-10,8.022e-10,7.554e-10,7.116e-10,6.444e-10,5.332e-10,3.727e-10,1.422e-10,7.295e-11,6.315e-11,5.549e-11,4.668e-11,4.07e-11,3.749e-11,3.401e-11,3.495e-11,6.043e-11,9.241e-11,6.27e-11,6.283e-11,2.015e-10,NaN,1020,1015,1010,1005,1000,990,984.6,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.4325,0.4418,0.4625,0.4837,0.5158,0.5599,0.6169,0.6696,0.7247,0.7823,0.8426,0.9078,0.9766,1.071,1.161,1.277,1.394,1.531,1.642,1.753,1.862,2.012,2.154,NaN,0.8942,157.7,3.378e+15,2.498e+15
