ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,AMFStrat,AMFTrop,BEHRAMFTrop,BEHRAMFTropVisOnly,BEHRAvgKernels-00,BEHRAvgKernels-01,BEHRAvgKernels-02,BEHRAvgKernels-03,BEHRAvgKernels-04,BEHRAvgKernels-05,BEHRAvgKernels-06,BEHRAvgKernels-07,BEHRAvgKernels-08,BEHRAvgKernels-09,BEHRAvgKernels-10,BEHRAvgKernels-11,BEHRAvgKernels-12,BEHRAvgKernels-13,BEHRAvgKernels-14,BEHRAvgKernels-15,BEHRAvgKernels-16,BEHRAvgKernels-17,BEHRAvgKernels-18,BEHRAvgKernels-19,BEHRAvgKernels-20,BEHRAvgKernels-21,BEHRAvgKernels-22,BEHRAvgKernels-23,BEHRAvgKernels-24,BEHRAvgKernels-25,BEHRAvgKernels-26,BEHRAvgKernels-27,BEHRAvgKernels-28,BEHRAvgKernels-29,BEHRColumnAmountNO2Trop,BEHRColumnAmountNO2TropVisOnly,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,CloudFraction,CloudPressure,CloudRadianceFraction,ColumnAmountNO2,ColumnAmountNO2Strat,ColumnAmountNO2Trop,ColumnAmountNO2TropStd,GLOBETerpres,Latcorn-00,Latcorn-01,Latcorn-02,Latcorn-03,Loncorn-00,Loncorn-01,Loncorn-02,Loncorn-03,MODISAlbedo,MODISCloud,RelativeAzimuthAngle,Row,SlantColumnAmountNO2,SolarAzimuthAngle,SolarZenithAngle,Swath,TerrainHeight,TerrainPressure,TerrainReflectivity,Time,ViewingAzimuthAngle,ViewingZenithAngle,XTrackQualityFlags,vcdQualityFlags
0,0,37.9611,-91.2178,2.905,0.9244,1.138,2.711,8.785e-31,8.785e-31,8.785e-31,8.785e-31,8.785e-31,8.785e-31,8.785e-31,0.06628,0.06857,0.07338,0.08063,0.09057,0.1034,0.1157,0.1285,0.1419,0.156,0.1714,2.185,2.204,2.243,2.283,2.335,2.39,2.456,2.513,2.572,2.627,2.704,2.771,NaN,NaN,8.523e-10,8.228e-10,7.933e-10,7.639e-10,7.344e-10,6.754e-10,6.165e-10,5.852e-10,5.576e-10,5.007e-10,4.58e-10,4.27e-10,3.915e-10,3.346e-10,2.616e-10,1.914e-10,9.646e-11,6.866e-11,6.447e-11,5.67e-11,5.296e-11,4.847e-11,3.758e-11,3.012e-11,3.968e-11,4.703e-11,4.723e-11,4.945e-11,1.236e-10,1.988e-10,1020,1015,1010,1005,1000,990,980,974.8,970,960,945,925,900,875,850,825,800,770,760,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.07544,0.07805,0.08353,0.09178,0.1031,0.1177,0.1317,0.1463,0.1616,0.1775,0.1951,2.487,2.509,2.553,2.599,2.658,2.72,2.795,2.86,2.928,2.99,3.078,3.154,0.39,760,0.801,NaN,NaN,NaN,NaN,974.8,37.73,38,38.17,37.91,-91.6,-90.8,-90.88,-91.69,0.01943,0.924,40.23,4,NaN,-150.8,16.26,4.221e+04,250,982,0.024,6.145e+08,69.43,57.61,0,0
1,0,38.0762,-91.2713,2.904,1.498,1.031,2.677,9.703e-31,9.703e-31,9.703e-31,9.703e-31,9.703e-31,9.703e-31,9.703e-31,0.08431,0.08834,0.09413,0.1029,0.1148,0.1303,0.145,0.1603,0.1763,0.193,0.2115,0.2309,2.416,2.453,2.499,2.559,2.621,2.696,2.761,2.828,2.891,2.979,3.055,NaN,NaN,1.194e-09,1.142e-09,1.09e-09,1.038e-09,9.853e-10,8.808e-10,7.763e-10,7.442e-10,6.718e-10,5.783e-10,5.231e-10,4.834e-10,4.279e-10,3.483e-10,2.57e-10,1.711e-10,9.372e-11,6.962e-11,5.725e-11,5.649e-11,5.296e-11,4.856e-11,3.746e-11,2.998e-11,3.963e-11,4.683e-11,4.872e-11,4.652e-11,1.159e-10,2.009e-10,1020,1015,1010,1005,1000,990,980,977.1,970,960,945,925,900,875,850,825,800,770,740,733,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.08689,0.09104,0.09701,0.106,0.1184,0.1343,0.1494,0.1652,0.1817,0.1989,0.2179,0.238,2.49,2.528,2.576,2.637,2.701,2.779,2.846,2.915,2.979,3.07,3.148,0.399,733,0.783,NaN,NaN,NaN,NaN,977.1,37.84,38.12,38.28,38.03,-91.66,-90.85,-90.93,-91.75,0.0214,0.974,40.51,4,NaN,-151.1,16.35,4.221e+04,275,979,0.052,6.145e+08,69.38,57.61,0,0
2,0,38.1913,-91.3249,2.906,1.403,0.9123,2.73,1.096e-30,1.096e-30,1.096e-30,1.096e-30,1.096e-30,1.096e-30,1.096e-30,0.09379,0.09806,0.1039,0.1126,0.1246,0.1402,0.1549,0.1702,0.1863,0.203,0.2215,0.241,0.2679,2.833,2.868,2.933,2.999,3.08,3.149,3.221,3.288,3.383,3.463,NaN,NaN,1.387e-09,1.325e-09,1.262e-09,1.2e-09,1.138e-09,1.013e-09,8.881e-10,8.551e-10,7.637e-10,6.658e-10,6.104e-10,5.628e-10,4.632e-10,3.597e-10,2.553e-10,1.639e-10,9.365e-11,7.046e-11,5.778e-11,5.281e-11,5.155e-11,4.866e-11,3.771e-11,3.023e-11,3.95e-11,4.61e-11,5.1e-11,4.384e-11,1.054e-10,2.06e-10,1020,1015,1010,1005,1000,990,980,977.5,970,960,945,925,900,875,850,825,800,770,740,700,688,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.08557,0.08946,0.09475,0.1027,0.1137,0.1279,0.1413,0.1553,0.1699,0.1852,0.2021,0.2199,0.2444,2.585,2.617,2.675,2.736,2.81,2.873,2.938,3,3.086,3.159,0.435,688,0.805,NaN,NaN,NaN,NaN,977.5,37.96,38.23,38.4,38.14,-91.71,-90.91,-90.98,-91.8,0.02487,0.9829,40.78,4,NaN,-151.4,16.43,4.221e+04,252,982,0.052,6.145e+08,69.34,57.61,0,0
3,0,38.3062,-91.3787,2.907,1.17,0.7178,2.825,1.393e-30,1.393e-30,1.393e-30,1.393e-30,1.393e-30,1.393e-30,1.393e-30,0.09736,0.1029,0.1088,0.1179,0.1302,0.1462,0.1613,0.1771,0.1936,0.2108,0.2298,0.2498,0.2775,0.3044,0.3395,3.855,3.885,3.98,4.061,4.145,4.224,4.333,4.422,NaN,NaN,1.598e-09,1.526e-09,1.454e-09,1.382e-09,1.31e-09,1.166e-09,1.023e-09,1.014e-09,8.82e-10,7.909e-10,7.358e-10,6.77e-10,5.054e-10,3.917e-10,2.583e-10,1.599e-10,9.494e-11,7.15e-11,5.874e-11,5.278e-11,4.894e-11,3.847e-11,3.352e-11,3.092e-11,3.931e-11,4.53e-11,5.395e-11,4.181e-11,9.283e-11,2.138e-10,1020,1015,1010,1005,1000,990,980,979.4,970,960,945,925,900,875,850,825,800,770,740,700,660,610,578,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.06989,0.07384,0.07812,0.0846,0.09347,0.105,0.1158,0.1271,0.139,0.1513,0.165,0.1793,0.1992,0.2185,0.2437,2.767,2.788,2.857,2.915,2.976,3.032,3.11,3.174,0.494,578,0.842,NaN,NaN,NaN,NaN,979.4,38.07,38.35,38.51,38.26,-91.77,-90.96,-91.04,-91.86,0.02526,0.998,41.06,4,NaN,-151.8,16.52,4.221e+04,255,981,0.052,6.145e+08,69.29,57.61,0,0
4,0,38.4213,-91.4328,2.908,0.9243,0.5856,2.845,1.708e-30,1.708e-30,1.708e-30,1.708e-30,1.708e-30,1.708e-30,0.1221,0.1236,0.1307,0.1379,0.1488,0.1638,0.1833,0.2016,0.2206,0.2406,0.2615,0.2845,0.3087,0.3422,0.3748,0.4172,0.4604,0.5118,4.944,4.995,5.098,5.191,5.318,5.422,NaN,NaN,1.658e-09,1.586e-09,1.515e-09,1.443e-09,1.371e-09,1.228e-09,1.115e-09,1.085e-09,9.473e-10,8.687e-10,8.175e-10,7.62e-10,5.494e-10,4.419e-10,2.665e-10,1.601e-10,9.885e-11,7.285e-11,5.944e-11,5.263e-11,4.921e-11,3.928e-11,3.165e-11,3.911e-11,4.194e-11,4.516e-11,5.734e-11,4.07e-11,8.118e-11,2.223e-10,1020,1015,1010,1005,1000,990,982.2,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,475,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.07149,0.07238,0.07651,0.08075,0.08716,0.09595,0.1073,0.118,0.1292,0.1409,0.1531,0.1666,0.1808,0.2004,0.2195,0.2443,0.2696,0.2997,2.895,2.925,2.985,3.04,3.114,3.175,0.497,475,0.843,NaN,NaN,NaN,NaN,982.2,38.19,38.46,38.63,38.37,-91.82,-91.01,-91.09,-91.91,0.02656,1,41.33,4,NaN,-152.1,16.6,4.221e+04,268,980,0.052,6.145e+08,69.25,57.61,0,0
5,0,38.5362,-91.4870,2.908,0.941,0.578,2.834,1.73e-30,1.73e-30,1.73e-30,1.73e-30,1.73e-30,1.73e-30,0.1258,0.1293,0.1366,0.1441,0.1554,0.1709,0.191,0.2098,0.2295,0.2501,0.2716,0.2953,0.3203,0.3549,0.3885,0.4322,0.4767,0.5297,4.982,5.057,5.161,5.257,5.387,5.494,NaN,NaN,1.463e-09,1.405e-09,1.346e-09,1.288e-09,1.23e-09,1.114e-09,1.052e-09,9.973e-10,8.87e-10,8.332e-10,7.927e-10,7.514e-10,5.813e-10,4.876e-10,2.736e-10,1.629e-10,9.948e-11,7.216e-11,5.913e-11,5.226e-11,4.926e-11,4.024e-11,3.231e-11,3.874e-11,4.044e-11,4.602e-11,6.072e-11,3.994e-11,7.153e-11,2.296e-10,1020,1015,1010,1005,1000,990,984.9,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,487,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.07272,0.07474,0.07896,0.08328,0.08982,0.09878,0.1104,0.1213,0.1326,0.1446,0.157,0.1707,0.1852,0.2051,0.2245,0.2498,0.2755,0.3062,2.88,2.923,2.983,3.039,3.114,3.175,0.48,487,0.84,NaN,NaN,NaN,NaN,984.9,38.3,38.58,38.75,38.48,-91.88,-91.07,-91.14,-91.96,0.0266,1,41.6,4,NaN,-152.4,16.69,4.221e+04,242,983,0.042,6.145e+08,69.2,57.61,0,0
6,0,38.6512,-91.5414,2.907,1.27,0.696,2.764,1.437e-30,1.437e-30,1.437e-30,1.437e-30,1.437e-30,1.437e-30,0.1069,0.1103,0.117,0.1238,0.1342,0.1484,0.1668,0.1842,0.2022,0.2211,0.2409,0.2627,0.2857,0.3174,0.3482,3.855,3.894,3.977,4.079,4.165,4.254,4.34,4.46,4.556,NaN,NaN,1.474e-09,1.411e-09,1.347e-09,1.283e-09,1.219e-09,1.091e-09,1.027e-09,9.635e-10,8.408e-10,7.857e-10,7.423e-10,6.975e-10,5.772e-10,4.861e-10,2.803e-10,1.642e-10,9.153e-11,6.997e-11,5.92e-11,5.21e-11,4.911e-11,4.455e-11,4.086e-11,3.292e-11,3.868e-11,4.974e-11,6.527e-11,3.906e-11,6.576e-11,2.376e-10,1020,1015,1010,1005,1000,990,985.1,980,970,960,945,925,900,875,850,825,800,770,740,700,660,633,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.0744,0.07675,0.08141,0.08619,0.09341,0.1033,0.1161,0.1282,0.1407,0.1539,0.1676,0.1828,0.1988,0.2209,0.2424,2.683,2.71,2.768,2.839,2.899,2.961,3.02,3.104,3.171,0.45,633,0.825,NaN,NaN,NaN,NaN,985.1,38.41,38.69,38.86,38.6,-91.93,-91.12,-91.2,-92.02,0.02396,1,41.86,4,NaN,-152.7,16.77,4.221e+04,208,987,0.038,6.145e+08,69.16,57.61,0,0
7,0,38.7662,-91.5960,2.908,1.547,0.8648,2.756,1.156e-30,1.156e-30,1.156e-30,1.156e-30,1.156e-30,1.156e-30,0.08003,0.08221,0.08712,0.09216,0.09978,0.1102,0.1237,0.1365,0.1497,0.1636,0.1782,2.965,2.966,3.001,3.049,3.097,3.16,3.225,3.306,3.373,3.442,3.509,3.603,3.675,NaN,NaN,1.621e-09,1.541e-09,1.461e-09,1.381e-09,1.301e-09,1.142e-09,1.051e-09,9.817e-10,8.259e-10,7.468e-10,6.957e-10,6.462e-10,5.436e-10,4.49e-10,2.808e-10,1.662e-10,8.732e-11,7.023e-11,6.97e-11,5.978e-11,5.194e-11,4.893e-11,4.147e-11,3.347e-11,3.897e-11,5.484e-11,7.012e-11,3.819e-11,6.336e-11,2.432e-10,1020,1015,1010,1005,1000,990,984.5,980,970,960,945,925,900,875,850,825,800,771,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.06921,0.0711,0.07534,0.0797,0.08629,0.09532,0.107,0.118,0.1295,0.1415,0.1541,2.564,2.565,2.595,2.637,2.679,2.733,2.789,2.859,2.917,2.977,3.035,3.116,3.178,0.475,771,0.84,NaN,NaN,NaN,NaN,984.5,38.53,38.81,38.98,38.71,-91.99,-91.17,-91.25,-92.08,0.02461,1,42.13,4,NaN,-153,16.86,4.221e+04,230,984,0.038,6.145e+08,69.11,57.61,0,0
8,0,38.8811,-91.6509,2.909,1.642,0.9875,2.798,1.013e-30,1.013e-30,1.013e-30,1.013e-30,1.013e-30,1.013e-30,0.06478,0.06562,0.06923,0.07294,0.07854,0.08622,0.09617,0.1055,0.1153,0.1256,2.609,2.617,2.645,2.674,2.714,2.754,2.806,2.86,2.927,2.982,3.039,3.095,3.172,3.23,NaN,NaN,1.62e-09,1.536e-09,1.453e-09,1.37e-09,1.286e-09,1.12e-09,9.901e-10,9.532e-10,7.878e-10,6.886e-10,6.37e-10,5.914e-10,5.1e-10,4.188e-10,2.822e-10,1.615e-10,1.054e-10,8.593e-11,7.009e-11,6.018e-11,5.179e-11,4.876e-11,4.212e-11,3.378e-11,3.951e-11,6.15e-11,7.607e-11,3.754e-11,6.334e-11,2.477e-10,1020,1015,1010,1005,1000,990,982.4,980,970,960,945,925,900,875,850,825,808,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.06397,0.0648,0.06837,0.07203,0.07756,0.08515,0.09497,0.1042,0.1139,0.124,2.576,2.584,2.612,2.641,2.68,2.72,2.771,2.824,2.89,2.945,3.001,3.056,3.133,3.19,0.524,808,0.864,NaN,NaN,NaN,NaN,982.4,38.64,38.92,39.09,38.83,-92.04,-91.23,-91.31,-92.13,0.02796,1,42.39,4,NaN,-153.3,16.94,4.221e+04,227,985,0.038,6.145e+08,69.07,57.61,0,0
9,0,38.9959,-91.7058,2.91,1.712,1.066,2.789,9.384e-31,9.384e-31,9.384e-31,9.384e-31,9.384e-31,9.384e-31,0.0645,0.06487,0.06818,0.07157,0.07671,0.08375,0.09287,0.1015,0.1104,2.399,2.405,2.428,2.454,2.481,2.519,2.556,2.604,2.654,2.716,2.767,2.819,2.871,2.942,2.995,NaN,NaN,1.778e-09,1.683e-09,1.588e-09,1.492e-09,1.397e-09,1.206e-09,1.036e-09,1.016e-09,8.253e-10,6.957e-10,6.364e-10,5.897e-10,5.157e-10,4.223e-10,2.967e-10,1.787e-10,1.519e-10,8.227e-11,6.985e-11,6.076e-11,5.175e-11,4.868e-11,4.292e-11,3.411e-11,3.97e-11,6.849e-11,8.172e-11,3.742e-11,6.393e-11,2.486e-10,1020,1015,1010,1005,1000,990,981.1,980,970,960,945,925,900,875,850,831,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.06873,0.06913,0.07265,0.07627,0.08174,0.08925,0.09897,0.1081,0.1177,2.557,2.562,2.587,2.615,2.644,2.684,2.724,2.775,2.828,2.894,2.948,3.005,3.059,3.135,3.191,0.523,831,0.864,NaN,NaN,NaN,NaN,981.1,38.76,39.04,39.21,38.94,-92.1,-91.28,-91.36,-92.19,0.03107,0.998,42.64,4,NaN,-153.6,17.03,4.221e+04,229,984,0.038,6.145e+08,69.02,57.61,0,0
