ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,AMFStrat,AMFTrop,BEHRAMFTrop,BEHRAMFTropVisOnly,BEHRAvgKernels-00,BEHRAvgKernels-01,BEHRAvgKernels-02,BEHRAvgKernels-03,BEHRAvgKernels-04,BEHRAvgKernels-05,BEHRAvgKernels-06,BEHRAvgKernels-07,BEHRAvgKernels-08,BEHRAvgKernels-09,BEHRAvgKernels-10,BEHRAvgKernels-11,BEHRAvgKernels-12,BEHRAvgKernels-13,BEHRAvgKernels-14,BEHRAvgKernels-15,BEHRAvgKernels-16,BEHRAvgKernels-17,BEHRAvgKernels-18,BEHRAvgKernels-19,BEHRAvgKernels-20,BEHRAvgKernels-21,BEHRAvgKernels-22,BEHRAvgKernels-23,BEHRAvgKernels-24,BEHRAvgKernels-25,BEHRAvgKernels-26,BEHRAvgKernels-27,BEHRAvgKernels-28,BEHRAvgKernels-29,BEHRColumnAmountNO2Trop,BEHRColumnAmountNO2TropVisOnly,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,CloudFraction,CloudPressure,CloudRadianceFraction,ColumnAmountNO2,ColumnAmountNO2Strat,ColumnAmountNO2Trop,ColumnAmountNO2TropStd,GLOBETerpres,Latcorn-00,Latcorn-01,Latcorn-02,Latcorn-03,Loncorn-00,Loncorn-01,Loncorn-02,Loncorn-03,MODISAlbedo,MODISCloud,RelativeAzimuthAngle,Row,SlantColumnAmountNO2,SolarAzimuthAngle,SolarZenithAngle,Swath,TerrainHeight,TerrainPressure,TerrainReflectivity,Time,ViewingAzimuthAngle,ViewingZenithAngle,XTrackQualityFlags,vcdQualityFlags
0,0,38.1250,-90.8429,2.351,0.8644,0.5357,2.369,1.867e-30,1.867e-30,1.867e-30,1.867e-30,1.867e-30,1.867e-30,1.867e-30,0.08215,0.08725,0.09257,0.1006,0.1116,0.1259,0.1393,0.1534,0.1681,0.1834,4.259,4.278,4.306,4.344,4.385,4.439,4.494,4.564,4.624,4.688,4.744,4.822,4.874,NaN,NaN,1.459e-09,1.436e-09,1.413e-09,1.39e-09,1.367e-09,1.321e-09,1.276e-09,1.275e-09,1.23e-09,1.191e-09,1.154e-09,1.112e-09,1.038e-09,9.42e-10,8.098e-10,5.66e-10,9.353e-11,8.469e-11,6.686e-11,5.604e-11,4.937e-11,4.784e-11,4.313e-11,3.327e-11,3.865e-11,4.451e-11,4.3e-11,5.059e-11,1.247e-10,2.16e-10,1020,1015,1010,1005,1000,990,980,979.8,970,960,945,925,900,875,850,825,800,791,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.04401,0.04674,0.04959,0.0539,0.0598,0.06743,0.07464,0.08216,0.09003,0.09825,2.282,2.292,2.307,2.327,2.349,2.378,2.408,2.445,2.477,2.511,2.542,2.583,2.611,0.551,791,0.88,NaN,NaN,NaN,NaN,979.8,38,38.11,38.25,38.14,-91.03,-90.62,-90.67,-91.08,0.01873,1,31.31,12,NaN,-137.3,19.25,4.205e+04,262,980,0.056,6.135e+08,73.97,38.2,0,0
1,0,38.2427,-90.8886,2.351,0.8472,0.5813,2.382,1.72e-30,1.72e-30,1.72e-30,1.72e-30,1.72e-30,1.72e-30,0.0776,0.07948,0.08411,0.08887,0.09606,0.1059,0.1186,0.1305,0.1428,0.1557,0.1692,3.946,3.96,3.986,4.02,4.057,4.105,4.155,4.218,4.272,4.329,4.38,4.451,4.495,NaN,NaN,1.733e-09,1.677e-09,1.621e-09,1.565e-09,1.508e-09,1.396e-09,1.329e-09,1.283e-09,1.173e-09,1.112e-09,1.064e-09,9.68e-10,8.4e-10,7.58e-10,5.895e-10,2.994e-10,9.098e-11,7.967e-11,6.675e-11,5.539e-11,4.859e-11,4.734e-11,4.321e-11,3.305e-11,3.855e-11,4.404e-11,4.359e-11,4.689e-11,1.191e-10,2.193e-10,1020,1015,1010,1005,1000,990,984.1,980,970,960,945,925,900,875,850,825,800,787,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.04511,0.04621,0.0489,0.05166,0.05584,0.06156,0.06897,0.07584,0.08301,0.09051,0.09834,2.294,2.302,2.317,2.337,2.359,2.387,2.416,2.452,2.484,2.517,2.546,2.587,2.613,0.561,787,0.884,NaN,NaN,NaN,NaN,984.1,38.12,38.23,38.36,38.26,-91.07,-90.66,-90.72,-91.13,0.0208,1,31.58,12,NaN,-137.6,19.32,4.205e+04,235,984,0.056,6.135e+08,73.94,38.2,0,0
2,0,38.3605,-90.9344,2.352,0.8188,0.493,2.422,2.029e-30,2.029e-30,2.029e-30,2.029e-30,2.029e-30,2.029e-30,0.07628,0.07919,0.08349,0.08789,0.09456,0.1037,0.1155,0.1264,0.1378,0.1498,0.1622,4.744,4.752,4.779,4.815,4.854,4.905,4.958,5.025,5.083,5.144,5.199,5.275,5.318,NaN,NaN,2.504e-09,2.403e-09,2.301e-09,2.2e-09,2.099e-09,1.897e-09,1.832e-09,1.694e-09,1.505e-09,1.427e-09,1.36e-09,1.121e-09,9.283e-10,8.541e-10,5.493e-10,2.241e-10,9.38e-11,7.434e-11,6.716e-11,5.542e-11,4.778e-11,4.617e-11,4.454e-11,3.419e-11,3.828e-11,4.275e-11,4.411e-11,4.416e-11,1.114e-10,2.163e-10,1020,1015,1010,1005,1000,990,986.9,980,970,960,945,925,900,875,850,825,800,779,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.0376,0.03904,0.04116,0.04333,0.04661,0.05112,0.05694,0.06233,0.06795,0.07383,0.07998,2.339,2.343,2.356,2.374,2.393,2.418,2.444,2.477,2.506,2.536,2.563,2.6,2.622,0.624,779,0.908,NaN,NaN,NaN,NaN,986.9,38.24,38.34,38.48,38.37,-91.12,-90.71,-90.76,-91.17,0.02281,1,31.86,12,NaN,-138,19.39,4.205e+04,203,988,0.056,6.135e+08,73.91,38.2,0,0
3,0,38.4782,-90.9804,2.352,0.8429,0.4503,2.418,2.221e-30,2.221e-30,2.221e-30,2.221e-30,2.221e-30,2.221e-30,0.0895,0.09296,0.09761,0.1024,0.1096,0.1194,0.1322,0.144,0.1563,0.1692,0.1827,5.185,5.207,5.236,5.276,5.319,5.374,5.432,5.505,5.568,5.634,5.694,5.777,5.823,NaN,NaN,3.295e-09,3.139e-09,2.983e-09,2.826e-09,2.67e-09,2.358e-09,2.279e-09,2.045e-09,1.761e-09,1.66e-09,1.568e-09,1.318e-09,1.034e-09,9.464e-10,5.239e-10,2.051e-10,9.097e-11,8.389e-11,6.684e-11,5.558e-11,4.728e-11,4.543e-11,4.514e-11,3.479e-11,3.803e-11,4.115e-11,4.478e-11,4.225e-11,1.009e-10,2.151e-10,1020,1015,1010,1005,1000,990,987.6,980,970,960,945,925,900,875,850,825,800,792,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.0403,0.04186,0.04395,0.0461,0.04934,0.05379,0.05954,0.06486,0.0704,0.07621,0.08227,2.335,2.345,2.358,2.376,2.395,2.42,2.446,2.479,2.507,2.537,2.564,2.602,2.622,0.624,792,0.908,NaN,NaN,NaN,NaN,987.6,38.35,38.46,38.6,38.49,-91.16,-90.75,-90.81,-91.22,0.02567,1,32.14,12,NaN,-138.3,19.46,4.205e+04,194,989,0.056,6.135e+08,73.87,38.2,0,0
4,0,38.5960,-91.0266,2.353,0.8517,0.4792,2.395,2.087e-30,2.087e-30,2.087e-30,2.087e-30,2.087e-30,2.087e-30,0.09556,0.09948,0.1044,0.1094,0.1169,0.1273,0.1407,0.1531,0.166,0.1795,4.823,4.83,4.859,4.888,4.929,4.971,5.026,5.083,5.156,5.217,5.281,5.34,5.422,5.468,NaN,NaN,2.79e-09,2.665e-09,2.541e-09,2.417e-09,2.293e-09,2.044e-09,1.998e-09,1.796e-09,1.569e-09,1.485e-09,1.411e-09,1.323e-09,9.981e-10,9.101e-10,4.955e-10,1.906e-10,1.11e-10,9.333e-11,6.753e-11,5.543e-11,4.669e-11,4.433e-11,4.546e-11,3.57e-11,3.757e-11,3.917e-11,4.515e-11,4.046e-11,9.116e-11,2.107e-10,1020,1015,1010,1005,1000,990,988.2,980,970,960,945,925,900,875,850,825,806,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.04579,0.04767,0.05,0.0524,0.05602,0.06098,0.06741,0.07335,0.07954,0.08602,2.311,2.314,2.328,2.342,2.362,2.382,2.408,2.436,2.47,2.5,2.531,2.559,2.598,2.62,0.565,806,0.897,NaN,NaN,NaN,NaN,988.2,38.47,38.58,38.72,38.61,-91.21,-90.8,-90.85,-91.27,0.02632,0.9867,32.41,12,NaN,-138.6,19.52,4.205e+04,147,995,0.036,6.135e+08,73.84,38.2,0,0
5,0,38.7137,-91.0728,2.352,0.9151,0.5936,2.31,1.685e-30,1.685e-30,1.685e-30,1.685e-30,1.685e-30,1.685e-30,0.1054,0.1081,0.1138,0.1197,0.1286,0.1409,0.1567,0.1714,0.1867,0.2028,3.748,3.768,3.797,3.827,3.868,3.91,3.964,4.02,4.09,4.148,4.208,4.265,4.342,4.392,NaN,NaN,2.116e-09,2.028e-09,1.94e-09,1.852e-09,1.763e-09,1.587e-09,1.491e-09,1.411e-09,1.245e-09,1.177e-09,1.124e-09,1.065e-09,8.43e-10,7.515e-10,3.878e-10,1.754e-10,1.516e-10,9.474e-11,6.816e-11,5.54e-11,4.676e-11,4.436e-11,4.552e-11,3.606e-11,3.693e-11,3.83e-11,4.799e-11,3.923e-11,7.94e-11,2.128e-10,1020,1015,1010,1005,1000,990,984.6,980,970,960,945,925,900,875,850,825,819,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.06258,0.06414,0.06755,0.07106,0.07636,0.08362,0.09302,0.1017,0.1108,0.1204,2.225,2.237,2.254,2.272,2.296,2.321,2.353,2.386,2.427,2.462,2.498,2.531,2.578,2.607,0.46,819,0.851,NaN,NaN,NaN,NaN,984.6,38.59,38.7,38.83,38.73,-91.26,-90.85,-90.9,-91.31,0.02384,0.9529,32.69,12,NaN,-138.9,19.59,4.205e+04,223,985,0.036,6.135e+08,73.81,38.2,0,0
6,0,38.8314,-91.1192,2.351,0.9194,0.6367,2.199,1.571e-30,1.571e-30,1.571e-30,1.571e-30,1.571e-30,1.571e-30,0.1466,0.1489,0.1567,0.1646,0.1766,0.193,0.2143,0.2341,0.2548,0.2764,3.328,3.348,3.382,3.417,3.466,3.514,3.576,3.641,3.719,3.784,3.851,3.915,4.003,4.065,NaN,NaN,2.091e-09,1.997e-09,1.903e-09,1.809e-09,1.716e-09,1.528e-09,1.395e-09,1.341e-09,1.167e-09,1.077e-09,1.02e-09,9.6e-10,7.623e-10,6.822e-10,3.641e-10,1.545e-10,1.236e-10,8.252e-11,6.616e-11,5.598e-11,4.669e-11,4.339e-11,4.466e-11,3.672e-11,3.651e-11,3.885e-11,4.976e-11,3.867e-11,7.272e-11,2.073e-10,1020,1015,1010,1005,1000,990,983,980,970,960,945,925,900,875,850,825,816,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.09336,0.09482,0.09974,0.1048,0.1124,0.1229,0.1365,0.1491,0.1622,0.176,2.119,2.132,2.153,2.176,2.207,2.237,2.277,2.318,2.368,2.409,2.452,2.493,2.549,2.588,0.35,816,0.784,NaN,NaN,NaN,NaN,983,38.71,38.81,38.95,38.84,-91.3,-90.89,-90.95,-91.36,0.02496,0.9173,32.96,12,NaN,-139.2,19.66,4.205e+04,233,984,0.036,6.135e+08,73.78,38.2,0,0
7,0,38.9490,-91.1658,2.35,0.9893,0.7886,2.104,1.268e-30,1.268e-30,1.268e-30,1.268e-30,1.268e-30,1.268e-30,0.1875,0.1909,0.1988,0.2069,0.2191,0.2359,0.2577,0.2778,0.2988,2.547,2.561,2.59,2.622,2.656,2.702,2.748,2.807,2.867,2.94,2.999,3.061,3.12,3.201,3.261,NaN,NaN,1.799e-09,1.714e-09,1.628e-09,1.543e-09,1.457e-09,1.287e-09,1.187e-09,1.116e-09,9.522e-10,8.62e-10,8.104e-10,7.609e-10,6.373e-10,5.54e-10,3.105e-10,2.183e-10,1.569e-10,7.773e-11,6.545e-11,5.637e-11,4.673e-11,4.3e-11,4.413e-11,3.676e-11,3.661e-11,4.23e-11,5.432e-11,3.946e-11,6.704e-11,2.058e-10,1020,1015,1010,1005,1000,990,984.3,980,970,960,945,925,900,875,850,837,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1479,0.1505,0.1568,0.1631,0.1728,0.186,0.2032,0.2191,0.2356,2.008,2.019,2.042,2.068,2.095,2.131,2.167,2.213,2.261,2.318,2.365,2.414,2.46,2.524,2.572,0.273,837,0.716,NaN,NaN,NaN,NaN,984.3,38.82,38.93,39.07,38.96,-91.35,-90.94,-90.99,-91.41,0.03352,0.8175,33.22,12,NaN,-139.5,19.73,4.205e+04,229,984,0.036,6.135e+08,73.74,38.2,0,0
8,0,39.0666,-91.2125,2.348,0.9048,0.7957,1.977,1.257e-30,1.257e-30,1.257e-30,1.257e-30,1.257e-30,1.257e-30,0.2415,0.2472,0.2575,0.268,0.284,0.3058,0.3341,0.3603,0.3876,0.4162,2.384,2.402,2.441,2.481,2.537,2.591,2.661,2.733,2.818,2.889,2.961,3.03,3.126,3.203,NaN,NaN,1.625e-09,1.546e-09,1.468e-09,1.389e-09,1.31e-09,1.152e-09,1.081e-09,9.943e-10,8.403e-10,7.712e-10,7.256e-10,6.816e-10,5.939e-10,5.143e-10,3.321e-10,1.407e-10,1.007e-10,7.362e-11,6.475e-11,5.67e-11,4.655e-11,4.206e-11,4.31e-11,3.662e-11,3.625e-11,4.686e-11,6.058e-11,4.497e-11,6.312e-11,2.075e-10,1020,1015,1010,1005,1000,990,985.7,980,970,960,945,925,900,875,850,825,812,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1921,0.1967,0.2049,0.2133,0.2259,0.2433,0.2658,0.2867,0.3084,0.3312,1.897,1.911,1.942,1.974,2.018,2.062,2.117,2.174,2.243,2.298,2.356,2.411,2.487,2.548,0.208,812,0.628,NaN,NaN,NaN,NaN,985.7,38.94,39.05,39.19,39.08,-91.4,-90.98,-91.04,-91.45,0.03319,0.7573,33.49,12,NaN,-139.8,19.8,4.205e+04,213,986,0.044,6.135e+08,73.71,38.2,0,0
9,0,39.1842,-91.2593,2.346,1.156,0.8262,1.808,1.21e-30,1.21e-30,1.21e-30,1.21e-30,1.21e-30,1.21e-30,0.2815,0.2866,0.2994,0.3125,0.3323,0.3594,0.3946,0.4272,0.4612,0.4968,2.104,2.112,2.158,2.206,2.272,2.335,2.417,2.501,2.6,2.681,2.764,2.844,2.955,3.049,1.278e+15,5.839e+14,1.65e-09,1.57e-09,1.49e-09,1.41e-09,1.33e-09,1.17e-09,1.074e-09,1.011e-09,8.522e-10,7.657e-10,7.168e-10,6.728e-10,5.947e-10,4.913e-10,3.41e-10,1.3e-10,8.133e-11,7.219e-11,6.46e-11,5.714e-11,4.729e-11,4.284e-11,4.374e-11,3.687e-11,3.615e-11,5.476e-11,7.056e-11,4.89e-11,6.109e-11,2.084e-10,1020,1015,1010,1005,1000,990,984.1,980,970,960,945,925,900,875,850,825,805,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2325,0.2368,0.2474,0.2582,0.2745,0.297,0.326,0.3529,0.381,0.4105,1.738,1.745,1.783,1.823,1.877,1.929,1.997,2.066,2.148,2.215,2.283,2.35,2.442,2.519,0.153,805,0.526,5e+15,4.086e+15,9.134e+14,1.225e+15,984.1,39.06,39.17,39.3,39.2,-91.44,-91.03,-91.09,-91.5,0.03064,0.7169,33.75,12,1.052e+16,-140.1,19.87,4.205e+04,193,989,0.044,6.135e+08,73.68,38.2,0,0
