ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,AMFStrat,AMFTrop,BEHRAMFTrop,BEHRAMFTropVisOnly,BEHRAvgKernels-00,BEHRAvgKernels-01,BEHRAvgKernels-02,BEHRAvgKernels-03,BEHRAvgKernels-04,BEHRAvgKernels-05,BEHRAvgKernels-06,BEHRAvgKernels-07,BEHRAvgKernels-08,BEHRAvgKernels-09,BEHRAvgKernels-10,BEHRAvgKernels-11,BEHRAvgKernels-12,BEHRAvgKernels-13,BEHRAvgKernels-14,BEHRAvgKernels-15,BEHRAvgKernels-16,BEHRAvgKernels-17,BEHRAvgKernels-18,BEHRAvgKernels-19,BEHRAvgKernels-20,BEHRAvgKernels-21,BEHRAvgKernels-22,BEHRAvgKernels-23,BEHRAvgKernels-24,BEHRAvgKernels-25,BEHRAvgKernels-26,BEHRAvgKernels-27,BEHRAvgKernels-28,BEHRAvgKernels-29,BEHRColumnAmountNO2Trop,BEHRColumnAmountNO2TropVisOnly,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,CloudFraction,CloudPressure,CloudRadianceFraction,ColumnAmountNO2,ColumnAmountNO2Strat,ColumnAmountNO2Trop,ColumnAmountNO2TropStd,GLOBETerpres,Latcorn-00,Latcorn-01,Latcorn-02,Latcorn-03,Loncorn-00,Loncorn-01,Loncorn-02,Loncorn-03,MODISAlbedo,MODISCloud,RelativeAzimuthAngle,Row,SlantColumnAmountNO2,SolarAzimuthAngle,SolarZenithAngle,Swath,TerrainHeight,TerrainPressure,TerrainReflectivity,Time,ViewingAzimuthAngle,ViewingZenithAngle,XTrackQualityFlags,vcdQualityFlags
0,0,37.1937,-92.9862,3.787,1.139,0.9278,2.765,1.078e-30,1.078e-30,1.078e-30,1.078e-30,1.078e-30,1.078e-30,1.078e-30,1.078e-30,1.078e-30,0.2488,0.2709,0.3016,0.3412,0.38,0.4205,0.4629,0.5071,0.5572,0.6101,0.6834,0.7568,0.8532,0.9533,1.075,1.181,1.29,3.522,3.672,3.888,4.114,1.807e+15,6.063e+14,2.404e-09,2.288e-09,2.172e-09,2.057e-09,1.941e-09,1.709e-09,1.477e-09,1.246e-09,1.014e-09,1.01e-09,7.053e-10,5.847e-10,5.162e-10,4.59e-10,3.567e-10,1.788e-10,1.069e-10,8.241e-11,6.888e-11,5.611e-11,4.564e-11,3.919e-11,4.919e-11,9.223e-11,9.159e-11,5.956e-11,5.926e-11,4.56e-11,9.82e-11,1.622e-10,1020,1015,1010,1005,1000,990,980,970,960,959.9,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,399,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2308,0.2514,0.2798,0.3166,0.3526,0.3901,0.4294,0.4705,0.517,0.566,0.634,0.7021,0.7916,0.8844,0.9978,1.095,1.197,3.268,3.407,3.607,3.817,0.192,399,0.545,5.43e+15,3.959e+15,1.471e+15,1.654e+15,959.9,36.53,37.35,37.57,36.77,-94.33,-92.22,-92.33,-94.46,0.03303,NaN,51.9,0,1.727e+16,-166.1,14.13,4.224e+04,427,960,0.034,6.146e+08,65.78,69.4,0,0
1,0,37.3053,-93.0462,3.789,1.179,0.912,2.815,1.096e-30,1.096e-30,1.096e-30,1.096e-30,1.096e-30,1.096e-30,1.096e-30,1.096e-30,0.2416,0.2442,0.2654,0.2944,0.3321,0.3688,0.4072,0.4473,0.4892,0.5366,0.5867,0.6561,0.7256,0.8169,0.9116,1.027,1.127,3.511,3.624,3.774,3.987,4.207,NaN,NaN,2.732e-09,2.595e-09,2.458e-09,2.321e-09,2.183e-09,1.909e-09,1.635e-09,1.36e-09,1.132e-09,1.086e-09,7.396e-10,6.209e-10,5.455e-10,4.785e-10,3.69e-10,1.808e-10,1.104e-10,8.321e-11,6.854e-11,5.572e-11,4.549e-11,3.896e-11,4.771e-11,8.661e-11,8.695e-11,7.971e-11,6.426e-11,4.438e-11,9.013e-11,1.599e-10,1020,1015,1010,1005,1000,990,980,970,961.8,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,435,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2203,0.2227,0.2421,0.2685,0.3028,0.3364,0.3713,0.4079,0.4462,0.4894,0.5351,0.5984,0.6617,0.745,0.8314,0.9369,1.028,3.202,3.305,3.442,3.636,3.837,0.212,435,0.575,NaN,NaN,NaN,NaN,961.8,36.64,37.46,37.68,36.88,-94.39,-92.28,-92.39,-94.53,0.03415,NaN,52.14,0,NaN,-166.4,14.23,4.224e+04,389,965,0.032,6.146e+08,65.72,69.4,0,0
2,0,37.4169,-93.1066,3.79,1.238,0.9433,2.771,1.06e-30,1.06e-30,1.06e-30,1.06e-30,1.06e-30,1.06e-30,1.06e-30,1.06e-30,0.2303,0.237,0.258,0.2867,0.324,0.3603,0.3981,0.4377,0.4791,0.526,0.5754,0.644,0.7126,0.8027,0.8963,1.011,3.303,3.34,3.494,3.641,3.849,4.064,NaN,NaN,2.574e-09,2.442e-09,2.31e-09,2.177e-09,2.045e-09,1.78e-09,1.515e-09,1.251e-09,1.104e-09,9.86e-10,6.9e-10,5.944e-10,5.267e-10,4.597e-10,3.479e-10,1.692e-10,1.089e-10,8.385e-11,6.879e-11,5.529e-11,4.517e-11,3.858e-11,4.582e-11,7.963e-11,8.108e-11,8.156e-11,7.03e-11,4.312e-11,8.254e-11,1.566e-10,1020,1015,1010,1005,1000,990,980,970,964.7,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,462,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2173,0.2236,0.2434,0.2705,0.3056,0.3398,0.3755,0.4129,0.4519,0.4961,0.5428,0.6075,0.6722,0.7572,0.8455,0.9533,3.115,3.151,3.296,3.434,3.631,3.833,0.207,462,0.567,NaN,NaN,NaN,NaN,964.7,36.75,37.58,37.79,36.99,-94.45,-92.34,-92.45,-94.59,0.03283,NaN,52.37,0,NaN,-166.7,14.33,4.224e+04,355,969,0.032,6.146e+08,65.66,69.4,0,0
3,0,37.5285,-93.1671,3.792,1.144,0.8747,2.891,1.143e-30,1.143e-30,1.143e-30,1.143e-30,1.143e-30,1.143e-30,1.143e-30,1.143e-30,0.2216,0.2325,0.2532,0.2815,0.3181,0.3537,0.3909,0.4298,0.4704,0.5164,0.565,0.6323,0.6997,0.7882,0.8801,0.9924,1.089,3.732,3.821,3.973,4.188,4.407,NaN,NaN,2.184e-09,2.071e-09,1.959e-09,1.846e-09,1.733e-09,1.508e-09,1.283e-09,1.057e-09,1.007e-09,8.327e-10,6.322e-10,5.597e-10,5.014e-10,4.379e-10,3.208e-10,1.63e-10,1.081e-10,8.515e-11,6.917e-11,5.467e-11,4.447e-11,3.772e-11,4.351e-11,7.209e-11,7.759e-11,7.812e-11,7.877e-11,4.216e-11,7.757e-11,1.558e-10,1020,1015,1010,1005,1000,990,980,970,967.9,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,427,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1938,0.2034,0.2214,0.2462,0.2782,0.3094,0.3419,0.3759,0.4115,0.4517,0.4942,0.5531,0.612,0.6894,0.7698,0.868,0.9522,3.264,3.342,3.475,3.663,3.855,0.237,427,0.606,NaN,NaN,NaN,NaN,967.9,36.86,37.69,37.9,37.1,-94.51,-92.39,-92.51,-94.65,0.03211,NaN,52.6,0,NaN,-167,14.43,4.224e+04,378,966,0.034,6.146e+08,65.61,69.4,0,0
4,0,37.6399,-93.2279,3.797,1.039,0.7946,3.052,1.259e-30,1.259e-30,1.259e-30,1.259e-30,1.259e-30,1.259e-30,1.259e-30,0.2083,0.2096,0.2225,0.242,0.2688,0.3034,0.337,0.3721,0.4088,0.4472,0.4905,0.5364,0.5999,0.6634,0.747,0.8336,0.9395,1.03,4.281,4.292,4.448,4.669,4.892,NaN,NaN,1.926e-09,1.828e-09,1.73e-09,1.631e-09,1.533e-09,1.337e-09,1.14e-09,9.623e-10,9.439e-10,7.501e-10,6.094e-10,5.468e-10,4.9e-10,4.192e-10,2.939e-10,1.578e-10,1.1e-10,8.709e-11,6.982e-11,5.44e-11,4.397e-11,3.681e-11,4.126e-11,6.547e-11,7.714e-11,8.688e-11,8.758e-11,4.156e-11,7.34e-11,1.538e-10,1020,1015,1010,1005,1000,990,980,971,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,403,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1655,0.1665,0.1768,0.1923,0.2136,0.2411,0.2678,0.2957,0.3248,0.3553,0.3898,0.4262,0.4767,0.5272,0.5935,0.6624,0.7465,0.8185,3.402,3.41,3.534,3.71,3.887,0.283,403,0.662,NaN,NaN,NaN,NaN,971,36.97,37.8,38.02,37.21,-94.57,-92.45,-92.57,-94.71,0.03208,NaN,52.83,0,NaN,-167.3,14.53,4.224e+04,324,973,0.034,6.146e+08,65.55,69.4,0,0
5,0,37.7514,-93.2888,3.799,0.9349,0.7126,3.162,1.403e-30,1.403e-30,1.403e-30,1.403e-30,1.403e-30,1.403e-30,1.403e-30,0.1987,0.2031,0.2161,0.2356,0.2624,0.297,0.3307,0.3657,0.4024,0.4408,0.4842,0.5301,0.5937,0.6572,0.7407,0.8274,0.9333,1.024,1.118,4.926,5.01,5.245,5.481,NaN,NaN,1.679e-09,1.597e-09,1.515e-09,1.432e-09,1.35e-09,1.185e-09,1.021e-09,9.095e-10,8.561e-10,6.97e-10,5.963e-10,5.395e-10,4.794e-10,3.973e-10,2.658e-10,1.485e-10,1.092e-10,8.747e-11,7.04e-11,5.443e-11,4.373e-11,3.593e-11,3.881e-11,5.906e-11,8.048e-11,9.698e-11,6.307e-11,4.125e-11,7.071e-11,1.526e-10,1020,1015,1010,1005,1000,990,980,973.4,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,374,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1416,0.1447,0.1539,0.1679,0.1869,0.2117,0.2356,0.2606,0.2868,0.3141,0.345,0.3777,0.423,0.4683,0.5278,0.5896,0.665,0.7296,0.7966,3.51,3.57,3.738,3.906,0.317,374,0.698,NaN,NaN,NaN,NaN,973.4,37.08,37.91,38.13,37.32,-94.64,-92.51,-92.63,-94.77,0.03032,NaN,53.06,0,NaN,-167.6,14.63,4.224e+04,292,977,0.034,6.146e+08,65.49,69.4,0,0
6,0,37.8628,-93.3501,3.802,0.726,0.5831,3.294,1.715e-30,1.715e-30,1.715e-30,1.715e-30,1.715e-30,1.715e-30,1.715e-30,0.1952,0.2022,0.2158,0.2363,0.2645,0.3009,0.3362,0.373,0.4116,0.4519,0.4975,0.5456,0.6125,0.6792,0.7669,0.858,0.9692,1.064,1.163,1.262,6.346,6.457,6.725,NaN,NaN,1.614e-09,1.535e-09,1.456e-09,1.376e-09,1.297e-09,1.138e-09,9.796e-10,9.003e-10,8.209e-10,6.723e-10,5.902e-10,5.365e-10,4.678e-10,3.781e-10,2.447e-10,1.42e-10,1.076e-10,8.69e-11,7.063e-11,5.463e-11,4.38e-11,3.535e-11,3.647e-11,5.33e-11,8.597e-11,1.057e-10,4.104e-11,5.626e-11,6.929e-11,1.504e-10,1020,1015,1010,1005,1000,990,980,975.2,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,306,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1138,0.1179,0.1258,0.1378,0.1542,0.1755,0.196,0.2175,0.24,0.2635,0.2901,0.3182,0.3571,0.396,0.4472,0.5003,0.5652,0.6206,0.6781,0.7357,3.7,3.765,3.922,0.367,306,0.742,NaN,NaN,NaN,NaN,975.2,37.19,38.03,38.24,37.43,-94.7,-92.58,-92.69,-94.84,0.0279,NaN,53.28,0,NaN,-167.8,14.73,4.224e+04,258,981,0.034,6.146e+08,65.43,69.4,0,0
7,0,37.9742,-93.4114,3.805,0.6307,0.5091,3.436,1.964e-30,1.964e-30,1.964e-30,1.964e-30,1.964e-30,1.964e-30,1.964e-30,0.1728,0.1811,0.1937,0.2128,0.2389,0.2727,0.3054,0.3395,0.3753,0.4126,0.4549,0.4996,0.5616,0.6234,0.7048,0.7892,0.8923,0.9804,1.072,1.163,7.425,7.472,7.754,NaN,NaN,1.569e-09,1.491e-09,1.413e-09,1.336e-09,1.258e-09,1.102e-09,9.464e-10,8.925e-10,7.908e-10,6.506e-10,5.8e-10,5.315e-10,4.576e-10,3.632e-10,2.342e-10,1.392e-10,1.056e-10,8.603e-11,7.066e-11,5.506e-11,4.413e-11,3.509e-11,3.449e-11,4.913e-11,9.288e-11,1.142e-10,4.091e-11,6.341e-11,6.881e-11,1.49e-10,1020,1015,1010,1005,1000,990,980,976.7,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,290,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.08795,0.0922,0.09862,0.1083,0.1216,0.1388,0.1555,0.1728,0.191,0.21,0.2316,0.2543,0.2859,0.3174,0.3588,0.4017,0.4543,0.4991,0.5455,0.5922,3.78,3.804,3.947,0.433,290,0.792,NaN,NaN,NaN,NaN,976.7,37.3,38.14,38.35,37.54,-94.76,-92.64,-92.75,-94.9,0.02629,NaN,53.49,0,NaN,-168.1,14.83,4.224e+04,298,976,0.034,6.146e+08,65.38,69.4,0,0
8,0,38.0855,-93.4732,3.808,0.4571,0.306,3.536,3.268e-30,3.268e-30,3.268e-30,3.268e-30,3.268e-30,3.268e-30,3.268e-30,0.2374,0.2518,0.2698,0.297,0.3343,0.3825,0.4293,0.478,0.5291,0.5824,0.6428,0.7067,0.7953,0.8836,0.9997,1.12,1.268,1.393,1.523,1.654,1.842,12.78,12.93,NaN,NaN,1.544e-09,1.467e-09,1.39e-09,1.313e-09,1.236e-09,1.082e-09,9.281e-10,8.972e-10,7.742e-10,6.442e-10,5.815e-10,5.369e-10,4.651e-10,3.625e-10,2.369e-10,1.392e-10,1.042e-10,8.55e-11,7.08e-11,5.565e-11,4.461e-11,3.503e-11,3.285e-11,4.642e-11,9.963e-11,1.209e-10,4.075e-11,6.861e-11,1.154e-10,1.479e-10,1020,1015,1010,1005,1000,990,980,978.1,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,223,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.07265,0.07704,0.08256,0.09088,0.1023,0.1171,0.1314,0.1463,0.1619,0.1782,0.1967,0.2162,0.2434,0.2704,0.3059,0.3428,0.3879,0.4263,0.4662,0.5063,0.5638,3.911,3.955,0.499,223,0.822,NaN,NaN,NaN,NaN,978.1,37.41,38.25,38.46,37.65,-94.82,-92.7,-92.81,-94.96,0.02501,NaN,53.71,0,NaN,-168.4,14.93,4.224e+04,279,978,0.055,6.146e+08,65.32,69.4,0,0
9,0,38.1968,-93.5351,3.811,0.3716,0.1656,0.1656,6.039e-30,6.039e-30,6.039e-30,6.039e-30,6.039e-30,6.039e-30,6.039e-30,0.3525,0.3739,0.399,0.437,0.489,0.5564,0.6215,0.6894,0.7606,0.835,0.9193,1.008,1.132,1.255,1.417,1.585,1.79,1.965,2.146,2.329,2.59,2.868,NaN,NaN,NaN,1.673e-09,1.586e-09,1.498e-09,1.411e-09,1.324e-09,1.15e-09,9.755e-10,9.51e-10,8.012e-10,6.657e-10,6.019e-10,5.561e-10,4.911e-10,3.8e-10,2.469e-10,1.408e-10,1.034e-10,8.493e-11,7.058e-11,5.578e-11,4.46e-11,3.468e-11,3.12e-11,4.451e-11,1.061e-10,1.268e-10,4.067e-11,6.866e-11,1.474e-10,NaN,1020,1015,1010,1005,1000,990,980,978.7,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.05838,0.06191,0.06608,0.07236,0.08097,0.09213,0.1029,0.1142,0.126,0.1383,0.1522,0.167,0.1874,0.2078,0.2346,0.2625,0.2965,0.3254,0.3554,0.3856,0.4289,0.4749,NaN,0.585,185,0.865,NaN,NaN,NaN,NaN,978.7,37.52,38.36,38.58,37.76,-94.89,-92.76,-92.87,-95.03,0.02729,NaN,53.92,0,NaN,-168.7,15.03,4.224e+04,231,984,0.058,6.146e+08,65.26,69.4,0,0
