ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,r,theta,BEHRSlantColumnAmountNO2Trop,ModelSCD
0,0,38.1889,-90.6565,2.37e-09,2.324e-09,2.279e-09,2.233e-09,2.187e-09,2.095e-09,2.055e-09,2.003e-09,1.933e-09,1.916e-09,1.866e-09,1.815e-09,1.747e-09,1.621e-09,1.521e-09,1.333e-09,9.822e-10,1.34e-10,7.723e-11,5.659e-11,4.745e-11,4.627e-11,4.826e-11,3.745e-11,3.818e-11,4.252e-11,4.267e-11,5.018e-11,1.278e-10,2.11e-10,1020,1015,1010,1005,1000,990,985.6,980,972,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3425,0.3541,0.3708,0.3751,0.3967,0.4293,0.4739,0.5316,0.585,0.6405,0.6987,0.7594,0.825,0.8941,0.9889,1.08,1.197,1.315,1.453,1.567,1.681,1.791,1.942,2.091,0.8682,-121.8,1.659e+15,4.277e+15
1,0,38.3088,-90.6918,2.082e-09,2.026e-09,1.971e-09,1.915e-09,1.86e-09,1.749e-09,1.714e-09,1.638e-09,1.532e-09,1.481e-09,1.428e-09,1.24e-09,1.116e-09,1.044e-09,7.634e-10,4.21e-10,1.146e-10,7.206e-11,5.587e-11,4.754e-11,4.553e-11,4.728e-11,3.67e-11,3.832e-11,4.301e-11,4.257e-11,4.617e-11,1.228e-10,2.069e-10,NaN,1020,1015,1010,1005,1000,990,987,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3413,0.3557,0.3767,0.3983,0.4309,0.4755,0.5333,0.5866,0.6422,0.7003,0.7611,0.8266,0.8958,0.9906,1.082,1.199,1.317,1.455,1.569,1.682,1.792,1.943,2.092,NaN,0.7903,-128.5,1.78e+15,3.319e+15
2,0,38.4288,-90.7271,3.043e-09,2.931e-09,2.818e-09,2.706e-09,2.594e-09,2.37e-09,2.365e-09,2.323e-09,2.145e-09,1.94e-09,1.87e-09,1.798e-09,1.43e-09,1.225e-09,1.121e-09,6.386e-10,2.317e-10,1.027e-10,6.938e-11,5.578e-11,4.703e-11,4.341e-11,4.491e-11,3.58e-11,3.805e-11,4.191e-11,4.238e-11,4.283e-11,1.153e-10,2.007e-10,1020,1015,1010,1005,1000,990,989.8,988,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3481,0.3517,0.3681,0.389,0.4105,0.443,0.4876,0.5452,0.5982,0.6534,0.7113,0.7717,0.8369,0.9056,1,1.09,1.207,1.324,1.461,1.574,1.687,1.796,1.946,2.094,0.7257,-136.6,3.183e+15,3.533e+15
3,0,38.5486,-90.7624,4.151e-09,3.965e-09,3.779e-09,3.593e-09,3.407e-09,3.035e-09,2.943e-09,2.663e-09,2.523e-09,2.325e-09,2.227e-09,2.14e-09,1.832e-09,1.443e-09,1.302e-09,7.834e-10,2.157e-10,1.01e-10,6.899e-11,5.541e-11,4.656e-11,4.203e-11,4.262e-11,3.526e-11,3.77e-11,4.084e-11,4.201e-11,4.092e-11,1.102e-10,1.947e-10,1020,1015,1010,1005,1000,990,987.6,980,976,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3474,0.363,0.3713,0.384,0.4055,0.438,0.4826,0.5403,0.5934,0.6488,0.7069,0.7675,0.8329,0.902,0.9967,1.087,1.205,1.322,1.46,1.573,1.686,1.796,1.946,2.094,0.6783,-146.1,3.055e+15,3.858e+15
4,0,38.6685,-90.7979,3.147e-09,3.011e-09,2.876e-09,2.741e-09,2.605e-09,2.335e-09,2.272e-09,2.25e-09,2.064e-09,1.815e-09,1.724e-09,1.649e-09,1.57e-09,1.159e-09,1.04e-09,6.548e-10,1.814e-10,9.408e-11,6.69e-11,5.463e-11,4.607e-11,4.156e-11,4.201e-11,3.538e-11,3.719e-11,3.905e-11,4.158e-11,3.947e-11,1.018e-10,1.911e-10,1020,1015,1010,1005,1000,990,987.8,987,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3433,0.3448,0.3592,0.3802,0.4018,0.4344,0.4791,0.5369,0.5902,0.6457,0.7039,0.7647,0.8303,0.8996,0.9947,1.086,1.203,1.321,1.459,1.572,1.685,1.796,1.947,2.094,0.6519,-156.6,2.801e+15,3.287e+15
5,0,38.7884,-90.8335,3.425e-09,3.222e-09,3.02e-09,2.817e-09,2.615e-09,2.21e-09,2.125e-09,2.038e-09,1.805e-09,1.478e-09,1.365e-09,1.277e-09,1.181e-09,8.855e-10,7.248e-10,3.564e-10,1.556e-10,9.312e-11,6.671e-11,5.48e-11,4.575e-11,4.074e-11,4.039e-11,3.531e-11,3.695e-11,3.791e-11,4.295e-11,4e-11,9.041e-11,1.88e-10,1020,1015,1010,1005,1000,990,988.1,986,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.4707,0.4747,0.4863,0.506,0.5261,0.5567,0.5985,0.6526,0.7025,0.7544,0.8088,0.8656,0.927,0.9918,1.081,1.166,1.275,1.386,1.514,1.62,1.726,1.829,1.97,2.108,0.649,-167.7,2.756e+15,3.173e+15
6,0,38.9083,-90.8691,2.792e-09,2.622e-09,2.453e-09,2.283e-09,2.113e-09,1.903e-09,1.827e-09,1.774e-09,1.435e-09,1.168e-09,1.079e-09,1.005e-09,9.234e-10,6.996e-10,6.01e-10,3.232e-10,1.214e-10,8.01e-11,6.392e-11,5.499e-11,4.589e-11,4.028e-11,3.933e-11,3.531e-11,3.674e-11,3.91e-11,4.874e-11,4.365e-11,7.75e-11,1.868e-10,1020,1015,1010,1005,1000,994,991.7,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.4378,0.4412,0.4607,0.4807,0.5012,0.5323,0.5749,0.63,0.6806,0.7333,0.7885,0.8462,0.9086,0.9743,1.065,1.151,1.262,1.374,1.504,1.612,1.719,1.823,1.967,2.106,0.67,-178.4,1.618e+15,2.738e+15
7,0,39.0281,-90.9049,1.545e-09,1.469e-09,1.392e-09,1.316e-09,1.24e-09,1.088e-09,1.056e-09,9.944e-10,9.361e-10,7.98e-10,7.455e-10,7.012e-10,6.541e-10,5.553e-10,4.815e-10,3.051e-10,1.237e-10,7.282e-11,6.365e-11,5.588e-11,4.616e-11,4.034e-11,3.864e-11,3.512e-11,3.608e-11,4.384e-11,6.002e-11,5.062e-11,6.737e-11,1.92e-10,1020,1015,1010,1005,1000,990,988,984,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3904,0.3983,0.4065,0.427,0.448,0.4799,0.5236,0.5801,0.6322,0.6865,0.7433,0.8028,0.8671,0.9349,1.028,1.117,1.232,1.347,1.481,1.592,1.702,1.81,1.958,2.101,0.7127,171.8,3.338e+15,2.192e+15
8,0,39.1480,-90.9407,1.705e-09,1.615e-09,1.525e-09,1.436e-09,1.346e-09,1.167e-09,1.08e-09,1.057e-09,9.883e-10,8.185e-10,7.465e-10,6.985e-10,6.529e-10,5.619e-10,4.84e-10,3.3e-10,1.274e-10,7.189e-11,6.336e-11,5.582e-11,4.633e-11,4.018e-11,3.715e-11,3.421e-11,3.552e-11,5.306e-11,7.998e-11,5.983e-11,6.524e-11,1.917e-10,1020,1015,1010,1005,1000,990,985.3,984,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.4066,0.4092,0.4173,0.4376,0.4585,0.4901,0.5334,0.5895,0.6413,0.6953,0.7519,0.8111,0.8751,0.9426,1.035,1.124,1.238,1.353,1.487,1.596,1.706,1.813,1.96,2.102,0.7735,163.4,1.088e+15,2.269e+15
9,0,39.2677,-90.9766,1.516e-09,1.445e-09,1.374e-09,1.304e-09,1.233e-09,1.091e-09,1.032e-09,1.029e-09,9.493e-10,8.19e-10,7.583e-10,7.153e-10,6.725e-10,6.027e-10,5.099e-10,3.417e-10,1.439e-10,7.611e-11,6.312e-11,5.502e-11,4.653e-11,4.026e-11,3.629e-11,3.333e-11,3.533e-11,6.436e-11,9.69e-11,6.329e-11,6.49e-11,1.916e-10,1020,1015,1010,1005,1000,990,986,985.8,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3903,0.402,0.4226,0.4436,0.4755,0.5192,0.5757,0.628,0.6825,0.7396,0.7993,0.8639,0.9321,1.026,1.115,1.23,1.346,1.481,1.591,1.702,1.81,1.959,2.102,0.8486,156.3,1.349e+15,2.331e+15
