ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,r,theta,BEHRSlantColumnAmountNO2Trop,ModelSCD
0,0,38.3174,-91.5120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.319e-10,8.347e-10,7.51e-10,7.034e-10,6.577e-10,4.67e-10,3.467e-10,2.308e-10,1.521e-10,9.723e-11,7.301e-11,6.882e-11,5.981e-11,5.417e-11,5.019e-11,3.829e-11,3.077e-11,3.931e-11,4.574e-11,5.572e-11,4.119e-11,8.816e-11,2.098e-10,1020,1015,1010,1005,1000,990,980,979.3,970,960,945,925,900,875,850,825,800,770,761,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1739,0.1858,0.199,0.2188,0.246,0.2812,0.3145,0.3491,0.3854,0.4233,0.4649,1.716,1.753,1.824,1.894,1.985,2.078,2.19,2.284,2.379,2.472,2.601,2.723,1.447,-155.1,1.067e+15,2.145e+15
1,0,38.4379,-91.5357,NaN,NaN,NaN,NaN,NaN,NaN,1.005e-09,9.815e-10,8.762e-10,8.084e-10,7.662e-10,7.252e-10,5.18e-10,4.351e-10,2.612e-10,1.59e-10,1.005e-10,7.316e-11,5.932e-11,5.899e-11,5.287e-11,4.997e-11,3.897e-11,3.128e-11,3.887e-11,4.546e-11,5.892e-11,4.038e-11,7.522e-11,2.229e-10,1020,1015,1010,1005,1000,990,982.3,980,970,960,945,925,900,875,850,825,800,770,740,738,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1878,0.1911,0.2054,0.2201,0.2423,0.2726,0.3119,0.349,0.3876,0.428,0.4702,0.5166,0.5655,1.664,1.737,1.813,1.911,2.011,2.131,2.231,2.333,2.432,2.571,2.703,1.423,-159.9,9.545e+14,2.147e+15
2,0,38.5583,-91.5594,NaN,NaN,NaN,NaN,NaN,NaN,8.234e-10,8.027e-10,7.541e-10,7.211e-10,6.92e-10,6.606e-10,5.433e-10,4.513e-10,2.553e-10,1.644e-10,9.866e-11,7.178e-11,5.906e-11,5.274e-11,5.052e-11,4.968e-11,3.885e-11,3.146e-11,3.866e-11,4.719e-11,6.266e-11,3.969e-11,6.725e-11,2.289e-10,1020,1015,1010,1005,1000,990,984.3,980,970,960,945,925,900,875,850,825,800,770,740,700,671,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1846,0.1906,0.2045,0.2188,0.2403,0.2699,0.3082,0.3441,0.3817,0.4209,0.462,0.5071,0.5546,0.6201,1.817,1.839,1.935,2.033,2.15,2.248,2.348,2.446,2.581,2.71,1.409,-164.8,1.907e+15,2.036e+15
3,0,38.6788,-91.5832,NaN,NaN,NaN,NaN,NaN,NaN,1.082e-09,9.701e-10,8.227e-10,7.617e-10,7.122e-10,6.614e-10,5.52e-10,4.616e-10,2.784e-10,1.657e-10,8.97e-11,6.947e-11,6.59e-11,5.919e-11,5.186e-11,4.904e-11,3.989e-11,3.22e-11,3.888e-11,5.282e-11,6.806e-11,3.866e-11,6.33e-11,2.408e-10,1020,1015,1010,1005,1000,990,987.4,980,970,960,945,925,900,875,850,825,800,770,760,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1433,0.1508,0.1612,0.1719,0.188,0.2101,0.2387,0.2656,0.2935,0.3228,0.3534,0.387,1.888,1.918,1.98,2.041,2.121,2.202,2.3,2.382,2.465,2.546,2.66,2.762,1.406,-169.8,1.363e+15,2.16e+15
4,0,38.7994,-91.6070,NaN,NaN,NaN,NaN,NaN,NaN,1.001e-09,9.419e-10,7.929e-10,7.137e-10,6.658e-10,6.206e-10,5.182e-10,4.343e-10,2.839e-10,1.662e-10,8.836e-11,7.682e-11,6.985e-11,5.933e-11,5.117e-11,4.833e-11,4.098e-11,3.296e-11,3.903e-11,5.566e-11,7.069e-11,3.786e-11,6.371e-11,2.417e-10,1020,1015,1010,1005,1000,990,984.1,980,970,960,945,925,900,875,850,825,800,782,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1759,0.1813,0.1946,0.2083,0.229,0.2574,0.2942,0.3288,0.3649,0.4026,0.4421,1.651,1.672,1.726,1.799,1.872,1.965,2.061,2.176,2.271,2.368,2.464,2.596,2.72,1.413,-174.8,-4.145e+14,2.215e+15
5,0,38.9199,-91.6308,NaN,NaN,NaN,NaN,NaN,NaN,1.039e-09,1.005e-09,8.185e-10,7.027e-10,6.488e-10,6.038e-10,5.924e-10,5.139e-10,4.256e-10,2.869e-10,1.658e-10,8.612e-11,6.985e-11,5.943e-11,5.057e-11,4.766e-11,4.229e-11,3.391e-11,3.911e-11,5.871e-11,7.33e-11,3.702e-11,6.469e-11,2.415e-10,1020,1015,1010,1005,1000,990,982,980,970,960,945,925,922,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2481,0.2512,0.2669,0.2831,0.3076,0.3411,1.221,1.264,1.309,1.357,1.406,1.458,1.516,1.576,1.66,1.741,1.846,1.953,2.081,2.187,2.294,2.4,2.547,2.687,1.431,-179.7,1.777e+15,3.115e+15
6,0,39.0405,-91.6547,NaN,NaN,NaN,NaN,NaN,NaN,1.068e-09,1.043e-09,8.293e-10,6.885e-10,6.266e-10,5.779e-10,5.132e-10,4.549e-10,4.294e-10,3.025e-10,1.588e-10,8.174e-11,6.941e-11,5.999e-11,5.021e-11,4.744e-11,4.401e-11,3.49e-11,3.889e-11,6.606e-11,7.869e-11,3.62e-11,6.464e-11,2.464e-10,1020,1015,1010,1005,1000,990,981.3,980,970,960,945,925,900,883,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3167,0.3189,0.3367,0.355,0.3826,0.4204,0.4695,1.147,1.163,1.215,1.269,1.325,1.388,1.454,1.544,1.632,1.747,1.863,2.001,2.115,2.232,2.346,2.506,2.66,1.46,175.5,3.026e+15,2.778e+15
7,0,39.1610,-91.6785,NaN,NaN,NaN,NaN,NaN,NaN,1.05e-09,1.023e-09,8.235e-10,6.888e-10,6.273e-10,5.782e-10,5.247e-10,4.61e-10,4.158e-10,3.002e-10,1.469e-10,7.898e-11,6.886e-11,6.03e-11,5.054e-11,4.786e-11,4.512e-11,3.553e-11,3.823e-11,7.24e-11,8.322e-11,3.704e-11,6.385e-11,2.481e-10,1020,1015,1010,1005,1000,990,981.5,980,970,960,945,925,900,886,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3006,0.3029,0.3188,0.3351,0.3598,0.3937,0.4376,1.288,1.309,1.356,1.406,1.458,1.516,1.577,1.661,1.742,1.847,1.954,2.082,2.188,2.295,2.401,2.549,2.688,1.498,171,2.516e+15,2.904e+15
8,0,39.2815,-91.7024,NaN,NaN,NaN,NaN,NaN,NaN,1.032e-09,9.902e-10,7.976e-10,6.828e-10,6.27e-10,5.806e-10,5.608e-10,5.125e-10,3.781e-10,2.72e-10,1.473e-10,7.624e-11,6.674e-11,5.917e-11,5.065e-11,4.797e-11,4.71e-11,3.67e-11,3.613e-11,7.859e-11,8.735e-11,4.411e-11,6.193e-11,2.479e-10,1020,1015,1010,1005,1000,990,982.3,980,970,960,945,925,918,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2849,0.2885,0.3042,0.3203,0.3447,0.3782,1.241,1.276,1.322,1.369,1.419,1.471,1.528,1.589,1.672,1.753,1.857,1.964,2.091,2.196,2.302,2.408,2.554,2.692,1.544,166.7,2.599e+15,3.162e+15
9,0,39.4020,-91.7262,NaN,NaN,NaN,NaN,NaN,NaN,1.041e-09,9.717e-10,7.83e-10,6.881e-10,6.358e-10,5.892e-10,5.05e-10,3.609e-10,3.558e-10,2.429e-10,1.418e-10,7.819e-11,6.682e-11,5.876e-11,5.046e-11,4.782e-11,4.775e-11,3.699e-11,3.491e-11,8.417e-11,9.35e-11,5.205e-11,6.14e-11,2.487e-10,1020,1015,1010,1005,1000,990,983.8,980,970,960,945,925,900,876,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2648,0.271,0.2874,0.3043,0.3299,0.3649,0.4103,1.261,1.263,1.312,1.364,1.418,1.477,1.54,1.626,1.71,1.818,1.928,2.06,2.168,2.278,2.387,2.54,2.683,1.599,162.7,2.199e+15,2.794e+15
