ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,r,theta,BEHRSlantColumnAmountNO2Trop,ModelSCD
0,0,38.2499,-90.7651,2.075e-09,2.016e-09,1.958e-09,1.899e-09,1.841e-09,1.724e-09,1.67e-09,1.607e-09,1.494e-09,1.439e-09,1.387e-09,1.305e-09,1.165e-09,1.107e-09,1.084e-09,8.993e-10,5.158e-10,1.063e-10,7.065e-11,5.572e-11,4.78e-11,4.701e-11,4.748e-11,3.623e-11,3.838e-11,4.358e-11,4.285e-11,4.783e-11,1.238e-10,2.129e-10,1020,1015,1010,1005,1000,990,985.4,980,970,960,945,925,900,882,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3266,0.3381,0.3595,0.3815,0.4148,0.4603,0.5193,0.5579,0.5739,0.6308,0.6903,0.7525,0.8197,0.8906,0.9879,1.081,1.202,1.324,1.466,1.583,1.701,1.815,1.971,2.126,0.8823,-129.9,2.008e+15,3.369e+15
1,0,38.3700,-90.7979,2.291e-09,2.213e-09,2.135e-09,2.057e-09,1.979e-09,1.823e-09,1.797e-09,1.667e-09,1.523e-09,1.462e-09,1.403e-09,1.163e-09,1.071e-09,1.037e-09,9.696e-10,6.601e-10,3.02e-10,1.132e-10,7.142e-11,5.57e-11,4.743e-11,4.534e-11,4.692e-11,3.632e-11,3.828e-11,4.284e-11,4.268e-11,4.525e-11,1.202e-10,2.076e-10,1020,1015,1010,1005,1000,990,988.4,980,970,960,945,925,907,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3256,0.3431,0.3645,0.3865,0.4198,0.4654,0.507,0.5244,0.5789,0.6357,0.6952,0.7573,0.8244,0.8952,0.9924,1.086,1.206,1.328,1.469,1.586,1.704,1.817,1.973,2.128,0.8176,-137.1,2.469e+15,3.16e+15
2,0,38.4902,-90.8309,3.37e-09,3.241e-09,3.113e-09,2.984e-09,2.855e-09,2.597e-09,2.566e-09,2.339e-09,2.107e-09,2.036e-09,1.961e-09,1.594e-09,1.303e-09,1.182e-09,6.68e-10,5.091e-10,2.126e-10,9.575e-11,6.762e-11,5.545e-11,4.69e-11,4.398e-11,4.545e-11,3.572e-11,3.785e-11,4.129e-11,4.279e-11,4.21e-11,1.089e-10,2.033e-10,1020,1015,1010,1005,1000,990,988.9,980,970,960,945,925,900,875,850,844,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.361,0.3793,0.4004,0.422,0.4547,0.4996,0.5576,0.6111,0.667,0.6804,0.7254,0.7864,0.8524,0.922,1.018,1.109,1.228,1.347,1.486,1.601,1.716,1.828,1.981,2.133,0.7678,-145.3,1.403e+15,3.736e+15
3,0,38.6104,-90.8639,3.008e-09,2.894e-09,2.78e-09,2.665e-09,2.551e-09,2.323e-09,2.289e-09,2.094e-09,1.884e-09,1.808e-09,1.734e-09,1.579e-09,1.385e-09,1.199e-09,1.086e-09,6.278e-10,1.922e-10,9.304e-11,6.708e-11,5.5e-11,4.637e-11,4.292e-11,4.449e-11,3.605e-11,3.744e-11,3.937e-11,4.269e-11,4.016e-11,9.946e-11,1.986e-10,1020,1015,1010,1005,1000,990,988.6,980,970,960,945,925,913,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.323,0.3411,0.3625,0.3846,0.418,0.4637,0.491,0.5228,0.5774,0.6344,0.694,0.7563,0.8237,0.8948,0.9924,1.086,1.207,1.328,1.47,1.588,1.705,1.819,1.975,2.13,0.736,-154.5,2.332e+15,3.31e+15
4,0,38.7305,-90.8969,2.284e-09,2.189e-09,2.094e-09,1.999e-09,1.905e-09,1.715e-09,1.612e-09,1.526e-09,1.35e-09,1.274e-09,1.214e-09,1.142e-09,9.333e-10,8.749e-10,7.333e-10,3.57e-10,1.712e-10,9.351e-11,6.795e-11,5.515e-11,4.612e-11,4.241e-11,4.387e-11,3.651e-11,3.69e-11,3.736e-11,4.374e-11,3.852e-11,8.595e-11,1.984e-10,1020,1015,1010,1005,1000,990,984.7,980,970,960,945,925,906,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3673,0.377,0.398,0.4196,0.4523,0.497,0.5403,0.5549,0.6086,0.6646,0.7232,0.7844,0.8507,0.9206,1.017,1.109,1.227,1.347,1.487,1.602,1.717,1.829,1.983,2.134,0.7247,-164.3,2.271e+15,2.709e+15
5,0,38.8507,-90.9301,3.196e-09,3.01e-09,2.823e-09,2.637e-09,2.45e-09,2.078e-09,2.013e-09,1.705e-09,1.389e-09,1.277e-09,1.195e-09,1.143e-09,1.109e-09,8.384e-10,7.54e-10,3.812e-10,1.292e-10,8.386e-11,6.555e-11,5.555e-11,4.601e-11,4.147e-11,4.23e-11,3.622e-11,3.667e-11,3.715e-11,4.459e-11,3.885e-11,7.87e-11,1.953e-10,1020,1015,1010,1005,1000,990,988.4,980,970,960,945,933,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.4118,0.4287,0.4493,0.4704,0.5023,0.5281,0.5461,0.6028,0.6552,0.7097,0.7668,0.8265,0.8911,0.9593,1.053,1.143,1.258,1.375,1.511,1.623,1.735,1.844,1.994,2.141,0.7347,-174,1.324e+15,2.896e+15
6,0,38.9708,-90.9633,1.858e-09,1.763e-09,1.669e-09,1.575e-09,1.481e-09,1.292e-09,1.276e-09,1.104e-09,9.522e-10,8.962e-10,8.47e-10,7.9e-10,7.541e-10,6.243e-10,5.364e-10,2.774e-10,1.151e-10,7.516e-11,6.322e-11,5.512e-11,4.59e-11,4.064e-11,4.041e-11,3.576e-11,3.648e-11,3.883e-11,4.872e-11,4.254e-11,7.176e-11,1.931e-10,1020,1015,1010,1005,1000,990,989.2,980,970,960,945,925,920,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3928,0.4114,0.4322,0.4535,0.4858,0.5301,0.5409,0.5873,0.6402,0.6952,0.7529,0.8132,0.8785,0.9474,1.042,1.132,1.249,1.367,1.504,1.617,1.73,1.841,1.993,2.14,0.7652,176.7,2.109e+15,2.347e+15
7,0,39.0909,-90.9967,1.581e-09,1.502e-09,1.424e-09,1.346e-09,1.267e-09,1.111e-09,1.048e-09,9.539e-10,8.089e-10,7.499e-10,7.046e-10,6.671e-10,6.58e-10,5.609e-10,4.847e-10,3.138e-10,1.233e-10,7.263e-11,6.36e-11,5.587e-11,4.619e-11,4.027e-11,3.818e-11,3.486e-11,3.59e-11,4.587e-11,6.492e-11,5.303e-11,6.68e-11,1.92e-10,1020,1015,1010,1005,1000,990,986.2,980,970,960,945,929,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3692,0.3821,0.4031,0.4247,0.4574,0.4928,0.5021,0.5601,0.6138,0.6697,0.7283,0.7896,0.856,0.926,1.022,1.114,1.233,1.352,1.492,1.607,1.722,1.834,1.988,2.138,0.8139,168.4,1.058e+15,2.171e+15
8,0,39.2110,-91.0300,1.633e-09,1.556e-09,1.48e-09,1.403e-09,1.326e-09,1.173e-09,1.087e-09,1.019e-09,8.68e-10,7.906e-10,7.431e-10,6.991e-10,6.234e-10,5.245e-10,3.678e-10,1.373e-10,7.269e-11,7.237e-11,6.361e-11,5.592e-11,4.659e-11,4.082e-11,3.856e-11,3.467e-11,3.524e-11,5.581e-11,8.225e-11,5.877e-11,6.261e-11,2.035e-10,1020,1015,1010,1005,1000,990,984.6,980,970,960,945,925,900,875,850,825,800,799,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3337,0.3423,0.3613,0.3809,0.4104,0.4509,0.5033,0.5519,0.6027,0.6558,0.7114,0.9313,0.9902,1.054,1.142,1.227,1.335,1.445,1.573,1.678,1.784,1.887,2.029,2.165,0.8778,161.1,1.031e+15,2.247e+15
9,0,39.3310,-91.0635,2.024e-09,1.948e-09,1.873e-09,1.797e-09,1.722e-09,1.571e-09,1.484e-09,1.42e-09,1.272e-09,1.171e-09,1.07e-09,9.769e-10,8.774e-10,6.634e-10,4.095e-10,3.385e-10,1.539e-10,7.823e-11,6.3e-11,5.456e-11,4.68e-11,4.071e-11,3.671e-11,3.307e-11,3.457e-11,7.262e-11,1.067e-10,6.285e-11,6.327e-11,2.004e-10,1020,1015,1010,1005,1000,990,984.4,980,970,960,945,925,900,875,857,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3421,0.3509,0.3711,0.392,0.4235,0.4666,0.5225,0.5745,0.7073,0.7232,0.7802,0.8397,0.9043,0.9724,1.066,1.155,1.271,1.387,1.523,1.634,1.746,1.855,2.005,2.15,0.9539,154.9,1.458e+15,2.668e+15
