ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,AMFStrat,AMFTrop,BEHRAMFTrop,BEHRAMFTropVisOnly,BEHRAvgKernels-00,BEHRAvgKernels-01,BEHRAvgKernels-02,BEHRAvgKernels-03,BEHRAvgKernels-04,BEHRAvgKernels-05,BEHRAvgKernels-06,BEHRAvgKernels-07,BEHRAvgKernels-08,BEHRAvgKernels-09,BEHRAvgKernels-10,BEHRAvgKernels-11,BEHRAvgKernels-12,BEHRAvgKernels-13,BEHRAvgKernels-14,BEHRAvgKernels-15,BEHRAvgKernels-16,BEHRAvgKernels-17,BEHRAvgKernels-18,BEHRAvgKernels-19,BEHRAvgKernels-20,BEHRAvgKernels-21,BEHRAvgKernels-22,BEHRAvgKernels-23,BEHRAvgKernels-24,BEHRAvgKernels-25,BEHRAvgKernels-26,BEHRAvgKernels-27,BEHRAvgKernels-28,BEHRAvgKernels-29,BEHRColumnAmountNO2Trop,BEHRColumnAmountNO2TropVisOnly,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,CloudFraction,CloudPressure,CloudRadianceFraction,ColumnAmountNO2,ColumnAmountNO2Strat,ColumnAmountNO2Trop,ColumnAmountNO2TropStd,GLOBETerpres,Latcorn-00,Latcorn-01,Latcorn-02,Latcorn-03,Loncorn-00,Loncorn-01,Loncorn-02,Loncorn-03,MODISAlbedo,MODISCloud,RelativeAzimuthAngle,Row,SlantColumnAmountNO2,SolarAzimuthAngle,SolarZenithAngle,Swath,TerrainHeight,TerrainPressure,TerrainReflectivity,Time,ViewingAzimuthAngle,ViewingZenithAngle,XTrackQualityFlags,vcdQualityFlags
0,0,37.1458,-92.9046,3.807,0.4061,0.3081,3.578,3.245e-30,3.245e-30,3.245e-30,3.245e-30,3.245e-30,3.245e-30,3.245e-30,3.245e-30,3.245e-30,0.2265,0.2505,0.285,0.3298,0.3737,0.4195,0.4674,0.5175,0.5741,0.6339,0.7169,0.7999,0.909,1.022,1.161,1.28,1.403,1.527,1.703,12.71,12.84,NaN,NaN,2.103e-09,2.004e-09,1.905e-09,1.806e-09,1.706e-09,1.508e-09,1.31e-09,1.111e-09,9.128e-10,8.974e-10,6.434e-10,5.347e-10,4.761e-10,4.283e-10,3.398e-10,1.736e-10,1.049e-10,8.194e-11,6.89e-11,5.608e-11,4.543e-11,3.898e-11,4.956e-11,9.474e-11,9.493e-11,5.853e-11,4.629e-11,1.046e-10,1.473e-10,1.671e-10,1020,1015,1010,1005,1000,990,980,970,960,959.3,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,219,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.06979,0.0772,0.08784,0.1016,0.1151,0.1293,0.144,0.1595,0.1769,0.1953,0.2209,0.2465,0.2801,0.315,0.3576,0.3943,0.4325,0.4704,0.5248,3.917,3.955,0.493,219,0.833,NaN,NaN,NaN,NaN,959.3,36.48,37.3,37.52,36.72,-94.25,-92.14,-92.25,-94.38,0.02481,NaN,49.21,0,NaN,-163.4,14.83,4.2e+04,460,956,0.034,6.132e+08,65.8,69.4,0,0
1,0,37.2575,-92.9645,3.806,0.4454,0.2526,3.488,3.959e-30,3.959e-30,3.959e-30,3.959e-30,3.959e-30,3.959e-30,3.959e-30,3.959e-30,0.3442,0.3448,0.3813,0.4313,0.4961,0.5597,0.6259,0.6953,0.7677,0.8497,0.9363,1.056,1.176,1.334,1.498,1.698,1.871,2.049,2.227,2.482,15.58,15.58,NaN,NaN,2.589e-09,2.462e-09,2.336e-09,2.209e-09,2.082e-09,1.829e-09,1.576e-09,1.322e-09,1.075e-09,1.069e-09,7.335e-10,6.092e-10,5.36e-10,4.749e-10,3.69e-10,1.836e-10,1.093e-10,8.27e-11,6.857e-11,5.585e-11,4.549e-11,3.9e-11,4.86e-11,9.031e-11,9.003e-11,6.181e-11,4.515e-11,9.532e-11,1.616e-10,1.629e-10,1020,1015,1010,1005,1000,990,980,970,960.3,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,201,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.08694,0.0871,0.09632,0.109,0.1253,0.1414,0.1581,0.1756,0.1939,0.2147,0.2365,0.2669,0.2972,0.3371,0.3785,0.429,0.4725,0.5177,0.5626,0.6271,3.935,3.937,0.442,201,0.801,NaN,NaN,NaN,NaN,960.3,36.59,37.42,37.63,36.83,-94.31,-92.19,-92.31,-94.44,0.02656,NaN,49.45,0,NaN,-163.7,14.93,4.2e+04,425,961,0.034,6.132e+08,65.75,69.4,0,0
2,0,37.3691,-93.0248,3.803,0.5883,0.4612,3.325,2.168e-30,2.168e-30,2.168e-30,2.168e-30,2.168e-30,2.168e-30,2.168e-30,2.168e-30,0.2301,0.2353,0.2602,0.2945,0.3388,0.3823,0.4275,0.4749,0.5244,0.5804,0.6395,0.7216,0.8036,0.9114,1.023,1.16,1.278,1.4,1.521,1.695,8.267,8.494,NaN,NaN,2.733e-09,2.594e-09,2.455e-09,2.317e-09,2.178e-09,1.901e-09,1.624e-09,1.347e-09,1.147e-09,1.07e-09,7.322e-10,6.187e-10,5.441e-10,4.755e-10,3.644e-10,1.771e-10,1.101e-10,8.345e-11,6.854e-11,5.55e-11,4.533e-11,3.877e-11,4.688e-11,8.367e-11,8.463e-11,6.696e-11,4.382e-11,8.686e-11,1.073e-10,1.594e-10,1020,1015,1010,1005,1000,990,980,970,963,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,249,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1061,0.1085,0.12,0.1358,0.1563,0.1763,0.1972,0.219,0.2418,0.2677,0.2949,0.3328,0.3706,0.4203,0.472,0.535,0.5892,0.6454,0.7015,0.7819,3.813,3.917,0.373,249,0.752,NaN,NaN,NaN,NaN,963,36.7,37.53,37.74,36.94,-94.37,-92.25,-92.37,-94.51,0.02591,NaN,49.69,0,NaN,-164,15.02,4.2e+04,419,961,0.033,6.132e+08,65.69,69.4,0,0
3,0,37.4807,-93.0853,3.798,0.8667,0.6856,3.052,1.459e-30,1.459e-30,1.459e-30,1.459e-30,1.459e-30,1.459e-30,1.459e-30,1.459e-30,0.2054,0.2148,0.238,0.2697,0.3107,0.3508,0.3926,0.4364,0.4821,0.5338,0.5884,0.6642,0.74,0.8396,0.943,1.069,1.178,1.29,1.402,5.211,5.387,5.652,NaN,NaN,2.366e-09,2.244e-09,2.123e-09,2.001e-09,1.88e-09,1.636e-09,1.393e-09,1.15e-09,1.048e-09,9.072e-10,6.565e-10,5.732e-10,5.108e-10,4.468e-10,3.357e-10,1.656e-10,1.078e-10,8.39e-11,6.872e-11,5.493e-11,4.482e-11,3.817e-11,4.475e-11,7.624e-11,7.946e-11,7.372e-11,4.276e-11,5.291e-11,8.122e-11,1.581e-10,1020,1015,1010,1005,1000,990,980,970,966.1,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,325,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1408,0.1473,0.1632,0.1849,0.213,0.2405,0.2692,0.2992,0.3305,0.366,0.4034,0.4554,0.5073,0.5756,0.6465,0.7331,0.8075,0.8846,0.9615,3.573,3.693,3.875,0.279,325,0.66,NaN,NaN,NaN,NaN,966.1,36.81,37.64,37.86,37.06,-94.43,-92.31,-92.43,-94.57,0.02481,NaN,49.92,0,NaN,-164.3,15.12,4.2e+04,367,968,0.033,6.132e+08,65.63,69.4,0,0
4,0,37.5923,-93.1459,3.793,1.043,0.8046,2.81,1.243e-30,1.243e-30,1.243e-30,1.243e-30,1.243e-30,1.243e-30,1.243e-30,1.243e-30,0.2222,0.2375,0.2621,0.2958,0.3395,0.3821,0.4265,0.4729,0.5215,0.5764,0.6344,0.7148,0.7953,0.901,1.011,1.145,1.26,1.379,4.17,4.27,4.514,4.765,NaN,NaN,2.065e-09,1.958e-09,1.852e-09,1.745e-09,1.639e-09,1.426e-09,1.213e-09,9.996e-10,9.829e-10,7.879e-10,6.149e-10,5.481e-10,4.917e-10,4.274e-10,3.098e-10,1.613e-10,1.087e-10,8.585e-11,6.936e-11,5.447e-11,4.416e-11,3.723e-11,4.246e-11,6.925e-11,7.719e-11,8.295e-11,6.212e-11,4.191e-11,7.632e-11,1.569e-10,1020,1015,1010,1005,1000,990,980,970,969.3,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,378,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1788,0.1911,0.2109,0.238,0.2732,0.3074,0.3432,0.3805,0.4196,0.4638,0.5104,0.5752,0.6399,0.725,0.8133,0.9212,1.014,1.11,3.355,3.436,3.632,3.834,0.207,378,0.575,NaN,NaN,NaN,NaN,969.3,36.92,37.75,37.97,37.17,-94.49,-92.37,-92.49,-94.63,0.02556,NaN,50.16,0,NaN,-164.6,15.21,4.2e+04,350,970,0.028,6.132e+08,65.58,69.4,0,0
5,0,37.7038,-93.2068,3.788,1.174,0.9044,2.562,1.106e-30,1.106e-30,1.106e-30,1.106e-30,1.106e-30,1.106e-30,1.106e-30,0.2389,0.2428,0.2603,0.2865,0.3226,0.3692,0.4146,0.4618,0.5113,0.5631,0.6216,0.6834,0.7691,0.8548,0.9674,1.084,1.227,1.349,3.501,3.538,3.706,3.944,4.19,1.625e+15,5.736e+14,1.847e-09,1.753e-09,1.66e-09,1.566e-09,1.472e-09,1.285e-09,1.097e-09,9.485e-10,9.1e-10,7.265e-10,6.024e-10,5.423e-10,4.841e-10,4.083e-10,2.817e-10,1.54e-10,1.097e-10,8.741e-11,7.015e-11,5.445e-11,4.383e-11,3.635e-11,4.018e-11,6.268e-11,7.839e-11,8.873e-11,9.17e-11,4.145e-11,7.227e-11,1.544e-10,1020,1015,1010,1005,1000,990,980,972.2,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,410,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2161,0.2196,0.2354,0.2591,0.2917,0.3339,0.3749,0.4177,0.4624,0.5092,0.5621,0.618,0.6956,0.773,0.8749,0.9806,1.11,1.22,3.166,3.2,3.351,3.567,3.789,0.163,410,0.49,4.983e+15,3.73e+15,1.252e+15,1.579e+15,972.2,37.03,37.87,38.08,37.28,-94.55,-92.43,-92.55,-94.69,0.026,NaN,50.38,0,1.619e+16,-164.9,15.31,4.2e+04,300,976,0.028,6.132e+08,65.52,69.4,0,0
6,0,37.8153,-93.2680,3.785,1.306,1.014,2.409,9.858e-31,9.858e-31,9.858e-31,9.858e-31,9.858e-31,9.858e-31,9.858e-31,0.2248,0.2322,0.2492,0.2749,0.3101,0.3557,0.4,0.4461,0.4944,0.5449,0.602,0.6624,0.7461,0.8297,0.9396,1.054,1.193,2.873,2.938,3.098,3.255,3.479,3.71,2.525e+15,1.064e+15,1.647e-09,1.566e-09,1.485e-09,1.404e-09,1.323e-09,1.161e-09,9.985e-10,9.04e-10,8.364e-10,6.821e-10,5.914e-10,5.363e-10,4.718e-10,3.862e-10,2.558e-10,1.462e-10,1.089e-10,8.747e-11,7.066e-11,5.456e-11,4.368e-11,3.551e-11,3.764e-11,5.646e-11,7.114e-11,8.368e-11,1.023e-10,4.121e-11,7.025e-11,1.537e-10,1020,1015,1010,1005,1000,990,980,974.4,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,470,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.228,0.2355,0.2528,0.2789,0.3146,0.3609,0.4057,0.4526,0.5016,0.5528,0.6107,0.6719,0.7569,0.8417,0.9532,1.069,1.21,2.914,2.98,3.143,3.302,3.53,3.764,0.14,470,0.443,5.694e+15,3.733e+15,1.961e+15,1.493e+15,974.4,37.14,37.98,38.19,37.39,-94.62,-92.49,-92.61,-94.76,0.02481,NaN,50.61,0,1.728e+16,-165.2,15.41,4.2e+04,272,979,0.028,6.132e+08,65.46,69.4,0,0
7,0,37.9267,-93.3293,3.787,1.227,0.9614,2.454,1.04e-30,1.04e-30,1.04e-30,1.04e-30,1.04e-30,1.04e-30,1.04e-30,0.225,0.2354,0.2531,0.2797,0.3161,0.3634,0.4091,0.4569,0.5069,0.5592,0.6183,0.6808,0.7675,0.854,0.9678,1.086,1.23,1.353,3.186,3.283,3.448,3.681,3.921,3.082e+15,1.207e+15,1.583e-09,1.505e-09,1.427e-09,1.349e-09,1.271e-09,1.114e-09,9.578e-10,8.916e-10,8.014e-10,6.571e-10,5.81e-10,5.307e-10,4.596e-10,3.672e-10,2.385e-10,1.415e-10,1.07e-10,8.663e-11,7.065e-11,5.477e-11,4.382e-11,3.506e-11,3.548e-11,5.141e-11,9.009e-11,9.849e-11,1.111e-10,4.106e-11,6.928e-11,1.522e-10,1020,1015,1010,1005,1000,990,980,976,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,428,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2163,0.2263,0.2433,0.2689,0.3039,0.3493,0.3933,0.4392,0.4873,0.5376,0.5944,0.6545,0.7378,0.821,0.9304,1.044,1.183,1.301,3.063,3.157,3.314,3.539,3.77,0.146,428,0.455,6.15e+15,3.735e+15,2.415e+15,1.685e+15,976,37.25,38.09,38.3,37.5,-94.68,-92.55,-92.67,-94.82,0.02375,NaN,50.84,0,1.77e+16,-165.4,15.5,4.2e+04,261,980,0.028,6.132e+08,65.4,69.4,0,0
8,0,38.0380,-93.3910,3.787,1.21,0.8515,2.33,1.174e-30,1.174e-30,1.174e-30,1.174e-30,1.174e-30,1.174e-30,1.174e-30,0.271,0.2873,0.3094,0.3426,0.3881,0.4471,0.5043,0.5639,0.6263,0.6916,0.7654,0.8434,0.9517,1.06,1.202,1.349,1.529,1.683,1.842,2.002,4.062,4.094,4.382,1.864e+15,6.809e+14,1.514e-09,1.44e-09,1.366e-09,1.292e-09,1.217e-09,1.069e-09,9.2e-10,8.808e-10,7.714e-10,6.411e-10,5.769e-10,5.315e-10,4.584e-10,3.595e-10,2.353e-10,1.401e-10,1.054e-10,8.596e-11,7.076e-11,5.533e-11,4.43e-11,3.495e-11,3.37e-11,4.797e-11,9.742e-11,1.191e-10,4.095e-11,6.507e-11,6.893e-11,1.516e-10,1020,1015,1010,1005,1000,990,980,977.5,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,287,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2308,0.2446,0.2634,0.2917,0.3305,0.3807,0.4294,0.4801,0.5333,0.5888,0.6517,0.7181,0.8104,0.9023,1.023,1.149,1.302,1.433,1.569,1.705,3.459,3.486,3.731,0.129,287,0.399,5.05e+15,3.738e+15,1.312e+15,1.566e+15,977.5,37.36,38.2,38.42,37.61,-94.74,-92.61,-92.73,-94.88,0.02263,NaN,51.06,0,1.634e+16,-165.7,15.6,4.2e+04,285,978,0.054,6.132e+08,65.35,69.4,0,0
9,0,38.1494,-93.4526,3.785,1.353,0.9343,2.206,1.07e-30,1.07e-30,1.07e-30,1.07e-30,1.07e-30,1.07e-30,1.07e-30,0.2677,0.2854,0.3068,0.3391,0.3835,0.4409,0.4964,0.5543,0.615,0.6785,0.7503,0.8262,0.9316,1.037,1.175,1.318,1.493,1.642,1.797,3.378,3.441,3.704,3.976,3.078e+15,1.303e+15,1.548e-09,1.471e-09,1.393e-09,1.316e-09,1.238e-09,1.083e-09,9.281e-10,9.02e-10,7.73e-10,6.479e-10,5.883e-10,5.444e-10,4.766e-10,3.696e-10,2.435e-10,1.411e-10,1.04e-10,8.52e-11,7.061e-11,5.572e-11,4.459e-11,3.479e-11,3.203e-11,4.583e-11,1.049e-10,1.261e-10,5.954e-11,4.081e-11,6.886e-11,1.509e-10,1020,1015,1010,1005,1000,990,980,978.4,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,366,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2501,0.2666,0.2867,0.3169,0.3583,0.4119,0.4638,0.518,0.5747,0.6339,0.7011,0.772,0.8704,0.9685,1.097,1.231,1.395,1.534,1.679,3.156,3.215,3.461,3.715,0.109,366,0.358,5.867e+15,3.742e+15,2.125e+15,1.427e+15,978.4,37.47,38.31,38.53,37.72,-94.8,-92.67,-92.79,-94.94,0.0232,NaN,51.27,0,1.763e+16,-166,15.7,4.2e+04,249,982,0.054,6.132e+08,65.29,69.4,0,0
