ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,AMFStrat,AMFTrop,BEHRAMFTrop,BEHRAMFTropVisOnly,BEHRAvgKernels-00,BEHRAvgKernels-01,BEHRAvgKernels-02,BEHRAvgKernels-03,BEHRAvgKernels-04,BEHRAvgKernels-05,BEHRAvgKernels-06,BEHRAvgKernels-07,BEHRAvgKernels-08,BEHRAvgKernels-09,BEHRAvgKernels-10,BEHRAvgKernels-11,BEHRAvgKernels-12,BEHRAvgKernels-13,BEHRAvgKernels-14,BEHRAvgKernels-15,BEHRAvgKernels-16,BEHRAvgKernels-17,BEHRAvgKernels-18,BEHRAvgKernels-19,BEHRAvgKernels-20,BEHRAvgKernels-21,BEHRAvgKernels-22,BEHRAvgKernels-23,BEHRAvgKernels-24,BEHRAvgKernels-25,BEHRAvgKernels-26,BEHRAvgKernels-27,BEHRAvgKernels-28,BEHRAvgKernels-29,BEHRColumnAmountNO2Trop,BEHRColumnAmountNO2TropVisOnly,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,CloudFraction,CloudPressure,CloudRadianceFraction,ColumnAmountNO2,ColumnAmountNO2Strat,ColumnAmountNO2Trop,ColumnAmountNO2TropStd,GLOBETerpres,Latcorn-00,Latcorn-01,Latcorn-02,Latcorn-03,Loncorn-00,Loncorn-01,Loncorn-02,Loncorn-03,MODISAlbedo,MODISCloud,RelativeAzimuthAngle,Row,SlantColumnAmountNO2,SolarAzimuthAngle,SolarZenithAngle,Swath,TerrainHeight,TerrainPressure,TerrainReflectivity,Time,ViewingAzimuthAngle,ViewingZenithAngle,XTrackQualityFlags,vcdQualityFlags
0,0,37.9889,-91.2116,2.936,0.4646,0.3812,3.033,2.623e-30,2.623e-30,2.623e-30,2.623e-30,2.623e-30,2.623e-30,2.623e-30,0.07159,0.07466,0.08013,0.08836,0.09964,0.1142,0.1285,0.1434,0.159,0.1752,0.1931,0.2119,0.2378,0.263,0.2958,0.329,7.842,7.974,8.112,8.241,8.422,8.549,NaN,NaN,NaN,7.526e-10,7.249e-10,6.972e-10,6.695e-10,6.418e-10,5.864e-10,5.31e-10,5.064e-10,4.756e-10,4.254e-10,3.957e-10,3.731e-10,3.496e-10,3.201e-10,2.781e-10,1.462e-10,6.567e-11,4.947e-11,4.033e-11,3.287e-11,2.424e-11,1.52e-11,1.196e-11,1.423e-11,2.011e-11,2.556e-11,2.285e-11,1.962e-11,5.7e-11,NaN,1020,1015,1010,1005,1000,990,980,975.7,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,NaN,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.02729,0.02846,0.03055,0.03368,0.03798,0.04354,0.04899,0.05467,0.0606,0.06679,0.0736,0.08078,0.09066,0.1003,0.1127,0.1254,2.989,3.04,3.092,3.141,3.211,3.259,NaN,0.671,500,0.925,NaN,NaN,NaN,NaN,975.7,37.75,38.03,38.2,37.94,-91.6,-90.79,-90.87,-91.69,0.01715,0.974,40.79,4,NaN,-151.4,19.79,4.174e+04,235,984,0.032,6.117e+08,69.42,57.6,0,0
1,0,38.1041,-91.2651,2.933,0.7546,0.3801,2.886,2.631e-30,2.631e-30,2.631e-30,2.631e-30,2.631e-30,2.631e-30,2.631e-30,0.1371,0.1446,0.1548,0.1702,0.1912,0.2185,0.2447,0.272,0.3006,0.3304,0.3631,0.3977,0.4453,0.4915,0.5514,0.6124,0.6846,7.702,7.828,7.987,8.138,8.35,8.51,NaN,NaN,1.139e-09,1.085e-09,1.031e-09,9.772e-10,9.233e-10,8.154e-10,7.075e-10,6.795e-10,6e-10,5.149e-10,4.729e-10,4.431e-10,3.995e-10,3.532e-10,2.872e-10,1.372e-10,6.359e-11,4.925e-11,4.053e-11,3.259e-11,2.374e-11,1.499e-11,1.213e-11,1.394e-11,1.475e-11,1.937e-11,2.534e-11,2.523e-11,2.099e-11,5.692e-11,1020,1015,1010,1005,1000,990,980,977.5,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,491,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.0521,0.05497,0.05885,0.06469,0.07268,0.08303,0.09299,0.1034,0.1142,0.1256,0.138,0.1512,0.1692,0.1868,0.2096,0.2327,0.2602,2.927,2.975,3.036,3.093,3.174,3.234,0.509,491,0.862,NaN,NaN,NaN,NaN,977.5,37.87,38.14,38.31,38.05,-91.65,-90.85,-90.92,-91.74,0.01834,0.9638,41.02,4,NaN,-151.6,19.87,4.174e+04,293,977,0.035,6.117e+08,69.38,57.6,0,0
2,0,38.2191,-91.3188,2.933,0.7717,0.3652,2.817,2.739e-30,2.739e-30,2.739e-30,2.739e-30,2.739e-30,2.739e-30,2.739e-30,0.1828,0.1934,0.2064,0.226,0.2528,0.2875,0.3202,0.3544,0.3901,0.4273,0.4683,0.5115,0.571,0.6286,0.7035,0.7795,0.8695,7.931,8.073,8.247,8.414,8.649,8.83,NaN,NaN,1.362e-09,1.3e-09,1.238e-09,1.176e-09,1.113e-09,9.891e-10,8.648e-10,8.436e-10,7.431e-10,6.63e-10,6.187e-10,5.83e-10,4.638e-10,3.793e-10,2.751e-10,1.311e-10,6.201e-11,4.915e-11,4.074e-11,3.217e-11,2.323e-11,1.487e-11,1.222e-11,1.348e-11,1.412e-11,1.824e-11,2.362e-11,2.642e-11,2.414e-11,5.678e-11,1020,1015,1010,1005,1000,990,980,978.4,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,492,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.06674,0.07062,0.07536,0.08251,0.0923,0.105,0.1169,0.1294,0.1424,0.1561,0.171,0.1868,0.2085,0.2296,0.2569,0.2846,0.3175,2.896,2.948,3.011,3.072,3.158,3.224,0.456,492,0.833,NaN,NaN,NaN,NaN,978.4,37.98,38.26,38.43,38.17,-91.71,-90.9,-90.98,-91.79,0.02019,0.952,41.24,4,NaN,-151.9,19.95,4.174e+04,258,981,0.035,6.117e+08,69.33,57.6,0,0
3,0,38.3342,-91.3727,2.932,0.8687,0.362,2.734,2.763e-30,2.763e-30,2.763e-30,2.763e-30,2.763e-30,2.763e-30,2.763e-30,0.2235,0.2384,0.2538,0.2771,0.3089,0.3501,0.3889,0.4294,0.4717,0.5159,0.5644,0.6156,0.6861,0.7544,0.8431,0.933,7.751,7.879,8.057,8.242,8.422,8.679,8.88,NaN,NaN,1.427e-09,1.373e-09,1.32e-09,1.266e-09,1.212e-09,1.104e-09,9.969e-10,9.967e-10,8.919e-10,8.268e-10,7.836e-10,7.28e-10,5.2e-10,3.953e-10,2.716e-10,1.386e-10,6.554e-11,5.058e-11,4.057e-11,3.132e-11,2.23e-11,1.442e-11,1.186e-11,1.218e-11,1.278e-11,1.695e-11,2.124e-11,2.568e-11,2.717e-11,5.687e-11,1020,1015,1010,1005,1000,990,980,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,538,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.08089,0.0863,0.09188,0.1003,0.1118,0.1267,0.1408,0.1554,0.1707,0.1867,0.2043,0.2228,0.2484,0.2731,0.3052,0.3377,2.806,2.852,2.916,2.983,3.049,3.141,3.214,0.405,538,0.803,NaN,NaN,NaN,NaN,980,38.1,38.37,38.54,38.28,-91.76,-90.95,-91.03,-91.85,0.02118,0.9836,41.45,4,NaN,-152.2,20.04,4.174e+04,243,983,0.035,6.117e+08,69.29,57.6,0,0
4,0,38.4492,-91.4268,2.929,1.001,0.3877,2.523,2.579e-30,2.579e-30,2.579e-30,2.579e-30,2.579e-30,2.579e-30,0.3097,0.3156,0.3353,0.3556,0.3862,0.428,0.4822,0.5331,0.5862,0.6417,0.6996,0.7633,0.8304,0.9229,1.012,1.128,6.783,6.902,7.116,7.307,7.504,7.701,7.982,8.213,NaN,NaN,1.531e-09,1.481e-09,1.431e-09,1.381e-09,1.331e-09,1.231e-09,1.16e-09,1.13e-09,1.034e-09,9.775e-10,9.312e-10,7.952e-10,5.32e-10,4.253e-10,2.967e-10,1.622e-10,7.42e-11,5.327e-11,4.051e-11,3.058e-11,2.149e-11,1.402e-11,1.311e-11,1.144e-11,1.206e-11,1.57e-11,1.945e-11,2.402e-11,2.743e-11,5.698e-11,1020,1015,1010,1005,1000,990,983,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,593,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1201,0.1224,0.13,0.1379,0.1497,0.1659,0.1869,0.2067,0.2273,0.2488,0.2712,0.2959,0.3219,0.3578,0.3925,0.4375,2.63,2.676,2.759,2.833,2.909,2.986,3.094,3.184,0.299,593,0.721,NaN,NaN,NaN,NaN,983,38.21,38.49,38.66,38.4,-91.82,-91.01,-91.09,-91.9,0.02302,0.9067,41.67,4,NaN,-152.4,20.12,4.174e+04,260,981,0.035,6.117e+08,69.24,57.6,0,0
5,0,38.5642,-91.4810,2.925,1.076,0.4659,2.25,2.146e-30,2.146e-30,2.146e-30,2.146e-30,2.146e-30,2.146e-30,0.3622,0.3735,0.3968,0.4207,0.4568,0.5062,0.5701,0.6301,0.6927,0.7581,0.8263,0.9014,0.9806,1.09,1.195,1.332,5.248,5.421,5.637,5.827,6.021,6.217,6.496,6.738,NaN,NaN,1.255e-09,1.217e-09,1.178e-09,1.139e-09,1.101e-09,1.023e-09,9.836e-10,9.461e-10,8.713e-10,8.3e-10,7.922e-10,6.69e-10,5.096e-10,4.13e-10,3.072e-10,1.798e-10,8.087e-11,5.476e-11,4.056e-11,3.04e-11,2.112e-11,1.391e-11,1.38e-11,1.142e-11,1.175e-11,1.459e-11,1.789e-11,2.196e-11,2.692e-11,5.729e-11,1020,1015,1010,1005,1000,990,984.9,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,608,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1687,0.174,0.1849,0.196,0.2128,0.2358,0.2656,0.2936,0.3227,0.3532,0.385,0.42,0.4568,0.5076,0.5567,0.6204,2.445,2.525,2.626,2.715,2.805,2.897,3.026,3.139,0.203,608,0.605,NaN,NaN,NaN,NaN,984.9,38.33,38.6,38.77,38.51,-91.87,-91.06,-91.14,-91.96,0.0228,0.8533,41.88,4,NaN,-152.7,20.21,4.174e+04,253,981,0.036,6.117e+08,69.2,57.6,0,0
6,0,38.6792,-91.5354,2.923,1.143,0.5163,2.031,1.937e-30,1.937e-30,1.937e-30,1.937e-30,1.937e-30,1.937e-30,0.399,0.4121,0.4378,0.4641,0.5039,0.5583,0.6288,0.6949,0.7638,0.8359,0.9111,0.9939,1.081,1.201,1.317,4.378,4.49,4.674,4.895,5.087,5.283,5.482,5.764,6.016,5.046e+15,1.282e+15,1.359e-09,1.31e-09,1.261e-09,1.212e-09,1.163e-09,1.065e-09,1.017e-09,9.668e-10,8.709e-10,8.203e-10,7.757e-10,6.828e-10,5.286e-10,3.984e-10,3.023e-10,1.696e-10,7.993e-11,5.386e-11,4.017e-11,3.02e-11,2.101e-11,1.793e-11,1.401e-11,1.156e-11,1.171e-11,1.369e-11,1.643e-11,2.005e-11,2.753e-11,5.829e-11,1020,1015,1010,1005,1000,990,985.2,980,970,960,945,925,900,875,850,825,800,770,740,700,660,640,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.206,0.2128,0.226,0.2396,0.2601,0.2882,0.3246,0.3588,0.3943,0.4315,0.4704,0.5131,0.5582,0.6202,0.6802,2.26,2.318,2.413,2.527,2.626,2.728,2.83,2.976,3.106,0.16,640,0.518,6.118e+15,3.839e+15,2.279e+15,1.132e+15,985.2,38.44,38.72,38.89,38.63,-91.92,-91.11,-91.19,-92.01,0.02282,0.6982,42.1,4,1.302e+16,-152.9,20.3,4.174e+04,152,994,0.037,6.117e+08,69.15,57.6,0,0
7,0,38.7941,-91.5901,2.924,1.175,0.5224,2.107,1.914e-30,1.914e-30,1.914e-30,1.914e-30,1.914e-30,1.914e-30,0.4122,0.4216,0.4451,0.4693,0.5057,0.5557,0.6204,0.6811,0.7444,0.8105,0.8796,0.9556,1.036,1.146,4.33,4.371,4.541,4.713,4.921,5.102,5.287,5.474,5.741,5.975,3.723e+15,9.231e+14,1.579e-09,1.518e-09,1.456e-09,1.394e-09,1.332e-09,1.208e-09,1.133e-09,1.084e-09,9.622e-10,8.893e-10,8.319e-10,7.444e-10,5.481e-10,3.84e-10,2.853e-10,1.506e-10,7.146e-11,5.174e-11,4.013e-11,3.007e-11,2.357e-11,2.117e-11,1.434e-11,1.174e-11,1.163e-11,1.315e-11,1.536e-11,1.847e-11,2.921e-11,6.135e-11,1020,1015,1010,1005,1000,990,984.1,980,970,960,945,925,900,875,850,825,800,770,740,700,672,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2153,0.2202,0.2325,0.2451,0.2642,0.2903,0.3241,0.3558,0.3888,0.4234,0.4595,0.4992,0.5411,0.5987,2.262,2.283,2.372,2.462,2.571,2.665,2.762,2.859,2.999,3.121,0.173,672,0.546,5.498e+15,3.843e+15,1.655e+15,1.107e+15,984.1,38.56,38.83,39,38.74,-91.98,-91.17,-91.25,-92.07,0.02688,0.776,42.31,4,1.238e+16,-153.2,20.38,4.174e+04,217,986,0.037,6.117e+08,69.11,57.6,0,0
8,0,38.9091,-91.6450,2.927,1.219,0.5335,2.283,1.874e-30,1.874e-30,1.874e-30,1.874e-30,1.874e-30,1.874e-30,0.3697,0.3741,0.3931,0.4126,0.4421,0.4825,0.5347,0.5839,0.6351,0.6886,0.7445,0.8061,0.871,4.34,4.403,4.516,4.663,4.812,4.993,5.151,5.312,5.477,5.712,5.911,NaN,NaN,1.657e-09,1.59e-09,1.524e-09,1.458e-09,1.392e-09,1.259e-09,1.156e-09,1.127e-09,9.946e-10,9.045e-10,8.379e-10,7.347e-10,5.158e-10,3.64e-10,2.644e-10,1.317e-10,6.397e-11,5.064e-11,4.076e-11,3.546e-11,3.026e-11,2.157e-11,1.492e-11,1.217e-11,1.17e-11,1.285e-11,1.478e-11,1.746e-11,3.104e-11,6.569e-11,1020,1015,1010,1005,1000,990,982.3,980,970,960,945,925,900,875,850,825,800,770,740,721,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1972,0.1996,0.2097,0.2201,0.2359,0.2574,0.2853,0.3115,0.3388,0.3674,0.3972,0.43,0.4647,2.316,2.349,2.409,2.488,2.567,2.664,2.748,2.834,2.922,3.048,3.153,0.218,721,0.62,NaN,NaN,NaN,NaN,982.3,38.67,38.95,39.12,38.86,-92.04,-91.22,-91.3,-92.12,0.03072,0.912,42.52,4,NaN,-153.5,20.47,4.174e+04,236,984,0.037,6.117e+08,69.06,57.6,0,0
9,0,39.0239,-91.7001,2.933,1.053,0.5606,2.35,1.784e-30,1.784e-30,1.784e-30,1.784e-30,1.784e-30,1.784e-30,0.3926,0.3942,0.411,0.4282,0.4543,0.49,0.5361,0.5796,0.6248,0.6721,0.7215,0.7759,0.8333,4.216,4.281,4.383,4.515,4.651,4.814,4.957,5.104,5.254,5.469,5.646,NaN,NaN,1.94e-09,1.853e-09,1.765e-09,1.678e-09,1.591e-09,1.416e-09,1.257e-09,1.241e-09,1.067e-09,9.404e-10,8.6e-10,7.426e-10,4.938e-10,3.483e-10,2.405e-10,1.185e-10,6.216e-11,5.107e-11,4.163e-11,3.688e-11,3.059e-11,2.188e-11,1.524e-11,1.246e-11,1.177e-11,1.251e-11,1.437e-11,1.688e-11,3.249e-11,6.99e-11,1020,1015,1010,1005,1000,990,980.9,980,970,960,945,925,900,875,850,825,800,770,740,724,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2201,0.221,0.2304,0.2401,0.2547,0.2747,0.3006,0.3249,0.3503,0.3768,0.4045,0.435,0.4672,2.363,2.4,2.457,2.532,2.607,2.699,2.779,2.862,2.946,3.066,3.165,0.25,724,0.637,NaN,NaN,NaN,NaN,980.9,38.79,39.07,39.23,38.97,-92.09,-91.28,-91.36,-92.18,0.03828,0.98,42.72,4,NaN,-153.7,20.55,4.174e+04,226,985,0.054,6.117e+08,69.01,57.6,0,0
