ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,r,theta,BEHRSlantColumnAmountNO2Trop,ModelSCD
0,0,38.2959,-90.7281,NaN,NaN,NaN,NaN,NaN,NaN,1.77e-09,1.695e-09,1.589e-09,1.537e-09,1.484e-09,1.348e-09,1.214e-09,1.137e-09,8.934e-10,5.415e-10,1.297e-10,7.531e-11,5.598e-11,4.749e-11,4.57e-11,4.708e-11,3.66e-11,3.826e-11,3.946e-11,4.29e-11,4.261e-11,4.718e-11,1.242e-10,2.092e-10,1020,1015,1010,1005,1000,990,986.8,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,486,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2057,0.2157,0.2307,0.2462,0.2695,0.3015,0.3428,0.3814,0.4215,0.4635,0.5074,0.555,0.6052,0.6742,0.7406,0.8264,0.913,1.014,1.843,1.91,2.001,2.088,2.207,2.321,0.8233,-130,1.031e+15,2.763e+15
1,0,38.4162,-90.7583,NaN,NaN,NaN,NaN,NaN,NaN,2.275e-09,2.047e-09,1.832e-09,1.757e-09,1.685e-09,1.349e-09,1.159e-09,1.064e-09,6.335e-10,2.282e-10,9.982e-11,6.86e-11,5.563e-11,4.715e-11,4.425e-11,4.549e-11,3.571e-11,3.793e-11,3.811e-11,4.222e-11,4.257e-11,4.338e-11,1.155e-10,2.04e-10,1020,1015,1010,1005,1000,990,989.7,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,504,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1888,0.2014,0.2147,0.2284,0.2491,0.2774,0.3141,0.348,0.3834,0.4203,0.459,0.5009,0.5451,0.6058,0.6642,0.7398,0.8159,1.889,1.896,1.977,2.06,2.138,2.245,2.346,0.7571,-137.6,2.879e+15,2.551e+15
2,0,38.5366,-90.7886,NaN,NaN,NaN,NaN,NaN,NaN,2.827e-09,2.535e-09,2.21e-09,2.109e-09,2.016e-09,1.74e-09,1.362e-09,1.233e-09,7.195e-10,2.144e-10,9.799e-11,6.837e-11,5.544e-11,4.659e-11,4.267e-11,4.369e-11,4.352e-11,3.55e-11,3.774e-11,4.063e-11,4.253e-11,4.1e-11,1.071e-10,1.983e-10,1020,1015,1010,1005,1000,990,988.2,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,609,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.151,0.1593,0.1697,0.1803,0.1963,0.2183,0.2467,0.273,0.3005,0.3292,0.3592,0.3918,0.4262,0.4734,0.5188,0.5774,1.867,1.933,2.014,2.081,2.149,2.214,2.304,2.385,0.7068,-146.5,1.45e+15,2.482e+15
3,0,38.6570,-90.8190,NaN,NaN,NaN,NaN,NaN,NaN,2.27e-09,2.059e-09,1.783e-09,1.685e-09,1.606e-09,1.525e-09,1.123e-09,1.012e-09,6.418e-10,1.867e-10,9.379e-11,6.695e-11,5.476e-11,4.615e-11,4.16e-11,4.198e-11,3.541e-11,3.59e-11,3.737e-11,3.92e-11,4.21e-11,3.971e-11,1.012e-10,1.932e-10,1020,1015,1010,1005,1000,990,987,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,544,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1749,0.1832,0.1954,0.208,0.227,0.2529,0.2866,0.3178,0.3503,0.3843,0.4199,0.4585,0.4993,0.5553,0.609,0.6786,0.7487,1.872,1.941,2.017,2.094,2.168,2.269,2.362,0.6758,-156.5,1.67e+15,2.328e+15
4,0,38.7774,-90.8494,NaN,NaN,NaN,NaN,NaN,NaN,1.992e-09,1.76e-09,1.477e-09,1.374e-09,1.295e-09,1.207e-09,9.079e-10,7.303e-10,3.603e-10,1.628e-10,9.45e-11,6.734e-11,5.484e-11,4.58e-11,4.117e-11,4.141e-11,3.707e-11,3.56e-11,3.698e-11,3.764e-11,4.216e-11,3.897e-11,9.151e-11,1.904e-10,1020,1015,1010,1005,1000,990,987.2,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,573,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1776,0.1839,0.1928,0.2019,0.2156,0.2345,0.2589,0.2815,0.3051,0.3298,0.3556,0.3836,0.4131,0.4537,0.4927,0.543,1.992,2.008,2.08,2.14,2.2,2.258,2.338,2.406,0.667,-167,1.979e+15,2.034e+15
5,0,38.8978,-90.8799,NaN,NaN,NaN,NaN,NaN,1.949e-09,1.908e-09,1.518e-09,1.22e-09,1.122e-09,1.041e-09,9.53e-10,7.194e-10,6.189e-10,3.268e-10,1.235e-10,8.158e-11,6.407e-11,5.494e-11,4.584e-11,4.014e-11,3.948e-11,3.9e-11,3.517e-11,3.677e-11,3.904e-11,4.817e-11,4.356e-11,7.911e-11,1.858e-10,1020,1015,1010,1005,1000,991.2,990,980,970,960,945,925,900,875,850,825,800,770,740,700,660,631,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,0.1318,0.1325,0.1388,0.1453,0.152,0.1621,0.1759,0.1937,0.2102,0.2274,0.2454,0.2642,0.2846,0.3062,0.3358,0.3642,2.049,2.07,2.118,2.176,2.224,2.273,2.32,2.386,2.439,0.6811,-177.5,1.358e+15,1.803e+15
6,0,39.0181,-90.9104,NaN,NaN,NaN,NaN,NaN,NaN,1.112e-09,9.734e-10,8.386e-10,7.872e-10,7.426e-10,6.934e-10,5.841e-10,5.072e-10,3.135e-10,1.207e-10,7.294e-11,6.349e-11,5.575e-11,4.618e-11,4.042e-11,3.978e-11,3.895e-11,3.514e-11,3.624e-11,4.476e-11,6.184e-11,5.062e-11,6.892e-11,1.913e-10,1020,1015,1010,1005,1000,990,988.8,980,970,960,945,925,900,875,850,825,800,770,740,700,660,638,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.0832,0.08724,0.09196,0.09681,0.1041,0.1142,0.1272,0.1393,0.1518,0.165,0.1787,0.1936,0.2094,0.2311,0.2518,2.137,2.16,2.199,2.247,2.287,2.328,2.368,2.423,2.463,0.7168,172.7,1.667e+15,1.589e+15
7,0,39.1385,-90.9410,NaN,NaN,NaN,NaN,NaN,NaN,1.091e-09,9.883e-10,8.185e-10,7.465e-10,6.985e-10,6.529e-10,5.619e-10,4.84e-10,3.3e-10,1.274e-10,7.189e-11,6.336e-11,5.582e-11,4.633e-11,4.018e-11,3.836e-11,3.715e-11,3.421e-11,3.552e-11,5.306e-11,7.998e-11,5.983e-11,6.524e-11,1.917e-10,1020,1015,1010,1005,1000,990,985.9,980,970,960,945,925,900,875,850,825,800,770,740,700,660,630,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.05176,0.05336,0.05609,0.0589,0.06314,0.06896,0.0765,0.08349,0.09079,0.09843,0.1064,0.1151,0.1242,0.1368,0.1489,2.252,2.264,2.293,2.33,2.36,2.392,2.422,2.465,2.49,0.7712,164.1,2.496e+15,1.559e+15
8,0,39.2588,-90.9717,NaN,NaN,NaN,NaN,NaN,NaN,1.037e-09,9.493e-10,8.19e-10,7.583e-10,7.153e-10,6.725e-10,6.027e-10,5.099e-10,3.417e-10,1.439e-10,7.611e-11,6.312e-11,5.502e-11,4.653e-11,4.026e-11,3.723e-11,3.629e-11,3.333e-11,3.533e-11,6.436e-11,9.69e-11,6.329e-11,6.49e-11,1.916e-10,1020,1015,1010,1005,1000,990,986.4,980,970,960,945,925,900,875,850,825,800,770,740,700,660,622,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.06209,0.06401,0.06708,0.07023,0.07499,0.08153,0.08998,0.09783,0.106,0.1146,0.1235,0.1333,0.1435,0.1577,0.1712,2.241,2.249,2.28,2.319,2.35,2.383,2.416,2.46,2.487,0.8405,156.8,-5.74e+14,1.652e+15
9,0,39.3791,-91.0024,NaN,NaN,NaN,NaN,NaN,NaN,1.476e-09,1.302e-09,1.133e-09,1.042e-09,9.545e-10,8.737e-10,7.85e-10,6.069e-10,3.241e-10,1.585e-10,8.07e-11,6.317e-11,5.447e-11,4.68e-11,4.063e-11,3.655e-11,3.465e-11,3.358e-11,3.682e-11,7.496e-11,9.895e-11,5.873e-11,6.517e-11,1.927e-10,1020,1015,1010,1005,1000,990,989.2,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,578,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1264,0.1322,0.1388,0.1456,0.1558,0.1698,0.1879,0.2047,0.2222,0.2406,0.2597,0.2806,0.3026,0.3328,0.3617,0.3991,2.104,2.123,2.182,2.23,2.279,2.327,2.393,2.443,0.9215,150.6,1.419e+15,1.876e+15
