ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,r,theta,BEHRSlantColumnAmountNO2Trop,ModelSCD
0,0,38.2102,-90.7579,1.553e-09,1.503e-09,1.453e-09,1.403e-09,1.352e-09,1.252e-09,1.196e-09,1.152e-09,1.059e-09,1.018e-09,9.801e-10,9.365e-10,7.293e-10,6.044e-10,4.117e-10,1.369e-10,1.035e-10,5.784e-11,4.693e-11,3.883e-11,3.069e-11,2.33e-11,1.477e-11,1.142e-11,1.329e-11,1.859e-11,2.715e-11,2.821e-11,1.832e-11,5.487e-11,1020,1015,1010,1005,1000,990,984.5,980,970,960,945,925,900,875,850,830,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.281,0.2899,0.3098,0.3304,0.3613,0.4036,0.4584,0.5098,0.5634,0.8179,0.8297,0.8885,0.952,1.019,1.111,1.198,1.312,1.426,1.558,1.671,1.783,1.894,2.048,2.195,0.9087,-127.9,-3.017e+14,1.543e+15
1,0,38.3303,-90.7908,2.694e-09,2.6e-09,2.506e-09,2.411e-09,2.317e-09,2.129e-09,2.07e-09,1.94e-09,1.774e-09,1.715e-09,1.659e-09,1.594e-09,9.504e-10,8.132e-10,5.935e-10,9.208e-11,7.806e-11,5.794e-11,4.904e-11,4.136e-11,3.175e-11,2.453e-11,1.585e-11,1.234e-11,1.321e-11,1.779e-11,2.642e-11,3.052e-11,2.085e-11,5.465e-11,1020,1015,1010,1005,1000,990,987,980,970,960,945,925,900,875,850,825,816,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2823,0.2958,0.3156,0.336,0.3667,0.4088,0.4632,0.5138,0.5666,0.6217,0.8756,0.9135,0.9761,1.042,1.132,1.219,1.331,1.443,1.573,1.684,1.795,1.904,2.056,2.2,0.8401,-134.7,1.288e+15,2.125e+15
2,0,38.4505,-90.8237,3.632e-09,3.504e-09,3.375e-09,3.247e-09,3.118e-09,2.861e-09,2.833e-09,2.603e-09,2.38e-09,2.304e-09,2.219e-09,2.007e-09,1.013e-09,8.183e-10,4.906e-10,9.752e-11,6.426e-11,5.781e-11,4.952e-11,4.182e-11,3.186e-11,2.472e-11,1.619e-11,1.278e-11,1.314e-11,1.743e-11,2.488e-11,3.134e-11,2.46e-11,5.517e-11,1020,1015,1010,1005,1000,990,989,980,970,960,945,925,900,875,850,825,805,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3056,0.3228,0.3425,0.3627,0.3932,0.435,0.489,0.5388,0.5907,0.645,0.9288,0.9408,1.002,1.067,1.156,1.241,1.351,1.461,1.589,1.698,1.807,1.914,2.064,2.205,0.7853,-142.6,2.11e+15,2.596e+15
3,0,38.5707,-90.8567,4.071e-09,3.935e-09,3.799e-09,3.662e-09,3.526e-09,3.254e-09,3.232e-09,2.981e-09,2.737e-09,2.659e-09,2.558e-09,2.189e-09,1.046e-09,8.564e-10,4.525e-10,1.294e-10,6.327e-11,5.759e-11,4.988e-11,4.029e-11,2.955e-11,2.248e-11,1.458e-11,1.165e-11,1.234e-11,1.65e-11,2.326e-11,3.155e-11,2.917e-11,5.706e-11,1020,1015,1010,1005,1000,990,989.2,980,970,960,945,925,900,875,850,825,800,788,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.314,0.3324,0.3528,0.3738,0.4055,0.4489,0.5051,0.5568,0.6108,0.6671,0.726,0.9134,0.9527,1.02,1.112,1.2,1.314,1.428,1.561,1.673,1.785,1.896,2.05,2.197,0.7477,-151.5,9.128e+14,2.866e+15
4,0,38.6909,-90.8898,3.026e-09,2.912e-09,2.799e-09,2.686e-09,2.572e-09,2.346e-09,2.23e-09,2.119e-09,1.912e-09,1.824e-09,1.729e-09,1.273e-09,6.973e-10,6.049e-10,4.029e-10,1.581e-10,7.517e-11,5.153e-11,3.917e-11,3.888e-11,2.869e-11,2.122e-11,1.367e-11,1.099e-11,1.173e-11,1.553e-11,2.165e-11,3.127e-11,3.36e-11,6.142e-11,1020,1015,1010,1005,1000,990,985,980,970,960,945,925,900,875,850,825,800,770,740,739,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3,0.3098,0.3296,0.35,0.3808,0.423,0.4775,0.5281,0.5807,0.6358,0.6933,0.7554,0.8209,1.055,1.143,1.229,1.34,1.452,1.582,1.691,1.801,1.91,2.062,2.205,0.7297,-161.1,2.086e+15,2.008e+15
5,0,38.8111,-90.9230,2.67e-09,2.547e-09,2.425e-09,2.302e-09,2.179e-09,1.934e-09,1.851e-09,1.689e-09,1.478e-09,1.39e-09,1.301e-09,8.65e-10,6.907e-10,6.022e-10,4.488e-10,2.032e-10,9.682e-11,5.647e-11,3.942e-11,2.911e-11,2.08e-11,1.761e-11,1.358e-11,1.142e-11,1.187e-11,1.485e-11,1.964e-11,2.85e-11,3.407e-11,6.43e-11,1020,1015,1010,1005,1000,990,986.7,980,970,960,945,925,900,875,850,825,800,770,740,700,660,640,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3871,0.3986,0.4159,0.4337,0.4606,0.4974,0.545,0.589,0.6348,0.6827,0.7327,0.7867,0.8437,0.9218,0.9961,1.418,1.478,1.576,1.689,1.786,1.882,1.978,2.112,2.236,0.7328,-170.9,3.93e+13,2.058e+15
6,0,38.9312,-90.9562,2.294e-09,2.215e-09,2.136e-09,2.057e-09,1.978e-09,1.819e-09,1.812e-09,1.661e-09,1.531e-09,1.475e-09,1.414e-09,9.636e-10,8.321e-10,6.934e-10,5.358e-10,2.722e-10,1.107e-10,5.604e-11,3.774e-11,2.791e-11,2.01e-11,1.342e-11,1.161e-11,1.208e-11,1.46e-11,1.846e-11,2.309e-11,2.674e-11,3.686e-11,6.98e-11,1020,1015,1010,1005,1000,990,989.6,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,369,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2964,0.3103,0.3252,0.3404,0.3635,0.3951,0.436,0.4736,0.5128,0.5538,0.5966,0.6429,0.6918,0.7587,0.8223,0.9042,0.9863,1.082,1.162,1.243,2.022,2.056,2.17,2.274,0.7568,179.7,5.843e+14,1.873e+15
7,0,39.0513,-90.9895,2.077e-09,2.016e-09,1.956e-09,1.895e-09,1.835e-09,1.714e-09,1.681e-09,1.593e-09,1.482e-09,1.431e-09,1.376e-09,1.146e-09,8.894e-10,7.297e-10,5.926e-10,2.461e-10,7.683e-11,4.866e-11,3.663e-11,2.78e-11,2.009e-11,1.345e-11,1.165e-11,1.223e-11,1.448e-11,1.605e-11,1.79e-11,2.591e-11,3.928e-11,7.356e-11,1020,1015,1010,1005,1000,990,987.3,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,425,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2486,0.2583,0.2717,0.2854,0.3062,0.3347,0.3716,0.4057,0.4411,0.4782,0.517,0.5589,0.6031,0.6637,0.7212,0.7953,0.8696,0.9562,1.029,1.977,2.018,2.095,2.201,2.294,0.7998,171.1,7.137e+14,1.679e+15
8,0,39.1714,-91.0229,2.141e-09,2.07e-09,1.999e-09,1.928e-09,1.857e-09,1.715e-09,1.646e-09,1.573e-09,1.435e-09,1.365e-09,1.307e-09,1.148e-09,7.995e-10,6.469e-10,5.23e-10,1.271e-10,5.786e-11,4.499e-11,3.674e-11,2.846e-11,2.069e-11,1.382e-11,1.151e-11,1.18e-11,1.26e-11,1.343e-11,1.612e-11,2.281e-11,4.038e-11,7.658e-11,1020,1015,1010,1005,1000,990,985.2,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,474,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.251,0.2574,0.2697,0.2823,0.3014,0.3275,0.3613,0.3926,0.4252,0.4593,0.4949,0.5335,0.5741,0.6298,0.6826,0.7507,0.8189,0.8984,1.943,1.979,2.052,2.124,2.223,2.309,0.8589,163.5,2.315e+13,1.536e+15
9,0,39.2915,-91.0563,2.503e-09,2.44e-09,2.377e-09,2.314e-09,2.251e-09,2.125e-09,2.04e-09,1.999e-09,1.875e-09,1.786e-09,1.688e-09,1.54e-09,1.06e-09,7.425e-10,5.554e-10,1.121e-10,5.158e-11,4.277e-11,3.608e-11,2.83e-11,2.029e-11,1.356e-11,1.117e-11,1.153e-11,1.201e-11,1.233e-11,1.515e-11,2.173e-11,4.113e-11,7.922e-11,1020,1015,1010,1005,1000,990,983.3,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,469,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.2611,0.2652,0.2775,0.2901,0.3093,0.3355,0.3694,0.4009,0.4336,0.4679,0.5037,0.5424,0.5833,0.6393,0.6924,0.7607,0.8292,0.9091,1.95,1.979,2.052,2.124,2.224,2.309,0.9312,157,-5.593e+14,1.795e+15
