ArrayShape,11,5
AlongTrackInd,AcrossTrackInd,Latitude,Longitude,BEHRNO2apriori-00,BEHRNO2apriori-01,BEHRNO2apriori-02,BEHRNO2apriori-03,BEHRNO2apriori-04,BEHRNO2apriori-05,BEHRNO2apriori-06,BEHRNO2apriori-07,BEHRNO2apriori-08,BEHRNO2apriori-09,BEHRNO2apriori-10,BEHRNO2apriori-11,BEHRNO2apriori-12,BEHRNO2apriori-13,BEHRNO2apriori-14,BEHRNO2apriori-15,BEHRNO2apriori-16,BEHRNO2apriori-17,BEHRNO2apriori-18,BEHRNO2apriori-19,BEHRNO2apriori-20,BEHRNO2apriori-21,BEHRNO2apriori-22,BEHRNO2apriori-23,BEHRNO2apriori-24,BEHRNO2apriori-25,BEHRNO2apriori-26,BEHRNO2apriori-27,BEHRNO2apriori-28,BEHRNO2apriori-29,BEHRPressureLevels-00,BEHRPressureLevels-01,BEHRPressureLevels-02,BEHRPressureLevels-03,BEHRPressureLevels-04,BEHRPressureLevels-05,BEHRPressureLevels-06,BEHRPressureLevels-07,BEHRPressureLevels-08,BEHRPressureLevels-09,BEHRPressureLevels-10,BEHRPressureLevels-11,BEHRPressureLevels-12,BEHRPressureLevels-13,BEHRPressureLevels-14,BEHRPressureLevels-15,BEHRPressureLevels-16,BEHRPressureLevels-17,BEHRPressureLevels-18,BEHRPressureLevels-19,BEHRPressureLevels-20,BEHRPressureLevels-21,BEHRPressureLevels-22,BEHRPressureLevels-23,BEHRPressureLevels-24,BEHRPressureLevels-25,BEHRPressureLevels-26,BEHRPressureLevels-27,BEHRPressureLevels-28,BEHRPressureLevels-29,BEHRScatteringWeights-00,BEHRScatteringWeights-01,BEHRScatteringWeights-02,BEHRScatteringWeights-03,BEHRScatteringWeights-04,BEHRScatteringWeights-05,BEHRScatteringWeights-06,BEHRScatteringWeights-07,BEHRScatteringWeights-08,BEHRScatteringWeights-09,BEHRScatteringWeights-10,BEHRScatteringWeights-11,BEHRScatteringWeights-12,BEHRScatteringWeights-13,BEHRScatteringWeights-14,BEHRScatteringWeights-15,BEHRScatteringWeights-16,BEHRScatteringWeights-17,BEHRScatteringWeights-18,BEHRScatteringWeights-19,BEHRScatteringWeights-20,BEHRScatteringWeights-21,BEHRScatteringWeights-22,BEHRScatteringWeights-23,BEHRScatteringWeights-24,BEHRScatteringWeights-25,BEHRScatteringWeights-26,BEHRScatteringWeights-27,BEHRScatteringWeights-28,BEHRScatteringWeights-29,r,theta,BEHRSlantColumnAmountNO2Trop,ModelSCD
0,0,37.7164,-91.6813,6.294e-10,6.065e-10,5.837e-10,5.608e-10,5.379e-10,4.922e-10,4.465e-10,4.008e-10,3.916e-10,3.554e-10,3.257e-10,3.116e-10,2.909e-10,2.712e-10,2.485e-10,2.082e-10,1.495e-10,8.202e-11,5.403e-11,4.321e-11,3.445e-11,2.5e-11,1.579e-11,1.294e-11,1.566e-11,2.059e-11,2.224e-11,1.929e-11,2.076e-11,6.006e-11,1020,1015,1010,1005,1000,990,980,970,968.1,960,950,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.375,0.3982,0.5615,0.5765,0.6359,0.7126,0.7866,0.8635,0.9439,1.028,1.121,1.22,1.356,1.489,1.663,1.842,2.056,2.241,2.431,2.621,2.893,3.172,1.914,-140.8,1.654e+15,1.272e+15
1,0,37.8302,-91.7378,8.064e-10,7.708e-10,7.352e-10,6.996e-10,6.64e-10,5.928e-10,5.216e-10,4.647e-10,4.504e-10,3.815e-10,3.379e-10,3.354e-10,3.134e-10,2.907e-10,2.641e-10,2.191e-10,1.448e-10,7.443e-11,5.349e-11,4.366e-11,3.41e-11,2.419e-11,1.543e-11,1.313e-11,1.55e-11,1.981e-11,2.244e-11,2.086e-11,2.289e-11,5.994e-11,1020,1015,1010,1005,1000,990,980,972.1,970,960,945,943,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.359,0.365,0.3932,0.4356,0.5914,0.6447,0.7208,0.7946,0.8714,0.9517,1.035,1.129,1.227,1.363,1.496,1.67,1.848,2.062,2.246,2.435,2.625,2.897,3.175,1.889,-144.5,2.267e+15,1.325e+15
2,0,37.9439,-91.7944,1.037e-09,9.867e-10,9.362e-10,8.858e-10,8.354e-10,7.346e-10,6.338e-10,5.743e-10,5.329e-10,4.367e-10,3.849e-10,3.551e-10,3.452e-10,3.281e-10,2.947e-10,2.351e-10,1.473e-10,6.91e-11,5.268e-11,4.352e-11,3.329e-11,2.317e-11,1.496e-11,1.302e-11,1.49e-11,1.838e-11,2.103e-11,2.154e-11,2.669e-11,5.936e-11,1020,1015,1010,1005,1000,990,980,974.3,970,960,945,925,916,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3544,0.3664,0.3945,0.4367,0.4946,0.6835,0.7335,0.807,0.8835,0.9636,1.047,1.14,1.238,1.373,1.506,1.679,1.857,2.07,2.253,2.441,2.631,2.902,3.178,1.874,-148.4,2.458e+15,1.391e+15
3,0,38.0578,-91.8512,8.439e-10,8.102e-10,7.765e-10,7.428e-10,7.091e-10,6.416e-10,5.742e-10,5.463e-10,5.399e-10,5.068e-10,4.433e-10,4.068e-10,3.807e-10,3.545e-10,3.191e-10,2.511e-10,1.503e-10,6.756e-11,5.198e-11,4.249e-11,3.213e-11,2.219e-11,1.446e-11,1.258e-11,1.406e-11,1.707e-11,1.889e-11,2.098e-11,2.952e-11,5.84e-11,1020,1015,1010,1005,1000,990,980,976,975,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.0848,0.4504,0.465,0.4941,0.5379,0.5979,0.6755,0.7506,0.8288,0.9105,0.9958,1.091,1.191,1.329,1.464,1.641,1.822,2.039,2.225,2.417,2.61,2.886,3.168,1.867,-152.2,1.758e+15,1.428e+15
4,0,38.1715,-91.9082,8.014e-10,7.739e-10,7.464e-10,7.19e-10,6.915e-10,6.366e-10,5.817e-10,5.62e-10,5.268e-10,5.216e-10,4.768e-10,4.458e-10,4.198e-10,3.897e-10,3.463e-10,2.687e-10,1.481e-10,6.507e-11,5.111e-11,4.144e-11,3.101e-11,2.15e-11,1.419e-11,1.214e-11,1.343e-11,1.612e-11,1.724e-11,1.982e-11,2.992e-11,5.778e-11,1020,1015,1010,1005,1000,990,980,976.5,970,969,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.382,0.4006,0.4942,0.5207,0.5647,0.6249,0.7029,0.7774,0.855,0.9361,1.021,1.115,1.215,1.352,1.486,1.661,1.841,2.056,2.24,2.43,2.621,2.895,3.174,1.868,-156.1,1.365e+15,1.504e+15
5,0,38.2851,-91.9654,7.662e-10,7.451e-10,7.24e-10,7.03e-10,6.819e-10,6.397e-10,6.018e-10,5.975e-10,5.554e-10,5.208e-10,4.946e-10,4.932e-10,4.668e-10,4.203e-10,3.649e-10,2.837e-10,1.566e-10,6.37e-11,5.088e-11,4.105e-11,3.044e-11,2.12e-11,1.418e-11,1.192e-11,1.294e-11,1.505e-11,1.574e-11,1.81e-11,2.886e-11,5.76e-11,1020,1015,1010,1005,1000,990,981,980,970,960,945,944,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.3908,0.3937,0.4216,0.4503,0.4936,0.6084,0.6654,0.7428,0.8165,0.8932,0.9734,1.057,1.15,1.249,1.384,1.517,1.69,1.867,2.079,2.261,2.448,2.638,2.908,3.183,1.879,-160,6.492e+14,1.595e+15
6,0,38.3987,-92.0228,9.243e-10,8.95e-10,8.657e-10,8.364e-10,8.071e-10,7.484e-10,7.245e-10,7.112e-10,6.898e-10,6.315e-10,5.93e-10,5.61e-10,5.179e-10,4.374e-10,3.644e-10,2.85e-10,1.645e-10,6.66e-11,5.166e-11,4.115e-11,3.044e-11,2.124e-11,1.425e-11,1.183e-11,1.244e-11,1.385e-11,1.459e-11,1.695e-11,2.821e-11,5.815e-11,1020,1015,1010,1005,1000,990,986,983.7,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.1896,0.5771,0.5873,0.6149,0.6432,0.686,0.7445,0.8201,0.892,0.9669,1.045,1.127,1.218,1.314,1.446,1.576,1.744,1.917,2.124,2.302,2.484,2.669,2.933,3.2,1.898,-163.8,2.472e+15,1.854e+15
7,0,38.5122,-92.0805,1.398e-09,1.336e-09,1.274e-09,1.212e-09,1.15e-09,1.026e-09,9.875e-10,9.534e-10,9.023e-10,7.805e-10,7.125e-10,6.593e-10,5.852e-10,4.533e-10,3.61e-10,2.732e-10,1.467e-10,6.836e-11,5.227e-11,4.154e-11,3.061e-11,2.134e-11,1.436e-11,1.187e-11,1.214e-11,1.291e-11,1.374e-11,1.605e-11,2.854e-11,5.986e-11,1020,1015,1010,1005,1000,990,987,984.3,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.01167,0.459,0.4711,0.4997,0.5291,0.5735,0.6343,0.713,0.7875,0.8653,0.9465,1.031,1.126,1.225,1.363,1.497,1.672,1.851,2.065,2.249,2.437,2.628,2.901,3.178,1.926,-167.6,1.346e+15,1.753e+15
8,0,38.6258,-92.1383,1.696e-09,1.614e-09,1.532e-09,1.45e-09,1.369e-09,1.205e-09,1.12e-09,1.091e-09,1.041e-09,8.807e-10,7.871e-10,7.182e-10,6.238e-10,4.68e-10,3.58e-10,2.602e-10,1.322e-10,6.702e-11,5.242e-11,4.197e-11,3.067e-11,2.152e-11,1.469e-11,1.212e-11,1.206e-11,1.254e-11,1.349e-11,1.545e-11,2.909e-11,6.25e-11,1020,1015,1010,1005,1000,990,985,983.2,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.02043,0.4896,0.4985,0.5269,0.556,0.6,0.6604,0.7384,0.8124,0.8896,0.9703,1.055,1.148,1.247,1.384,1.517,1.69,1.868,2.081,2.263,2.449,2.639,2.91,3.184,1.962,-171.2,1.579e+15,1.846e+15
9,0,38.7393,-92.1964,1.757e-09,1.675e-09,1.593e-09,1.511e-09,1.429e-09,1.265e-09,1.23e-09,1.125e-09,1.1e-09,9.373e-10,8.269e-10,7.505e-10,6.483e-10,4.811e-10,3.506e-10,2.431e-10,1.301e-10,6.68e-11,5.314e-11,4.25e-11,3.065e-11,2.17e-11,1.506e-11,1.243e-11,1.2e-11,1.247e-11,1.357e-11,1.508e-11,3.001e-11,6.608e-11,1020,1015,1010,1005,1000,990,988,981.6,980,970,960,945,925,900,875,850,825,800,770,740,700,660,610,560,500,450,400,350,280,200,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,0.02916,0.5051,0.5095,0.5378,0.5668,0.6107,0.6708,0.7485,0.8224,0.8994,0.9799,1.064,1.158,1.256,1.393,1.526,1.699,1.876,2.088,2.269,2.455,2.644,2.914,3.187,2.006,-174.6,1.998e+15,1.886e+15
