SiteName,Tucson AZ
ShortName,Tucson
SiteLongitude,-110.8500
SiteLatitude,32.2500
StartDate,EndDate,BEHRNO2,O3_VMR,O3_tVCD
2012-11-01,2012-11-30,2.211e+15,0.002206,2.469e+17
2012-12-01,2012-12-31,3.031e+15,0.00182,2.416e+17
2013-01-01,2013-01-31,2.675e+15,0.003019,2.449e+17
2013-02-01,2013-02-28,3.206e+15,0.002132,2.468e+17
2013-03-01,2013-03-31,2.449e+15,0.002293,2.705e+17
2013-04-01,2013-04-30,2.583e+15,0.002759,2.617e+17
2013-05-01,2013-05-31,2.431e+15,0.002186,2.607e+17
2013-06-01,2013-06-30,1.792e+15,0.002587,2.636e+17
2013-07-01,2013-07-31,2.066e+15,0.002347,2.712e+17
2013-08-01,2013-08-31,9.02e+14,0.002696,2.737e+17
2013-09-01,2013-09-30,2.017e+15,0.002354,2.785e+17
2013-10-01,2013-10-31,2.225e+15,0.002486,2.855e+17
2013-11-01,2013-11-30,1.964e+15,0.002026,2.667e+17
2013-12-01,2013-12-31,2.64e+15,0.002356,2.493e+17
2014-01-01,2014-01-31,2.865e+15,0.002733,2.469e+17
2014-02-01,2014-02-28,2.573e+15,0.002623,2.404e+17
2014-03-01,2014-03-31,2.029e+15,0.00263,2.77e+17
2014-04-01,2014-04-30,2.25e+15,0.002451,2.665e+17
2014-05-01,2014-05-31,2.292e+15,0.003447,2.584e+17
2014-06-01,2014-06-30,1.502e+15,0.003037,2.589e+17
2014-07-01,2014-07-31,1.77e+15,0.002576,2.802e+17
2014-08-01,2014-08-31,1.544e+15,0.004977,2.844e+17
2014-09-01,2014-09-30,1.788e+15,0.003483,2.834e+17
2014-10-01,2014-10-31,2.132e+15,0.002374,2.704e+17
2014-11-01,2014-11-30,2.363e+15,0.002478,2.575e+17
2014-12-01,2014-12-31,2.896e+15,0.001923,2.34e+17
2015-01-01,2015-01-31,2.369e+15,0.001969,2.423e+17
2015-02-01,2015-02-28,2.95e+15,0.002567,2.706e+17
2015-03-01,2015-03-31,2.251e+15,0.002765,2.763e+17
2015-04-01,2015-04-30,2.61e+15,0.002386,2.702e+17
2015-05-01,2015-05-31,2.306e+15,0.002549,2.669e+17
2015-06-01,2015-06-30,2.125e+15,0.002441,2.704e+17
2015-07-01,2015-07-31,1.492e+15,0.002272,2.798e+17
2015-08-01,2015-08-31,1.508e+15,0.002813,2.826e+17
2015-09-01,2015-09-30,2.204e+15,0.002414,2.847e+17
2015-10-01,2015-10-31,2.355e+15,0.002391,2.73e+17
2015-11-01,2015-11-30,2.067e+15,0.002037,2.908e+17
2015-12-01,2015-12-31,2.729e+15,0.002016,2.61e+17
