SiteName,Sacramento CA
ShortName,Sacramento
SiteLongitude,-121.4000
SiteLatitude,38.6500
StartDate,EndDate,BEHRNO2,O3_VMR,O3_tVCD
2012-11-01,2012-11-30,4.078e+15,0.001236,2.611e+17
2012-12-01,2012-12-31,3.663e+15,0.001131,2.527e+17
2013-01-01,2013-01-31,3.804e+15,0.001438,2.341e+17
2013-02-01,2013-02-28,3.37e+15,0.001178,2.502e+17
2013-03-01,2013-03-31,3.248e+15,0.001257,2.814e+17
2013-04-01,2013-04-30,2.579e+15,0.001293,2.606e+17
2013-05-01,2013-05-31,2.831e+15,0.001325,2.545e+17
2013-06-01,2013-06-30,2.419e+15,0.001372,2.565e+17
2013-07-01,2013-07-31,2.688e+15,0.001433,2.613e+17
2013-08-01,2013-08-31,3.562e+15,0.001453,2.721e+17
2013-09-01,2013-09-30,3.02e+15,0.001393,2.734e+17
2013-10-01,2013-10-31,4.065e+15,0.001338,2.834e+17
2013-11-01,2013-11-30,4.11e+15,0.001319,2.712e+17
2013-12-01,2013-12-31,4.36e+15,0.001271,2.481e+17
2014-01-01,2014-01-31,3.747e+15,0.001415,2.668e+17
2014-02-01,2014-02-28,2.959e+15,0.001374,2.679e+17
2014-03-01,2014-03-31,2.897e+15,0.001319,2.81e+17
2014-04-01,2014-04-30,2.712e+15,0.001315,2.572e+17
2014-05-01,2014-05-31,2.621e+15,0.001344,2.526e+17
2014-06-01,2014-06-30,2.739e+15,0.001355,2.497e+17
2014-07-01,2014-07-31,2.468e+15,0.001459,2.706e+17
2014-08-01,2014-08-31,2.936e+15,0.001454,2.739e+17
2014-09-01,2014-09-30,3.026e+15,0.001411,2.794e+17
2014-10-01,2014-10-31,3.888e+15,0.001338,2.83e+17
2014-11-01,2014-11-30,4.133e+15,0.001326,2.832e+17
2014-12-01,2014-12-31,3.26e+15,0.001301,2.752e+17
2015-01-01,2015-01-31,3.389e+15,0.001353,2.57e+17
2015-02-01,2015-02-28,2.74e+15,0.001399,2.8e+17
2015-03-01,2015-03-31,3.215e+15,0.001365,2.907e+17
2015-04-01,2015-04-30,2.973e+15,0.001338,2.656e+17
2015-05-01,2015-05-31,3.138e+15,0.001342,2.505e+17
2015-06-01,2015-06-30,2.574e+15,0.001426,2.557e+17
2015-07-01,2015-07-31,2.711e+15,0.001476,2.642e+17
2015-08-01,2015-08-31,2.847e+15,0.001482,2.681e+17
2015-09-01,2015-09-30,3.019e+15,0.00148,2.866e+17
2015-10-01,2015-10-31,3.788e+15,0.00128,2.727e+17
2015-11-01,2015-11-30,3.157e+15,0.001305,2.763e+17
2015-12-01,2015-12-31,3.549e+15,0.0014,2.781e+17
