SiteName,Johnsonville TN
ShortName,Johnsonville
SiteLongitude,-87.9000
SiteLatitude,36.0500
StartDate,EndDate,BEHRNO2,O3_VMR,O3_tVCD
2012-11-01,2012-11-30,3.346e+15,0.001267,2.512e+17
2012-12-01,2012-12-31,4.06e+15,0.001178,2.394e+17
2013-01-01,2013-01-31,4.669e+15,0.001309,2.447e+17
2013-02-01,2013-02-28,3.331e+15,0.001284,2.545e+17
2013-03-01,2013-03-31,3.588e+15,0.001465,2.77e+17
2013-04-01,2013-04-30,3.368e+15,0.001437,2.646e+17
2013-05-01,2013-05-31,2.896e+15,0.001358,2.578e+17
2013-06-01,2013-06-30,2.905e+15,0.001409,2.669e+17
2013-07-01,2013-07-31,3.012e+15,0.001457,2.672e+17
2013-08-01,2013-08-31,4.186e+15,0.001522,2.788e+17
2013-09-01,2013-09-30,3.888e+15,0.001457,2.774e+17
2013-10-01,2013-10-31,3.425e+15,0.001309,2.781e+17
2013-11-01,2013-11-30,4.107e+15,0.001256,2.663e+17
2013-12-01,2013-12-31,3.489e+15,0.001426,2.446e+17
2014-01-01,2014-01-31,2.78e+15,0.00136,2.567e+17
2014-02-01,2014-02-28,3.21e+15,0.001285,2.624e+17
2014-03-01,2014-03-31,2.329e+15,0.001407,2.75e+17
2014-04-01,2014-04-30,3.344e+15,0.001373,2.542e+17
2014-05-01,2014-05-31,3.046e+15,0.001402,2.535e+17
2014-06-01,2014-06-30,2.625e+15,0.001438,2.574e+17
2014-07-01,2014-07-31,2.63e+15,0.001482,2.75e+17
2014-08-01,2014-08-31,3.439e+15,0.001558,2.855e+17
2014-09-01,2014-09-30,2.759e+15,0.001509,2.815e+17
2014-10-01,2014-10-31,3.661e+15,0.001364,2.73e+17
2014-11-01,2014-11-30,5.052e+15,0.001322,2.715e+17
2014-12-01,2014-12-31,2.964e+15,0.001165,2.329e+17
2015-01-01,2015-01-31,3.705e+15,0.001282,2.588e+17
2015-02-01,2015-02-28,4.484e+15,0.001408,2.77e+17
2015-03-01,2015-03-31,2.901e+15,0.001309,2.665e+17
2015-04-01,2015-04-30,3.786e+15,0.001363,2.62e+17
2015-05-01,2015-05-31,4.883e+15,0.001427,2.626e+17
2015-06-01,2015-06-30,2.816e+15,0.001526,2.686e+17
2015-07-01,2015-07-31,2.998e+15,0.001503,2.723e+17
2015-08-01,2015-08-31,3.76e+15,0.00158,2.752e+17
2015-09-01,2015-09-30,4.235e+15,0.001495,2.809e+17
2015-10-01,2015-10-31,3.615e+15,0.001288,2.487e+17
2015-11-01,2015-11-30,3.021e+15,0.001223,2.735e+17
2015-12-01,2015-12-31,3.147e+15,0.001326,2.684e+17
