SiteName,Conemaugh PA
ShortName,Conemaugh
SiteLongitude,-76.5500
SiteLatitude,40.1000
StartDate,EndDate,BEHRNO2,O3_VMR,O3_tVCD
2012-11-01,2012-11-30,5.714e+15,0.001359,2.648e+17
2012-12-01,2012-12-31,1.13e+16,0.001247,2.576e+17
2013-01-01,2013-01-31,6.19e+15,0.001403,2.497e+17
2013-02-01,2013-02-28,6.692e+15,0.001457,2.475e+17
2013-03-01,2013-03-31,4.602e+15,0.00143,2.694e+17
2013-04-01,2013-04-30,5.533e+15,0.001447,2.706e+17
2013-05-01,2013-05-31,4.05e+15,0.001444,2.511e+17
2013-06-01,2013-06-30,4.443e+15,0.001417,2.528e+17
2013-07-01,2013-07-31,3.492e+15,0.001525,2.616e+17
2013-08-01,2013-08-31,3.435e+15,0.001562,2.711e+17
2013-09-01,2013-09-30,5.905e+15,0.001449,2.707e+17
2013-10-01,2013-10-31,6.393e+15,0.001215,2.63e+17
2013-11-01,2013-11-30,5.656e+15,0.001318,2.818e+17
2013-12-01,2013-12-31,8.657e+15,0.00172,2.626e+17
2014-01-01,2014-01-31,2.784e+15,0.001597,2.285e+17
2014-02-01,2014-02-28,5.494e+15,0.001391,2.609e+17
2014-03-01,2014-03-31,7.062e+15,0.001393,2.728e+17
2014-04-01,2014-04-30,5.964e+15,0.001351,2.508e+17
2014-05-01,2014-05-31,4.704e+15,0.001387,2.48e+17
2014-06-01,2014-06-30,4.491e+15,0.001416,2.534e+17
2014-07-01,2014-07-31,3.485e+15,0.001498,2.652e+17
2014-08-01,2014-08-31,3.238e+15,0.001517,2.792e+17
2014-09-01,2014-09-30,4.329e+15,0.0015,2.825e+17
2014-10-01,2014-10-31,8.202e+15,0.001416,2.665e+17
2014-11-01,2014-11-30,6.613e+15,0.001458,2.74e+17
2014-12-01,2014-12-31,5.637e+15,0.001355,2.356e+17
2015-01-01,2015-01-31,5.117e+15,0.001518,2.637e+17
2015-02-01,2015-02-28,6.16e+15,0.001493,2.758e+17
2015-03-01,2015-03-31,3.431e+15,0.001416,2.845e+17
2015-04-01,2015-04-30,3.996e+15,0.001401,2.666e+17
2015-05-01,2015-05-31,3.603e+15,0.001373,2.555e+17
2015-06-01,2015-06-30,4.703e+15,0.001513,2.549e+17
2015-07-01,2015-07-31,4.075e+15,0.001575,2.646e+17
2015-08-01,2015-08-31,4.954e+15,0.001657,2.689e+17
2015-09-01,2015-09-30,5.256e+15,0.001467,2.754e+17
2015-10-01,2015-10-31,5.68e+15,0.001476,2.584e+17
2015-11-01,2015-11-30,6.245e+15,0.001458,2.774e+17
2015-12-01,2015-12-31,8.994e+15,0.001385,2.61e+17
