SiteName,Marshall NC
ShortName,Marshall
SiteLongitude,-80.9500
SiteLatitude,35.6000
StartDate,EndDate,BEHRNO2,O3_VMR,O3_tVCD
2012-11-01,2012-11-30,6.005e+15,0.001369,2.512e+17
2012-12-01,2012-12-31,5.273e+15,0.001461,2.399e+17
2013-01-01,2013-01-31,7.576e+15,0.001527,2.473e+17
2013-02-01,2013-02-28,5.022e+15,0.001534,2.494e+17
2013-03-01,2013-03-31,6.322e+15,0.001544,2.733e+17
2013-04-01,2013-04-30,4.711e+15,0.0015,2.629e+17
2013-05-01,2013-05-31,4.059e+15,0.001503,2.535e+17
2013-06-01,2013-06-30,4.261e+15,0.00151,2.597e+17
2013-07-01,2013-07-31,4.11e+15,0.001598,2.687e+17
2013-08-01,2013-08-31,4.494e+15,0.001591,2.754e+17
2013-09-01,2013-09-30,5.31e+15,0.001572,2.721e+17
2013-10-01,2013-10-31,4.656e+15,0.001401,2.764e+17
2013-11-01,2013-11-30,5.53e+15,0.001298,2.613e+17
2013-12-01,2013-12-31,5.617e+15,0.001556,2.693e+17
2014-01-01,2014-01-31,5.064e+15,0.001565,2.544e+17
2014-02-01,2014-02-28,5.343e+15,0.001374,2.543e+17
2014-03-01,2014-03-31,5.018e+15,0.001566,2.851e+17
2014-04-01,2014-04-30,4.673e+15,0.001426,2.551e+17
2014-05-01,2014-05-31,3.831e+15,0.001464,2.578e+17
2014-06-01,2014-06-30,4.606e+15,0.001513,2.575e+17
2014-07-01,2014-07-31,4.632e+15,0.001645,2.693e+17
2014-08-01,2014-08-31,5.098e+15,0.001628,2.782e+17
2014-09-01,2014-09-30,5.608e+15,0.001565,2.756e+17
2014-10-01,2014-10-31,3.23e+15,0.001433,2.741e+17
2014-11-01,2014-11-30,6.461e+15,0.001433,2.617e+17
2014-12-01,2014-12-31,4.259e+15,0.001323,2.314e+17
2015-01-01,2015-01-31,5.085e+15,0.001503,2.472e+17
2015-02-01,2015-02-28,3.864e+15,0.001468,2.803e+17
2015-03-01,2015-03-31,4.6e+15,0.001461,2.805e+17
2015-04-01,2015-04-30,4.644e+15,0.001455,2.639e+17
2015-05-01,2015-05-31,4.293e+15,0.001497,2.565e+17
2015-06-01,2015-06-30,4.812e+15,0.001539,2.667e+17
2015-07-01,2015-07-31,4.54e+15,0.001575,2.747e+17
2015-08-01,2015-08-31,5.213e+15,0.00163,2.839e+17
2015-09-01,2015-09-30,6.314e+15,0.001556,2.785e+17
2015-10-01,2015-10-31,4.25e+15,0.001456,2.718e+17
2015-11-01,2015-11-30,5.062e+15,0.001499,2.79e+17
2015-12-01,2015-12-31,5.696e+15,0.001395,2.587e+17
